Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
The Bad Lieutenant: Port of Call - New Orleans,tt1095217,2009,"Crime, Drama","Director:, Werner Herzog, | ,     Stars:, Nicolas Cage, , Eva Mendes, , Russell M. Haeuser, , Val Kilmer",Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.,6.6,122 min,R,79115,"1,697,956"
Kommissar Rex,tt0108829,1994–2004,"Action, Crime, Mystery","Stars:, Gerhard Zemann, , Heinz Weixelbraun, , Wolf Bachofner, , Martin Weinek",A recently-divorced cop adopts a police dog who lost his former companion; together they solve crimes in and around Vienna.,7.1,45 min,,5897,
ATL,tt0466856,2006,"Comedy, Crime, Drama","Director:, Chris Robinson, | ,     Stars:, T.I., , Lauren London, , Evan Ross, , Greg Andrews","As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.",6.1,105 min,PG-13,11934,"21,160,089"
Guys and Dolls,tt0048140,1955,"Comedy, Crime, Musical","Director:, Joseph L. Mankiewicz, | ,     Stars:, Marlon Brando, , Jean Simmons, , Frank Sinatra, , Vivian Blaine","In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game.",7.1,150 min,Not Rated,18392,"13,000,000"
Batman: Mask of the Phantasm,tt0106364,1993,"Animation, Action, Adventure","Directors:, Eric Radomski, , Kevin Altieri, , Boyd Kirkland, , Frank Paur, , Dan Riba, , Bruce Timm, | ,     Stars:, Kevin Conroy, , Dana Delany, , Hart Bochner, , Stacy Keach",Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,7.8,76 min,PG,53576,"5,617,391"
You Get Me,tt5539054,2017,"Crime, Drama, Romance","Director:, Brent Bonacorso, | ,     Stars:, Bella Thorne, , Halston Sage, , Taylor John Smith, , Nash Grier",A one-night stand turns into a nightmare for a high-school student when a young woman's obsession grows dangerous.,4.7,89 min,TV-MA,13843,
Bereavement,tt1100051,2010,"Crime, Horror, Thriller","Director:, Stevan Mena, | ,     Stars:, Michael Biehn, , Alexandra Daddario, , Brett Rickaby, , Nolan Gerard Funk","The horrific account of 6 year old Martin Bristol, abducted from his backyard swing and forced to witness the brutal crimes of a deranged madman.",5.0,103 min,R,7671,
RoboCop 3,tt0107978,1993,"Action, Crime, Sci-Fi","Director:, Fred Dekker, | ,     Stars:, Robert John Burke, , Nancy Allen, , Mario Machado, , Remy Ryan","Robocop saves the day once more. This time the half man/half robot takes on ruthless developers who want to evict some people on ""their"" land.",4.1,104 min,PG-13,51971,"10,696,210"
Femme Fatale,tt0280665,2002,"Crime, Drama, Mystery","Director:, Brian De Palma, | ,     Stars:, Rebecca Romijn, , Antonio Banderas, , Peter Coyote, , Eriq Ebouaney","A woman tries to straighten out her life, even as her past as a con-woman comes back to haunt her.",6.2,114 min,R,36783,"6,592,103"
Crooked House,tt1869347,2017,"Crime, Drama, Mystery","Director:, Gilles Paquet-Brenner, | ,     Stars:, Max Irons, , Stefanie Martini, , Glenn Close, , Honor Kneafsey","In Agatha Christie's most twisted tale, a spy-turned-private-detective is lured by his former lover to catch her grandfather's murderer before Scotland Yard exposes dark family secrets.",6.3,115 min,PG-13,25884,
Leopard Skin,tt14130104,2022– ,"Crime, Thriller","Stars:, Carla Gugino, , Ana de la Reguera, , Gaite Jansen, , Amelia Eve","A criminal gang fleeing a botched jewelry heist is forced to hide out in a beach side estate where two women live in seclusion. Their world turns into a tension filled hothouse of secrets, betrayal and desire.",6.3,28 min,,909,
Suburra: Blood on Rome,tt7197684,2017–2020,"Action, Crime","Stars:, Alessandro Borghi, , Giacomo Ferrara, , Filippo Nigro, , Carlotta Antonelli","In 2008, a fight over land in a seaside town near Rome spirals into a deadly battle between organized crime, corrupt politicians and the Vatican.",7.9,50 min,TV-MA,15429,
Young Wallander,tt9359220,2020–2022,"Crime, Drama, Mystery","Stars:, Adam Pålsson, , Leanne Best, , Ellise Chappell, , Sara Seyed",Follow recently graduated police officer Kurt Wallander as he investigates his first case.,6.9,,TV-MA,12654,
The Golden Glove,tt7670212,2019,"Crime, Drama, Horror","Director:, Fatih Akin, | ,     Stars:, Jonas Dassler, , Marc Hosemann, , Adam Bousdoukos, , Margarete Tiesel",A serial killer strikes fear in the hearts of residents of Hamburg during the early 1970s.,6.7,115 min,Not Rated,16396,
Paatal Lok,tt9680440,2020– ,"Crime, Drama, Thriller","Stars:, Jaideep Ahlawat, , Neeraj Kabi, , Ishwak Singh, , Abhishek Banerjee",A down-and-out cop lands the case of a lifetime when four suspects are nabbed in the assassination attempt of a journalist. The pursuit leads him to 'Paatal Lok' and to shocking discoveries in the four suspects' pasts.,8.1,44 min,TV-MA,61424,
I'm Gonna Git You Sucka,tt0095348,1988,"Action, Comedy, Crime","Director:, Keenen Ivory Wayans, | ,     Stars:, Keenen Ivory Wayans, , Bernie Casey, , Antonio Fargas, , Steve James","In this parody of blaxploitation movies, a black hero wannabe reunites former black heroes from the 70s to help him get revenge on Mr. Big.",6.6,88 min,R,14326,"13,030,057"
Forensic Files,tt0247882,1996–2011,"Documentary, Crime","Stars:, Peter Thomas, , Tom Bevel, , Skip Palenik, , Lowell Levine",A series featuring detailed accounts on how notable crimes and diseases were solved through forensic science.,8.8,30 min,TV-14,6826,
Double Life,tt20412896,2023,"Crime, Thriller","Director:, Martin Wood, | ,     Stars:, Javicia Leslie, , John Cassini, , Vincent Gale, , Aaron Douglas",Follows a widow who finds out from her late husband's mistress that his death was not an accident. Both women work together to unmask the truth behind the man they both loved.,5.3,89 min,R,85,
Coroner,tt8593252,2019– ,"Crime, Drama, Mystery","Stars:, Serinda Swan, , Roger Cross, , Kiley May, , Ehren Kassam",A newly appointed coroner investigates a string of mysterious deaths in Toronto.,6.8,60 min,TV-MA,4945,
Hoffa,tt0104427,1992,"Biography, Crime, Drama","Director:, Danny DeVito, | ,     Stars:, Jack Nicholson, , Danny DeVito, , Armand Assante, , J.T. Walsh","The story of the notorious American labor union figure Jimmy Hoffa, who organizes a bitter strike, makes deals with members of the organized crime syndicate and mysteriously disappears in 1975.",6.6,140 min,R,24057,"24,276,500"
Balls of Fury,tt0424823,2007,"Comedy, Crime, Sport","Director:, Robert Ben Garant, | ,     Stars:, Dan Fogler, , Christopher Walken, , George Lopez, , Maggie Q","Down-and-out former professional ping-pong phenom, Randy Daytona, is sucked into a maelstrom when FBI Agent Ernie Rodriguez recruits him for a secret mission. Randy is determined to bounce back and win, and to smoke out his father's killer -- arch-fiend Feng.",5.3,90 min,PG-13,43579,"32,844,290"
Contraband,tt1524137,2012,"Action, Crime, Drama","Director:, Baltasar Kormákur, | ,     Stars:, Mark Wahlberg, , Giovanni Ribisi, , Kate Beckinsale, , Robert Wahlberg","To protect his brother-in-law from a drug lord, a former smuggler heads to Panama to score millions of dollars in counterfeit bills.",6.4,109 min,R,124666,"66,528,000"
A Man Apart,tt0266465,2003,"Action, Crime, Drama","Director:, F. Gary Gray, | ,     Stars:, Vin Diesel, , Timothy Olyphant, , Larenz Tate, , Geno Silva",A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.,6.0,109 min,R,48497,"26,183,197"
Notorious,tt0472198,2009,"Biography, Crime, Drama","Director:, George Tillman Jr., | ,     Stars:, Jamal Woolard, , Anthony Mackie, , Derek Luke, , Momo Dione","The life and death story of The Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",6.7,122 min,R,45053,"36,843,682"
Domino,tt0421054,2005,"Action, Biography, Crime","Director:, Tony Scott, | ,     Stars:, Keira Knightley, , Mickey Rourke, , Edgar Ramírez, , Rizz Abbasi",A recounting of Domino Harvey's life story. The daughter of actor Laurence Harvey turned away from her career as a Ford model to become a bounty hunter.,5.9,127 min,R,68366,"10,169,202"
I Stand Alone,tt0157016,1998,"Crime, Drama, Thriller","Director:, Gaspar Noé, | ,     Stars:, Philippe Nahon, , Blandine Lenoir, , Frankie Pain, , Martine Audrain",A horse butcher's life and mind begin to break down as he lashes out against various factions of society while attempting to reconnect with his estranged daughter.,7.3,93 min,Not Rated,24741,"54,735"
Tightrope,tt0088272,1984,"Crime, Mystery, Thriller","Directors:, Richard Tuggle, , Clint Eastwood, | ,     Stars:, Clint Eastwood, , Geneviève Bujold, , Dan Hedaya, , Alison Eastwood","New Orleans single dad and cop Wes Block goes after a serial rapist-killer, but when he gets too close the hunter suddenly becomes the hunted.",6.3,114 min,R,18433,"48,143,579"
Oscar,tt0102603,1991,"Comedy, Crime","Director:, John Landis, | ,     Stars:, Sylvester Stallone, , Ornella Muti, , Peter Riegert, , Chazz Palminteri","A gangster attempts to keep the promise he made to his dying father: that he would give up his life of crime and ""go straight"".",6.5,109 min,PG,33120,"23,562,716"
Freud,tt8667956,2020,"Crime, Thriller","Stars:, Robert Finster, , Ella Rumpf, , Georg Friedrich, , Christoph F. Krutzler","Young Czech-Austrian psychoanalyst, Sigmund Freud, investigates a murder conspiracy in 1880's Vienna.",6.5,55 min,TV-MA,12582,
Boss,tt1833285,2011–2012,"Crime, Drama","Stars:, Kelsey Grammer, , Connie Nielsen, , Hannah Ware, , Jeff Hephner","Mayor Tom Kane, diagnosed with a dementia disorder, struggles to keep his grip on power in Chicago.",8.1,56 min,TV-MA,18013,
Hotel Artemis,tt5834262,2018,"Action, Crime, Drama","Director:, Drew Pearce, | ,     Stars:, Jodie Foster, , Sofia Boutella, , Dave Bautista, , Sterling K. Brown","Set in riot-torn, near-future Los Angeles, 'Hotel Artemis' follows the Nurse, who runs a secret, members-only emergency room for criminals.",6.1,94 min,R,55662,"6,708,147"
Stone Cold,tt0102984,1991,"Action, Crime, Drama","Director:, Craig R. Baxley, | ,     Stars:, Brian Bosworth, , Lance Henriksen, , William Forsythe, , Arabella Holzbog",A tough Alabama cop is blackmailed by the FBI into going undercover in a violent Mississippi biker gang.,6.1,92 min,R,9402,"9,286,314"
Set It Off,tt0117603,1996,"Action, Crime, Drama","Director:, F. Gary Gray, | ,     Stars:, Jada Pinkett Smith, , Queen Latifah, , Vivica A. Fox, , Kimberly Elise","Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.",6.9,123 min,R,17459,"36,049,108"
Chopper,tt0221073,2000,"Biography, Crime, Drama","Director:, Andrew Dominik, | ,     Stars:, Eric Bana, , Simon Lyndon, , Vince Colosimo, , Renée Brack","Chopper tells the intense story of Mark ""Chopper"" Read, a legendary criminal who wrote his autobiography while serving a jail sentence in prison. His book, ""From the Inside"", upon which the film is based, was a best-seller.",7.1,94 min,R,40219,"234,259"
An Action Hero,tt15600222,2022,"Action, Comedy, Crime","Director:, Anirudh Iyer, | ,     Stars:, Ayushmann Khurrana, , Jaideep Ahlawat, , Neeraj Madhav, , Gautam Joglekar","Youth Icon. Superstar. Action Hero. At the age of just 30, Maanav was at the peak of his career when he got caught up in an accident while filming in Haryana. Maanav, who was once a household name, is now living in hiding.",7.0,130 min,,29453,
Sea Patrol,tt0879688,2007–2011,"Action, Crime, Drama","Stars:, John Batchelor, , Matthew Holmes, , Lisa McCune, , Kristian Schmid","Following the crew of the patrol boat HMAS Hammersley, as they patrol the northern sea border of Australia. They have to deal with foreign fishermen poaching fish, smugglers and with political unrest in a neighbouring island state.",7.5,42 min,TV-PG,2386,
Ghost Dog: The Way of the Samurai,tt0165798,1999,"Crime, Drama","Director:, Jim Jarmusch, | ,     Stars:, Forest Whitaker, , Henry Silva, , John Tormey, , Cliff Gorman",An African-American Mafia hit man who models himself after the samurai of old finds himself targeted for death by the mob.,7.5,116 min,R,93830,"3,308,029"
Innocent,tt5963958,2018– ,"Crime, Drama, Mystery","Stars:, Lee Ingleby, , Daniel Ryan, , Adrian Rawlins, , Hermione Norris","After having their conviction overturned, people wrongly accused of murder rebuild their lives while the police hunt the true culprit.",7.4,45 min,TV-PG,5137,
Penny Dreadful: City of Angels,tt10361016,2020,"Crime, Drama, Fantasy","Stars:, Natalie Dormer, , Daniel Zovatto, , Kerry Bishé, , Adriana Barraza","When a grisly murder shocks Los Angeles in 1938, Detective Tiago Vega and his partner Lewis Michener become embroiled in an epic story that reflects the troubled history of the city.",6.1,,TV-MA,10291,
Flower Shop Mysteries,tt13174746,2016,"Crime, Drama, Mystery","Stars:, Brooke Shields, , Brennan Elliott, , Kate Drummond, , Celeste Desjardins",Ex NYC lawyer Abby is now a florist with a flower shop in her small home town. She's also an amateur sleuth solving murder mysteries - helped by her ex-PI bar owner boyfriend.,6.8,120 min,,380,
A Prayer Before Dawn,tt4080956,2017,"Action, Biography, Crime","Director:, Jean-Stéphane Sauvaire, | ,     Stars:, Joe Cole, , Cherry Miko, , Vithaya Pansringarm, , Panya Yimmumphai",The true story of an English boxer incarcerated in one of Thailand's most notorious prisons as he fights in Muay Thai tournaments to earn his freedom.,6.8,116 min,R,24914,
American Rust,tt1532495,2021,"Crime, Drama","Stars:, David Alvarez, , Rob Yang, , Jeff Daniels, , Maura Tierney",A compelling family drama that explores the tattered American dream through the eyes of complicated and compromised Chief of Police Del Harris in a Rust Belt town in southwest Pennsylvania.,7.2,60 min,TV-MA,9203,
Assault on Precinct 13,tt0074156,1976,"Action, Crime, Thriller","Director:, John Carpenter, | ,     Stars:, Austin Stoker, , Darwin Joston, , Laurie Zimmer, , Martin West","A Highway Patrol Officer, two criminals and a station secretary defend a defunct Los Angeles precinct office against a siege by a bloodthirsty street gang.",7.3,91 min,R,52884,
A Private Affair,tt10698534,2022– ,"Comedy, Crime, Drama","Stars:, Aura Garrido, , Jean Reno, , Gorka Otxoa, , Pablo Molinero","Marina Quiroga, a daring upper-class girl with a detective's soul, sets off to catch the serial killer that has been terrorizing her town with her faithful butler Hector's help.",6.5,45 min,TV-13,1826,
Heist,tt3276924,III) (2015,"Action, Crime, Drama","Director:, Scott Mann, | ,     Stars:, Robert De Niro, , Jeffrey Dean Morgan, , Dave Bautista, , Kate Bosworth","A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.",6.1,93 min,R,31587,
Graceland,tt2393813,2013–2015,"Action, Crime, Drama","Stars:, Daniel Sunjata, , Aaron Tveit, , Vanessa Ferlito, , Manny Montana","A rookie FBI agent is sent to a house for undercover agents in Southern California, where he is trained by a former legend FBI agent.",7.6,42 min,TV-14,17313,
The Driver,tt0077474,1978,"Action, Crime, Thriller","Director:, Walter Hill, | ,     Stars:, Ryan O'Neal, , Bruce Dern, , Isabelle Adjani, , Ronee Blakley",A getaway driver becomes the latest assignment for a tenacious detective.,7.1,91 min,R,18187,"4,905,000"
Cannon,tt0066636,1971–1976,"Action, Crime, Drama","Stars:, William Conrad, , Patrick Culliton, , Tom Pittman, , Charles Bateman","Frank Cannon, a husky ex-cop and culinary enthusiast, solves tough cases as a private investigator.",6.8,60 min,TV-PG,3397,
Black Money Love,tt3565486,2014–2015,"Action, Crime, Drama","Stars:, Engin Akyürek, , Tuba Büyüküstün, , Erkan Can, , Saygin Soysal","Omar is a police officer. After the death of his fiancé he suffers great pain. Sibel, Omar's fiancée's body was found on the top of a cliff, in a car next to a fairly old, rich business man. After the shock of her sudden death and the accusations of his love cheating on him, Omar realizes that there is more behind her suspicious murder.",7.5,90 min,TV-MA,6874,
"No Retreat, No Surrender",tt0089695,1985,"Action, Comedy, Crime","Director:, Corey Yuen, | ,     Stars:, Kurt McKinney, , Jean-Claude Van Damme, , J.W. Fails, , Kathie Sileno","Jason, a Bruce Lee fan, sees his karate instructor/dad beaten by martial art thugs. They move to Seattle where, after humiliations, he trains with Bruce Lee's ghost so he can defend himself and others against thugs.",5.6,85 min,PG,17941,"4,662,137"
Bad Samaritan,tt3203528,2018,"Crime, Horror, Thriller","Director:, Dean Devlin, | ,     Stars:, David Tennant, , Robert Sheehan, , Kerry Condon, , Carlito Olivero",A pair of burglars stumble upon a woman being held captive in a home they intended to rob.,6.4,110 min,R,24822,"3,435,047"
McMafia,tt6271042,2018,"Crime, Drama, Thriller","Stars:, Yoalah Brinson, , James Norton, , Merab Ninidze, , Kirill Pirogov","Alex Godman has spent his life trying to escape the shadow of his family's past. But when a murder unearths their past, Alex is drawn into the criminal underworld where he must confront his values to protect those he loves.",7.6,60 min,TV-14,16447,
La caza. Monteperdido,tt8787372,2019–2023,"Adventure, Crime, Drama","Stars:, Megan Montaner, , Alain Hernández, , Beatriz Carvajal, , Félix Gómez",The unsolved case of two girls who disappeared from the Pyrenee town of Monteperdido five years ago is reopened when one of them reappears.,7.2,70 min,TV-14,1032,
Cracker,tt0105977,1993–1996,"Crime, Drama, Mystery","Stars:, Robbie Coltrane, , Geraldine Somerville, , Kieran O'Brien, , Barbara Flynn","Dr Edward ""Fitz"" Fitzgerald is a criminal psychologist. He is rather anti-social and obnoxious but he has a gift for solving crimes. Thus he is employed as a consultant by the Manchester Police.",8.5,100 min,TV-MA,7339,
Collision,tt1349084,2009,"Crime, Drama, Mystery","Stars:, Douglas Henshall, , Dean Lennox Kelly, , Lucy Griffiths, , Phil Davis","The story of a major road accident and a group of people who have never met, but who all share one single defining moment that will change their lives.",7.5,201 min,TV-PG,2252,
Dead Presidents,tt0112819,1995,"Action, Crime, Drama","Directors:, Albert Hughes, , Allen Hughes, | ,     Stars:, Larenz Tate, , Keith David, , Chris Tucker, , Freddy Rodríguez","A Vietnam vet adjusts to life after the war while trying to support his family, but the chance of a better life may involve crime and bloodshed.",6.9,119 min,R,23385,"24,200,000"
The Green Hornet,tt0990407,2011,"Action, Comedy, Crime","Director:, Michel Gondry, | ,     Stars:, Seth Rogen, , Jay Chou, , Christoph Waltz, , Cameron Diaz","Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.",5.8,119 min,PG-13,162579,"98,780,042"
Wycliffe,tt0108992,1993–1998,"Crime, Drama, Mystery","Stars:, Jack Shepherd, , Helen Masters, , Jimmy Yuill, , Tim Wylton","Set in Cornwall, Detective Superintendent Charles Wycliffe, who works along with his colleagues DI Doug Kersey and DI Lucy Lane, investigates murder cases with his trademark determination and clinical accuracy.",7.2,50 min,TV-14,948,
Batman: The Movie,tt0060153,1966,"Action, Adventure, Comedy","Director:, Leslie H. Martinson, | ,     Stars:, Adam West, , Burt Ward, , Lee Meriwether, , Cesar Romero",The Dynamic Duo faces four supervillains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,6.5,105 min,PG,34539,
Ransom,tt0117438,1996,"Action, Crime, Thriller","Director:, Ron Howard, | ,     Stars:, Mel Gibson, , Gary Sinise, , Rene Russo, , Brawley Nolte","Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty.",6.7,121 min,R,131662,"136,492,681"
Money Monster,tt2241351,2016,"Crime, Drama, Mystery","Director:, Jodie Foster, | ,     Stars:, George Clooney, , Julia Roberts, , Jack O'Connell, , Dominic West",Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.,6.5,98 min,R,102364,"41,012,075"
Fruitvale Station,tt2334649,2013,"Biography, Crime, Drama","Director:, Ryan Coogler, | ,     Stars:, Michael B. Jordan, , Melonie Diaz, , Octavia Spencer, , Kevin Durand","The story of Oscar Grant III, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",7.5,85 min,R,83864,"16,097,842"
Next of Kin,tt0097967,1989,"Action, Crime, Drama","Director:, John Irvin, | ,     Stars:, Patrick Swayze, , Liam Neeson, , Adam Baldwin, , Helen Hunt","Truman, a Chicago cop, sets out to find the killer of his brother. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",5.8,108 min,R,12144,"15,942,628"
Outrageous Fortune,tt0461097,2005–2010,"Comedy, Crime, Drama","Stars:, Robyn Malcolm, , Antony Starr, , Siobhan Marshall, , Antonia Prebble","When career criminal Wolfgang West gets put away for four years, his wife Cheryl decides it's time for her family to go straight. But can the Wests change the habits of a lifetime?",8.5,45 min,TV-MA,2283,
Past Malice,tt13303050,2017–2019,"Crime, Mystery","Stars:, Courtney Thorne-Smith, , James Tupper, , Adam DiMarco, , Tess Atkins","Emma is an archaeologist and amateur sleuth. She solves murder mysteries with help from Jim, her FBI agent friend.",6.8,,Not Rated,420,
Red State,tt0873886,2011,"Action, Crime, Horror","Director:, Kevin Smith, | ,     Stars:, Michael Parks, , Melissa Leo, , John Goodman, , Michael Angarano","Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.",6.1,88 min,R,65802,"1,104,682"
The Walk-In,tt22175166,2022,"Crime, Drama","Stars:, Leanne Best, , Jodie Prenger, , Shvorne Marks, , Molly McGlynn",Follows a Neo-Nazi who plans to kill an MP and how his plan was foiled by an inside man.,7.3,65 min,,2224,
The Enforcer,tt0074483,1976,"Action, Crime, Thriller","Director:, James Fargo, | ,     Stars:, Clint Eastwood, , Tyne Daly, , Harry Guardino, , Bradford Dillman","Inspector ""Dirty"" Harry Callahan reluctantly teams up with rookie Inspector Kate Moore to foil a terrorist organization made up of disgruntled Vietnam veterans.",6.7,96 min,R,47294,"46,200,000"
Brubaker,tt0080474,1980,"Crime, Drama","Director:, Stuart Rosenberg, | ,     Stars:, Robert Redford, , Yaphet Kotto, , Morgan Freeman, , Jane Alexander",The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.,7.1,131 min,R,18763,"37,121,708"
Girl in the Picture,tt21059520,2022,"Documentary, Crime, Mystery","Director:, Skye Borgman, | ,     Stars:, Karen Parsley, , Charles Engles, , Merle Bean, , Ernest Bean",A young mother's mysterious death and her son's subsequent kidnapping blow open a decades-long mystery about the woman's true identity and the murderous federal fugitive at the center of it all.,7.2,101 min,TV-MA,19432,
The Adventures of Ford Fairlane,tt0098987,1990,"Action, Adventure, Comedy","Director:, Renny Harlin, | ,     Stars:, Andrew Dice Clay, , Lauren Holly, , Wayne Newton, , Priscilla Presley",A vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.,6.4,104 min,R,18730,"21,413,502"
Escape from Pretoria,tt5797184,2020,"Biography, Crime, Mystery","Director:, Francis Annan, | ,     Stars:, Daniel Radcliffe, , Daniel Webber, , Ian Hart, , Mark Leonard Winter","Based on the real-life prison break of two political captives, Escape From Pretoria is a race-against-time thriller set in the tumultuous apartheid days of South Africa.",6.8,106 min,PG-13,40096,
A Killer Romance,tt23622054,2023,"Action, Comedy, Crime","Director:, Tony Glazer, | ,     Stars:, Marija Juliette Abney, , Jonathan Auguste, , Christian Campbell, , Jeremiah Clarke","After a quick and passionate courtship, newlyweds Rafer and Suzie soon discover that the other harbors a deadly secret sending them both on a course that will either save their marriage or ...                See full summary »",7.9,,,26,
Only the River Flows,tt27590147,2023,"Crime, Drama, Mystery","Director:, Shujun Wei, | ,     Stars:, Yilong Zhu, , Chloe Maayan, , Tianlai Hou, , Tong Lin Kai","Chief police investigates a series of murders in a riverside town in rural China in the 1990s. An arrest is made quickly, clues push the policeman to dive deeper into the hidden behaviour of the locals",7.9,101 min,,542,
Mod Squad,tt0062589,1968–1973,"Action, Crime, Drama","Stars:, Michael Cole, , Clarence Williams III, , Peggy Lipton, , Tige Andrews",A trio of reformed juvenile delinquents work as undercover cops.,6.9,60 min,TV-PG,2190,
Creep 2,tt3654796,2017,"Crime, Drama, Horror","Director:, Patrick Brice, | ,     Stars:, Karan Soni, , Mark Duplass, , Desiree Akhavan, , Kyle Field","A video artist looking for work drives to a remote house in the forest to meet a man claiming to be a serial killer. But after agreeing to spend the day with him, she soon realizes that she made a deadly mistake.",6.4,78 min,Not Rated,29208,
Pusher,tt0117407,1996,"Crime, Thriller","Director:, Nicolas Winding Refn, | ,     Stars:, Kim Bodnia, , Zlatko Buric, , Laura Drasbæk, , Slavko Labovic",A drug pusher grows increasingly desperate after a botched deal leaves him with a large debt to a ruthless drug lord.,7.3,110 min,Not Rated,42271,"4,440"
The Yakuza,tt0073918,1974,"Action, Crime, Drama","Director:, Sydney Pollack, | ,     Stars:, Robert Mitchum, , Ken Takakura, , Brian Keith, , Herb Edelman",American private-eye Harry Kilmer returns to Japan to rescue a friend's kidnapped daughter from the clutches of the Yakuza.,7.2,112 min,R,9747,
Liar,tt6021284,2017–2020,"Crime, Drama, Thriller","Stars:, Joanne Froggatt, , Ioan Gruffudd, , Zoë Tapper, , Danny Webb",British psychological thriller in which schoolteacher Laura Nielson accuses renowned surgeon Andrew Earlham of rape.,7.1,45 min,TV-14,10583,
Get Shorty,tt5761496,2017–2019,"Comedy, Crime","Stars:, Chris O'Dowd, , Ray Romano, , Sean Bridgers, , Carolyn Dodd",The adventures of a mobster-turned-movie producer in Hollywood. TV show based on Elmore Leonard's novel and subsequent film.,8.2,60 min,TV-MA,7887,
Regression,tt3319920,I) (2015,"Adventure, Crime, Drama","Director:, Alejandro Amenábar, | ,     Stars:, Ethan Hawke, , David Thewlis, , Emma Watson, , Dale Dickey",A detective and a psychoanalyst uncover evidence of a satanic cult while investigating a young woman's terrifying past.,5.6,106 min,R,41476,"54,734"
Gotti,tt1801552,2018,"Biography, Crime, Drama","Director:, Kevin Connolly, | ,     Stars:, John Travolta, , Spencer Rocco Lofranco, , Kelly Preston, , Stacy Keach",The story of crime boss John Gotti and his son.,4.8,112 min,R,16266,"4,343,227"
The River Wild,tt0110997,1994,"Adventure, Crime, Thriller","Director:, Curtis Hanson, | ,     Stars:, Meryl Streep, , Kevin Bacon, , David Strathairn, , Joseph Mazzello",Rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.,6.5,111 min,PG-13,48105,"46,815,748"
Wellington Paranormal,tt6109562,2018–2022,"Comedy, Crime, Fantasy","Stars:, Mike Minogue, , Karen O'Leary, , Maaka Pohatu, , Thomas Sainsbury","Sergeant Maaka, and Officers Minogue and O'Leary, are members of the Wellington, New Zealand, police. Their job is to investigate paranormal phenomena.",7.6,30 min,TV-14,6825,
Vampire's Kiss,tt0098577,1988,"Comedy, Crime, Fantasy","Director:, Robert Bierman, | ,     Stars:, Nicolas Cage, , Maria Conchita Alonso, , Jennifer Beals, , Elizabeth Ashley","After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire.",6.1,103 min,R,19343,"725,131"
Simon & Simon,tt0081930,1981–1989,"Action, Crime, Drama","Stars:, Jameson Parker, , Gerald McRaney, , Mary Carver, , Tim Reid",Two brothers of disparate tastes and manners run a private detective agency.,7.0,60 min,TV-PG,5738,
Intolerable Cruelty,tt0138524,2003,"Comedy, Crime, Romance","Directors:, Joel Coen, , Ethan Coen, | ,     Stars:, George Clooney, , Catherine Zeta-Jones, , Billy Bob Thornton, , Geoffrey Rush",A beautiful gold digger matches wits with a shrewd Beverly Hills divorce lawyer who is increasingly attracted to her.,6.3,100 min,PG-13,99745,"35,327,628"
Street Fighter: The Legend of Chun-Li,tt0891592,2009,"Action, Crime, Fantasy","Director:, Andrzej Bartkowiak, | ,     Stars:, Kristin Kreuk, , Neal McDonough, , Michael Clarke Duncan, , Chris Klein","When a child, Chun-Li sees her father being captured by wealthy gangster Bison. When she grows up, she goes into a quest for justice and bring down the criminal organization Shadaloo which is led by Bison.",3.7,96 min,PG-13,24749,"8,742,261"
Arsenic and Old Lace,tt0036613,1944,"Comedy, Crime, Thriller","Director:, Frank Capra, | ,     Stars:, Cary Grant, , Priscilla Lane, , Raymond Massey, , Jack Carson",A Brooklyn writer of books on the futility of marriage risks his reputation when he decides to tie the knot. Things get even more complicated when he learns on his wedding day that his beloved maiden aunts are habitual murderers.,7.9,118 min,Not Rated,72765,
