Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Angélique,tt0057846,1964,"Adventure, Drama, History","Director:, Bernard Borderie, | ,     Stars:, Michèle Mercier, , Robert Hossein, , Jean Rochefort, , Claude Giraud","In the first of the Angélique series, the beautiful feisty teenage heroine becomes entangled in a political assassination plot and is betrothed to a stranger who is twelve years her senior and a reputed sorcerer.",6.7,115 min,TV-14,2867,
The Molly Maguires,tt0066090,1970,"Drama, History","Director:, Martin Ritt, | ,     Stars:, Sean Connery, , Richard Harris, , Samantha Eggar, , Frank Finlay","In 1876 Pennsylvania, a group of Irish immigrant coal miners begin to retaliate against the cruelty of their work environment.",6.8,124 min,M,4157,"215,894"
Legends of the Hidden Temple,tt0310482,1993–1995,"Adventure, Family, Game-Show","Stars:, Kirk Fogg, , Dee Bradley Baker, , Jennifer Holtz, , Zachary Maxell","Teams compete in elimination challenges with the final team going on to search for the treasure inside the titular Mesoamerican ""Hidden Temple"".",8.1,30 min,TV-G,3788,
Aranybulla,tt21194980,2022– ,"Documentary, Action, Drama","Stars:, Ákos Köszegi, , Zoltán Géczi, , Bence Vaszkó, , Kornél Simon","King of the House of Árpád became a wiser and wiser ruler as he went through his adventures and trials, and for the good of the country he forged a new alliance with his people, the rules of which were laid down in the Golden Bull of 1222.",1.1,25 min,,10010,
A Woman Rebels,tt0028517,1936,"Drama, History, Romance","Director:, Mark Sandrich, | ,     Stars:, Katharine Hepburn, , Herbert Marshall, , Elizabeth Allan, , Donald Crisp","Pamela, a woman in late-1800s England, wishes to be her own person and has no intention to ever marry. After she has a great deal of difficulty finding a job, she finally lands a position ...                See full summary »",6.4,88 min,Approved,870,
17 Miracles,tt1909270,2011,"Adventure, History","Director:, T.C. Christensen, | ,     Stars:, Jasen Wade, , Emily Wadley, , Jason Celaya, , Natalie Blackman","The Willie Handcart Company treks across America to the Salt Lake Valley, experiencing many trials and deaths, as well as 17 miracles.",6.2,113 min,PG,1598,
15 Minutes of War,tt8060774,2019,"Action, Drama, History","Director:, Fred Grivois, | ,     Stars:, Alban Lenoir, , Olga Kurylenko, , Sébastien Lalanne, , David Murgia","In February 1976 in Djibouti, a school bus was taken hostage at the Somali border. The GIGN is sent on the spot. After 30 hours of tension, a rescue operation is organized.",6.4,98 min,TV-14,3089,
Che: Part Two,tt0374569,2008,"Biography, Drama, History","Director:, Steven Soderbergh, | ,     Stars:, Demián Bichir, , Rodrigo Santoro, , Benicio Del Toro, , Catalina Sandino Moreno","In 1967, Ernesto 'Che' Guevara leads a small partisan army to fight an ill-fated revolutionary guerrilla war in Bolivia, South America.",6.8,135 min,Not Rated,34387,
Farouk Omar,tt2063241,2012,"Biography, Drama, History","Stars:, Samer Ismail, , Assad Khalifa, , Mehmet Sah Celik, , Mehyar Khaddour","The life of Umar Ibn Al-Khattab, the second Caliph of Rashidun Caliphate, before and after he embraces in Islam.",9.4,45 min,Approved,6829,
The Garden of the Finzi-Continis,tt0065777,1970,"Drama, History, War","Director:, Vittorio De Sica, | ,     Stars:, Dominique Sanda, , Lino Capolicchio, , Helmut Berger, , Fabio Testi","The story of the Finzi-Continis, a noble family of Ferrara, during the Jewish persecution in Italy's 1930s.",7.3,94 min,R,7324,"596,694"
Julius Caesar,tt0065922,1970,"Drama, History, War","Director:, Stuart Burge, | ,     Stars:, Charlton Heston, , Jason Robards, , John Gielgud, , Richard Johnson","The growing ambition of Julius Caesar is a source of major concern to his close friend Brutus. Cassius persuades him to participate in his plot to assassinate Caesar, but they have both sorely underestimated Mark Antony.",6.1,117 min,G,1884,
Lucy and Desi,tt12971802,2022,"Documentary, Biography, Comedy","Director:, Amy Poehler, | ,     Stars:, Lucie Arnaz, , Bette Midler, , Carol Burnett, , Laura Laplaca","This film will explore the rise of comedian icon Lucille Ball, her relationship with Desi Arnaz, and how their groundbreaking sitcom I Love Lucy forever changed Hollywood, cementing her legacy long after her death in 1989.",7.7,103 min,PG,2786,
Frank and Ava,tt5963314,2020,"Biography, Drama, History","Director:, Michael Oblowitz, | ,     Stars:, Rico Simonini, , Emily Elicia Low, , Harry Dean Stanton, , Eric Roberts","Before he was chairman of the board. He was just a man, desperate for a woman, clinging to a dream. The story of Sinatra as never told before and Ava Gardner, the woman who saved him, by breaking him. Based on true stories.",3.4,110 min,,180,"18,829"
Will,tt5734140,2017,"Drama, History","Stars:, Laurie Davidson, , Olivia DeJonge, , Ewen Bremner, , Mattias Inwood",A drama about the lost years of young William Shakespeare after his arrival to London in 1589--when theatre was like rock'n'roll and a young man with a dream changed the world with his words.,6.8,60 min,TV-MA,2110,
Studio 54,tt5773986,2018,"Documentary, History, Music","Director:, Matt Tyrnauer, | ,     Stars:, Ian Schrager, , Steve Rubell, , Donald Rubell, , Neil Schlesinger",The story of the notorious 1970s New York City nightclub.,7.0,98 min,TV-MA,3244,"199,767"
The Lady,tt1802197,2011,"Biography, Drama, History","Director:, Luc Besson, | ,     Stars:, Michelle Yeoh, , David Thewlis, , Jonathan Raggett, , Jonathan Woodhouse","The story of Aung San Suu Kyi as she becomes the core of Burma's democracy movement, and her relationship with her husband, writer Michael Aris.",7.0,132 min,R,11063,"355,391"
Moriarty: The Devil's Game,tt21224400,2022 Podcast Series,"History, Mystery","Stars:, Dominic Monaghan, , Billy Boyd, , Aaron Lyons, , Phil LaMarr","Earlier this month, Audible and Treefort Media released a ten-part podcast, Moriarty: The Devil's Game, written by Charles Kindinger and starring Dominic Monaghan, and more.",7.2,,,61,
The Company,tt0488352,2007,"Drama, History, Romance","Stars:, Chris O'Donnell, , Alfred Molina, , Michael Keaton, , Rory Cochrane","Real-life figures from the Cold War-era mix with a fictional story based on a group of C.I.A. operatives and their counterparts in the K.G.B., MI6, and the Mossad.",7.7,286 min,TV-14,4870,
S.O.S. Titanic,tt0079836,1979 TV Movie,"Drama, History","Director:, William Hale, | ,     Stars:, David Janssen, , Cloris Leachman, , Harry Andrews, , David Battley","On her maiden voyage in April 1912, the supposedly unsinkable R.M.S. Titanic strikes an iceberg in the Atlantic Ocean.",6.2,194 min,Not Rated,1413,
Sometimes in April,tt0400063,2005 TV Movie,"Drama, History, War","Director:, Raoul Peck, | ,     Stars:, Idris Elba, , Carole Karemera, , Pamela Nomvete, , Oris Erhuero","When the Hutu nationalists raised arms against their Tutsi countrymen in Rwanda in April 1994, the violent uprising marked the beginning of one of the darkest times in African history which resulted in the deaths of almost 800,000 people.",7.8,140 min,TV-MA,5801,
The Sea Hawk,tt0033028,1940,"Action, Adventure, History","Director:, Michael Curtiz, | ,     Stars:, Errol Flynn, , Brenda Marshall, , Claude Rains, , Donald Crisp","Geoffrey Thorpe, a buccaneer, is hired by Queen Elizabeth I to nag the Spanish Armada. The Armada is waiting for the attack on England and Thorpe surprises them with attacks on their galleons where he shows his skills on the sword.",7.6,127 min,Approved,10325,
The Message,tt0075143,1976,"Action, Adventure, Biography","Director:, Moustapha Akkad, | ,     Stars:, Abdallah Gheith, , Mona Wassef, , Hamdy Gheith, , Ali Achmed Taram","The story of prophet ""Muhammad"" and the delivery of the message of God ""Allah.""",8.9,207 min,PG,9846,
A Plague Tale: Innocence,tt7028648,2019 Video Game,"Adventure, Drama, History","Directors:, Kevin Choteau, , David Dedeine, | ,     Stars:, Charlotte McBurney, , Logan Hannan, , Edan Hayhurst, , Tabitha Rubens","14th century France, Amicia and her little brother Hugo are on the run from the Inquisition's soldiers and survive during their emotional journey unstoppable swarms of rats from the Black Plague.",8.2,,M,4153,
Drunk History: UK,tt5612212,2015–2017,"Comedy, History","Stars:, Jimmy Carr, , Matthew Steer, , Dustin Demri-Burns, , Bruce Mackinnon",UK comedians relate their favourite historical stories while drunk.,6.8,30 min,,566,
Anastasia,tt0048947,1956,"Biography, Drama, History","Director:, Anatole Litvak, | ,     Stars:, Ingrid Bergman, , Yul Brynner, , Helen Hayes, , Akim Tamiroff","An opportunistic businessman tries to pass off a mysterious impostor as the Grand Duchess Anastasia, and she is so convincing that even the biggest skeptics believe her.",7.0,105 min,Unrated,8928,
While at War,tt7818580,2019,"Drama, History, War","Director:, Alejandro Amenábar, | ,     Stars:, Karra Elejalde, , Eduard Fernández, , Santi Prego, , Nathalie Poza",Writer Miguel de Unamuno faces himself and his ideals after the 1936's military coup d'etat.,6.9,107 min,,6625,
Barbarians Rising,tt5807292,2016,"Documentary, Action, Drama","Stars:, Michael Ealy, , Barry Strauss, , Richard Riddell, , Julian Kostov",Rome. The greatest empire the world has ever known. This docudrama tells the story of Rome through the eyes of the empire's many adversaries who battled to see its destruction.,7.7,120 min,TV-14,2183,
Madoff,tt4035574,2016,"Biography, Crime, Drama","Stars:, Drew Gregory, , Richard Dreyfuss, , Blythe Danner, , Frank Whaley","The rise and fall of Bernie Madoff, whose Ponzi scheme bilked $65 billion from unsuspecting victims; the largest fraud in US history.",7.4,165 min,TV-PG,2674,
Liberty's Kids,tt0337550,2002–2003,"Animation, Adventure, Drama","Stars:, Walter Cronkite, , Kathleen Barr, , Reo Jones, , Chris Lundquist","The American Revolutionary War is seen through the eyes of an American teenaged lad, a young English lady, and a French boy, all three of whom work as reporters for Benjamin Franklin.",7.9,30 min,TV-Y7,1384,
The Gospel of John,tt0377992,2003,"Biography, Drama, History","Director:, Philip Saville, | ,     Stars:, Henry Ian Cusick, , Daniel Kash, , Christopher Plummer, , Scott Handy","The story of Jesus' life as told by the apostle John, narrated by Christopher Plummer.",7.7,180 min,PG-13,3999,"4,068,087"
Longitude,tt0192263,2000 TV Movie,"Drama, History","Director:, Charles Sturridge, | ,     Stars:, Jeremy Irons, , Anna Chancellor, , Emma Kay, , Samuel West","In two parallel stories, the clockmaker John Harrison builds the marine chronometer for safe navigation at sea in the 18th Century and the horologist Rupert Gould becomes obsessed with restoring it in the 20th Century.",7.8,200 min,,2338,
An Adventure in Space and Time,tt2663812,2013 TV Movie,"Biography, Drama, History","Director:, Terry McDonough, | ,     Stars:, David Bradley, , Ross Gurney-Randall, , Roger May, , Sam Hoare","A dramatisation of the early years of Doctor Who (1963), with the story revolving around BBC executive Sydney Newman, novice producer Verity Lambert and actor William Hartnell.",8.2,86 min,TV-PG,7177,
War Gamers,tt23258778,2022,History,"Stars:, Derek Jacobi, , Iszi Lawrence, , Alexandra Richie, , Craig L. Symonds","In the Second World War, German U Boats became a threat to all Allied shipping. By using under utilised resources like the WRENS and other experienced Naval staff, a solution was developed.",9.1,,,54,
Once Were Brothers,tt10334456,2019,"Documentary, Biography, History","Director:, Daniel Roher, | ,     Stars:, The Band, , Robbie Robertson, , Bruce Springsteen, , Rick Danko","A confessional, cautionary, and occasionally humorous tale of Robbie Robertson's young life and the creation of one of the most enduring groups in the history of popular music, The Band.",7.3,100 min,R,1839,
Rapa Nui,tt0110944,1994,"Action, Adventure, Drama","Director:, Kevin Reynolds, | ,     Stars:, Jason Scott Lee, , Esai Morales, , Sandrine Holt, , Eru Potaka Dewes",Love between the representatives of two warring tribes changes the balance of power on the whole remote island.,6.4,107 min,R,5109,"305,070"
Samurai I: Musashi Miyamoto,tt0047444,1954,"Action, Adventure, Biography","Director:, Hiroshi Inagaki, | ,     Stars:, Toshirô Mifune, , Mariko Okada, , Rentarô Mikuni, , Kurôemon Onoe","Depicts the early life of the legendary warrior Musashi Miyamoto; his years as an aspiring warrior, an outlaw and finally a true samurai.",7.4,93 min,Not Rated,9137,
Inside the Factory,tt4903514,2015– ,"Documentary, History","Stars:, Gregg Wallace, , Cherry Healey, , Ruth Goodman, , Alex Hutchinson","How our favorite foods and products are made? Cherry Healey and Gregg Wallace go into the factories to figure out, while Ruth Goodman tell us about the historical development of the manufacturing process of these products.",7.9,,,275,
Kingdom Come: Deliverance,tt3414510,2018 Video Game,"Adventure, Drama, History","Director:, Daniel Vávra, | ,     Stars:, Tom McKay, , Matthew Wolf, , Michael Pitthan, , Logan Hillier","Henry is thrust into a civil war, watching helplessly as invaders storm his village and slaughter his family. Narrowly escaping the brutal attack, he grabs his sword to fight back.",8.2,,M,1388,
Still Star-Crossed,tt5165412,2017,"Drama, History","Stars:, Grant Bowler, , Wade Briggs, , Torrance Coombs, , Dan Hildebrand","A period drama that picks up where the famous story of Romeo and Juliet leaves off, charting the treachery, palace intrigue, and ill-fated romances of the Montagues and Capulets in the wake...                See full summary »",6.0,43 min,TV-14,1773,
Biography,tt0092322,1987– ,"Documentary, Biography, History","Stars:, Jack Perkins, , Peter Graves, , Harry Smith, , Robert J. Thompson",The life stories of various historical figures and celebrities are told.,7.7,60 min,TV-14,2036,
Burden,tt5314450,I) (2018,"Biography, Drama, History","Director:, Andrew Heckler, | ,     Stars:, Garrett Hedlund, , Andrea Riseborough, , Forest Whitaker, , Tom Wilkinson","When a museum celebrating the Ku Klux Klan opens in a South Carolina town, the idealistic Reverend Kennedy strives to keep the peace even as he urges the group's Grand Dragon to disavow his racist past.",6.7,117 min,R,3963,
The Kennedys After Camelot,tt4689402,2017,"Drama, History","Stars:, Katie Holmes, , Matthew Perry, , Diana Hardcastle, , Kristen Hager","Portrays the life of the former First Lady of the United States, Jacqueline Kennedy in the aftermath of the assassination of her husband, President John Fitzgerald Kennedy, as she becomes Jackie O. in life after Camelot.",6.3,181 min,,695,
I Shouldn't Be Alive,tt0492429,2005–2012,"Documentary, Biography, Drama","Stars:, Eric Meyers, , Paul McGann, , Zam Baring, , Ian Porter","Re-enactments of real-life tales of human survival against the savage elements, dangerous climates and physical hazards.",8.1,60 min,TV-PG,2242,
The Endurance,tt0264578,2000,"Documentary, History","Director:, George Butler, | ,     Stars:, Liam Neeson, , Julian Ayer, , John Blackborow, , David Cale","A retelling of Sir Ernest Shackleton 's ill-fated expedition to Antarctica in 1914-1916, featuring new footage of the actual locations and interviews with surviving relatives of key ...                See full summary »",7.8,97 min,G,2092,"2,452,566"
Once Upon a Time in Iraq,tt12747876,2020,"Documentary, History, War","Star:, Andy Serkis","With unique personal archive from civilians and soldiers from both sides of the conflict, this series takes viewers closer to the realities of war and life under ISIS than they have ever been before.",9.0,60 min,,1169,
Egon Schiele: Tod und Mädchen,tt4558396,2016,"Biography, Drama, History","Director:, Dieter Berner, | ,     Stars:, Noah Saavedra, , Maresi Riegner, , Valerie Pachner, , Marie Jung",Egon Schiele is one of the most provocative artists in Vienna at the beginning of the 20th Century. His life and work are driven by beautiful women and an era that is coming to an end. Two ...                See full summary »,6.5,110 min,,1420,
Passchendaele,tt1092082,2008,"Drama, History, Romance","Director:, Paul Gross, | ,     Stars:, Paul Gross, , Michael Greyeyes, , James Kot, , Jesse Frechette","The lives of a troubled veteran, his nurse girlfriend and a naive boy intersect first in Alberta and then in Belgium during the bloody World War I battle of Passchendaele.",6.4,114 min,R,8588,
Charlatan,tt6028620,2020,"Biography, Drama, History","Director:, Agnieszka Holland, | ,     Stars:, Ivan Trojan, , Josef Trojan, , Juraj Loj, , Jaroslava Pokorná",The breathtaking story of a man gifted with exceptional abilities set against the background of the events of the totalitarian fifties.,6.8,118 min,Unrated,2890,
Tous les matins du monde,tt0103110,1991,"Biography, Drama, History","Director:, Alain Corneau, | ,     Stars:, Gérard Depardieu, , Jean-Pierre Marielle, , Anne Brochet, , Guillaume Depardieu","The story of Monsieur de Sainte Colombe, fierce and somber man, grand master of the viola da gamba and professor of Marin Marais, prestigious musician in the court of Louis XIV.",7.5,115 min,Not Rated,7618,"3,089,497"
True Legend,tt1425257,2010,"Action, Drama, History","Director:, Woo-Ping Yuen, | ,     Stars:, Wenzhuo Zhao, , Xun Zhou, , Andy On, , Xiaodong Guo","China, 1861: After rescuing the Qing prince from rebels, General Su retires to start a martial arts school. His foster brother betrays him and Su barely survives. Su has a new enemy to defeat.",6.4,115 min,R,9032,"80,096"
Empire,tt0403759,2005,"Action, Drama, History","Stars:, Santiago Cabrera, , Vincent Regan, , Emily Blunt, , James Frain",Epic four-hour series about the rise of Octavius who succeeds Julius Caesar and tangles with Marc Anthony for control of the Roman empire and finally went on to become the emperor Augustus.,6.2,360 min,TV-14,1736,
The Match,tt6639482,2020,"Drama, History, Sport","Directors:, Dominik Sedlar, , Jakov Sedlar, | ,     Stars:, Franco Nero, , Caspar Phillipson, , Armand Assante, , Markus Gertken","Inspired by true events from the spring of 1944 when the Nazis organized a football match between a team of camp inmates and an elite Nazi team on Adolf Hitler's birthday. A match the prisoners are determined to win, no matter what happens",5.8,119 min,,752,
The Death of Louis XIV,tt5129510,2016,"Biography, Drama, History","Director:, Albert Serra, | ,     Stars:, Jean-Pierre Léaud, , Patrick d'Assumçao, , Marc Susini, , Bernard Belin","Upon returning from a hunting expedition, King Louis XIV feels a sharp pain in his leg. He begins to die, surrounded by loyal followers in the royal chambers.",6.8,115 min,,2461,"42,694"
Speed Walking,tt3360038,2014,"Drama, History","Director:, Niels Arden Oplev, | ,     Stars:, Villads Bøye, , Anders W. Berthelsen, , Sidse Babett Knudsen, , Frederik Winther Rasmussen","Martin (14) is forced to deal with confused sexuality and the loss of a mother in a provincial setting in the mid-seventies, where the famed Danish liberation of porn has had its influence on the grownups.",6.7,108 min,,1724,
Onyx: Kings of the Grail,tt7628846,2018,"Documentary, History","Director:, Roberto Girault, | ,     Stars:, Jim Caviezel, , Maria de Medeiros, , Anthony Howell, , Maarten Dannenberg",The fortuitous discovery of an Egyptian document from the 11th century provides the definitive key in locating the chalice from the last supper with Christ. An intense investigation leads ...                See full summary »,6.2,81 min,,194,
One Second,tt8959680,2020,"Comedy, Drama, History","Director:, Yimou Zhang, | ,     Stars:, Yi Zhang, , Haocun Liu, , Wei Fan, , Yan Li",A movie fan in a remote farmland strikes a relationship with a homeless female vagabond.,7.1,104 min,,2457,
A Tale of Love and Darkness,tt1135989,2015,"Biography, Drama, History","Director:, Natalie Portman, | ,     Stars:, Natalie Portman, , Gilad Kahana, , Amir Tessler, , Moni Moshonov","The story of Amos Oz's youth, set against the backdrop of the end of the British Mandate for Palestine and the early years of the State of Israel. The film details the young man's relationship with his mother and his beginnings as a writer, while looking at what happens when the stories we tell become the stories we live.",6.0,95 min,PG-13,4182,"569,381"
Canyon Del Muerto,tt9023512,2022,"Drama, History","Director:, Coerte Voorhees, | ,     Stars:, Val Kilmer, , Abigail Breslin, , Tom Felton, , Jacob Fortune-Lloyd",Historical drama about the first female archaeologist.,7.3,,,34,
Dark Side of the '90s,tt13885280,2021– ,"Documentary, Biography, History","Stars:, Mark McGrath, , Jason Marik, , Dallas Peplow, , Scott David Ellis Johnson",Spinoff of Vice's Dark Side of the Ring that looks at '90s pop culture,7.3,,,658,
Battle for Incheon: Operation Chromite,tt4939066,2016,"Action, Drama, History","Director:, John H. Lee, | ,     Stars:, Liam Neeson, , Lee Jung-jae, , Beom-su Lee, , Se-Yeon Jin",A team of spies is sent into Incheon to gain intelligence on North Korean positions ahead of the invasion by UN forces.,6.2,111 min,Not Rated,5916,"1,022,720"
The St. Valentine's Day Massacre,tt0062301,1967,"Crime, Drama, History","Director:, Roger Corman, | ,     Stars:, Jason Robards, , George Segal, , Ralph Meeker, , Jean Hale",Al Capone's Valentine's Day surprise for the rival Bugs Moran gang in 1929 Chicago.,6.6,100 min,Not Rated,4471,
Audrey,tt10731386,I) (2020,"Documentary, Biography, History","Director:, Helena Coan, | ,     Stars:, Audrey Hepburn, , Alessandra Ferri, , Francesca Hayward, , Keira Moore","Filmmaker Helena Coan examines the remarkable life and career of actress, fashion icon and humanitarian Audrey Hepburn.",7.1,100 min,TV-14,2282,
Help! My House Is Haunted,tt7924262,2018– ,"History, Mystery, Thriller","Stars:, Barri Ghai, , Jayne Harris, , Ian Lawman, , Ian Shaw",A team of paranormal experts travel the UK looking into instances of paranormal activity in the homes of ordinary people.,5.8,60 min,,298,
Walking with the Enemy,tt1515208,2013,"Action, Drama, History","Director:, Mark Schmidt, | ,     Stars:, Jonas Armstrong, , Ben Kingsley, , Hannah Tointon, , Simon Kunz","A young man, separated from his family in World War II, disguises himself as a Nazi S.S. Officer and uncovers more than just his family whereabouts.",6.5,124 min,PG-13,2475,"357,000"
The F.B.I. Files,tt0309152,1998–2009,"Documentary, Biography, Crime","Stars:, James Kallstrom, , Anthony D. Call, , Bob Featherer, , Susan Rae",Real FBI cases are recounted through reenactments and interviews with law enforcement and forensic scientists.,8.0,60 min,TV-PG,1254,
Retrograde,tt21959422,III) (2022,"Documentary, History, War","Director:, Matthew Heineman",Tells the story of the last months of the 20-year war in Afghanistan through the intimate relationship between American Green Berets and the Afghan officers they trained.,7.4,94 min,R,838,
Hitler: The Last Ten Days,tt0070184,1973,"Biography, Drama, History","Director:, Ennio De Concini, | ,     Stars:, Alec Guinness, , Simon Ward, , Adolfo Celi, , Diane Cilento","A dramatization based on eye witness accounts of Hitler's final days in an underground bunker, his military henchmen, and his stormy relationship with Eva Braun.",6.5,108 min,PG,1743,"1,108,166"
Emperor,tt8354752,2020,"Biography, Drama, History","Director:, Mark Amin, | ,     Stars:, James Cromwell, , Mykelti Williamson, , Bruce Dern, , Kat Graham",An escaped slave travels north and has chance encounters with Frederick Douglass and John Brown. Based on the life story of Shields Green.,5.9,99 min,PG-13,1382,
Viking,tt5157456,2016,"Action, Drama, History","Director:, Andrey Kravchuk, | ,     Stars:, Danila Kozlovskiy, , Svetlana Khodchenkova, , Maksim Sukhanov, , Igor Petrenko","Kievan Rus, late 10th century. After the death of his father, the young Viking prince Vladimir of Novgorod is forced into exile across the frozen sea.",4.6,142 min,Not Rated,4902,
Macbeth,tt0040558,1948,"Drama, History, War","Director:, Orson Welles, | ,     Stars:, Orson Welles, , Jeanette Nolan, , Dan O'Herlihy, , Roddy McDowall","Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",7.4,107 min,Passed,7475,
Richard III,tt0049674,1955,"Biography, Drama, History","Director:, Laurence Olivier, | ,     Stars:, Laurence Olivier, , Cedric Hardwicke, , Nicholas Hannen, , Ralph Richardson","Shakespeare's powerful tale of the wicked deformed King and his conquests, both on the battlefield and in the boudoir.",7.4,161 min,Not Rated,4877,
King David,tt0089420,1985,"Adventure, Biography, Drama","Director:, Bruce Beresford, | ,     Stars:, Richard Gere, , Edward Woodward, , Alice Krige, , Denis Quilley",The Biblical story of Israel's greatest King.,5.3,114 min,PG-13,2432,"4,797,248"
Blizzard of Souls,tt6084202,2019,"Action, Drama, History","Director:, Dzintars Dreibergs, | ,     Stars:, Oto Brantevics, , Greta Trusina, , Martins Vilsons, , Rezija Kalnina","After losing his mother and his home, Arturs finds some consolation in joining the army. However, war is nothing like he imagined.",7.2,123 min,Not Rated,4596,
Panipat,tt8176040,2019,"Action, Drama, History","Director:, Ashutosh Gowariker, | ,     Stars:, Arjun Kapoor, , Sanjay Dutt, , Kriti Sanon, , Mohnish Behl","The Great Betrayal is a War Epic set in 1761, when Sadashiv Rao Bhau Peshwa led the Maratha army to the north of India to repel the invading forces of Ahmad Shah Abdali, the King of Afghanistan.",5.2,171 min,Not Rated,5913,
The White Countess,tt0384686,2005,"Drama, History, Romance","Director:, James Ivory, | ,     Stars:, Ralph Fiennes, , Natasha Richardson, , Vanessa Redgrave, , Lynn Redgrave","Set in 1930s Shanghai, where a blind American diplomat develops a curious relationship with a young Russian refugee who works odd -- and sometimes illicit -- jobs to support members of her dead husband's aristocratic family.",6.5,135 min,PG-13,6809,"1,666,262"
Arsenal Military Academy,tt11024384,2019,"Action, History, Romance","Stars:, Lu Bai, , Kai Xu, , Tu-Te-Ha-Meng, , Toby Lee","About a military academy for boys only, but a girl named Xie Xiang joins the academy instead of her brother while pretending to be a boy to make his dream come true. Two men become the ...                See full summary »",8.3,,TV-Y7,624,
Is That Black Enough for You?!?,tt21438352,2022,"Documentary, History","Director:, Elvis Mitchell, | ,     Stars:, Elvis Mitchell, , Margaret Avery, , Harry Belafonte, , Charles Burnett","Tracks the history of Black cinema, focused mainly on the '70s, with archival and new interviews with many of the key players from the era.",7.3,135 min,R,1192,
The Sons of Sam: A Descent into Darkness,tt13156316,2021,"Documentary, Crime, History","Stars:, Paul Giamatti, , Charlie Ott, , Phil Amicone, , Michael Zuckerman","The Son of Sam case grew into a lifelong obsession for journalist Maury Terry, who became convinced that the murders were linked to a satanic cult.",7.0,239 min,TV-MA,9573,
Gray Lady Down,tt0077629,1978,"Adventure, Drama, History","Director:, David Greene, | ,     Stars:, Charlton Heston, , David Carradine, , Stacy Keach, , Ned Beatty",A Navy Captain uses his experimental Snark to reach a nuclear submarine stuck on an ocean ledge.,6.2,111 min,PG,3385,
"Pretty Village, Pretty Flame",tt0116860,1996,"Comedy, Drama, History","Director:, Srdjan Dragojevic, | ,     Stars:, Dragan Bjelogrlic, , Nikola Kojo, , Dragan Maksimovic, , Zoran Cvijanovic","During the war in Bosnia, two childhood friends eventually become enemies, as the tragic and devastating circumstances of the war put them on the opposite sides and expose the most gruesome and cruel aspects of the human nature.",8.6,115 min,,17116,
WWII in HD,tt1489097,2009,"Documentary, History, War","Stars:, Gary Sinise, , Charles Scheffel, , Rob Lowe, , Justin Bartha","Follow the lives of soldiers who lived World War II, through previously unseen color footage.",8.7,60 min,TV-PG,2326,
Saladin,tt0057357,1963,"Action, Adventure, Drama","Director:, Youssef Chahine, | ,     Stars:, Ahmad Mazhar, , Salah Zulfikar, , Nadia Lutfi, , Mohamed Abdel Gawad","After Saladin's victory over the King of Jerusalem, a peace treaty is signed between them, but the commander of the Crusader army, Renaud de Chatillon, slaughters a group of pilgrims going to Mecca. Saladin then decides to take revenge.",7.6,90 min,TV-MA,2731,
Zama,tt3409848,2017,"Drama, History","Director:, Lucrecia Martel, | ,     Stars:, Daniel Giménez Cacho, , Lola Dueñas, , Matheus Nachtergaele, , Juan Minujín","Based on the novel by Antonio Di Benedetto written in 1956, on Don Diego de Zama, a Spanish officer of the seventeenth century settled in Asunción, who awaits his transfer to Buenos Aires.",6.7,115 min,Unrated,6795,"200,600"
Up Pompeii,tt0067916,1971,"Comedy, History","Director:, Bob Kellett, | ,     Stars:, Frankie Howerd, , Patrick Cargill, , Bill Fraser, , Michael Hordern",Roman slave Lurcio inadvertently becomes the possessor of a scroll naming the proposed assassins of the Emperor Nero. Administering to the participants of his master's orgy guests seems ...                See full summary »,5.9,90 min,R,1164,
Sword of Vengeance,tt3622332,2015,"Action, Adventure, Drama","Director:, Jim Weedon, | ,     Stars:, Stanley Weber, , Annabelle Wallis, , Karel Roden, , Ed Skrein",Vengeance is the driving force behind a shadow walker's return to Norman conquered Saxon lands after the Battle of Hastings and a brutal repression of it's people by a cruel lord.,4.4,87 min,Not Rated,2485,
Assassin's Creed: Brotherhood,tt1699759,2010 Video Game,"Action, Adventure, History","Director:, Sylvain Bernard, | ,     Stars:, Roger Craig Smith, , Kristen Bell, , Nolan North, , Fred Tatasciore","Desmond Miles continues to travel the memories of Ezio Auditore, bringing him to turn-of-the-century Rome with Ezio rebuilding the assassin order to bring down the tyrannical Borgia rule.",8.7,,M,16439,
Bataan,tt0035664,1943,"Drama, History, War","Director:, Tay Garnett, | ,     Stars:, Robert Taylor, , George Murphy, , Lloyd Nolan, , Thomas Mitchell","In 1942, in the Bataan peninsula of the Philippines, a ragtag American unit commanded by Sergeant Bill Dane attempts to blow-up a bridge in order to slow the Japanese advance.",6.9,114 min,Approved,2564,
The Ten Commandments,tt0014532,1923,"Biography, Drama, Fantasy","Director:, Cecil B. DeMille, | ,     Stars:, Theodore Roberts, , Charles de Rochefort, , Estelle Taylor, , Julia Faye","After hearing the story of Moses, the sons of a devout Christian mother go their own ways, and the atheist brother's breaking of the Ten Commandments leads to tragedy.",6.8,136 min,Passed,2436,"5,357,807"
