Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
It's a Wonderful Life,tt0038650,1946,"Drama, Family, Fantasy","Director:, Frank Capra, | ,     Stars:, James Stewart, , Donna Reed, , Lionel Barrymore, , Thomas Mitchell",An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,8.6,130 min,PG,472463,
Fate: The Winx Saga,tt8179402,2021–2022,"Action, Adventure, Drama","Stars:, Abigail Cowen, , Hannah van der Westhuysen, , Precious Mustapha, , Eliot Salt","A live-action adaptation of Nickelodeon's Winx Club (2004). It follows Bloom as she adjusts to life in the Otherworld, where she must learn to control her dangerous magical powers.",6.8,,TV-MA,52444,
Justice League,tt0275137,2001–2004,"Animation, Action, Adventure","Stars:, Carl Lumbly, , Phil LaMarr, , Michael Rosenbaum, , George Newbern",Seven of the most formidable heroes form arguably the most powerful team ever.,8.6,22 min,TV-PG,48645,
Diablo IV,tt11261148,2023 Video Game,"Action, Adventure, Fantasy","Directors:, Luis Barriga, , Mikal Vega, | ,     Stars:, Laila Berzins, , Ray Chase, , Courtenay Taylor, , Andrew Morgado","After millions have been slaughtered by the actions of the High Heavens and Burning Hells alike. In the power vacuum, a legendary name resurfaces - Lilith, daughter of Mephisto, the whispered progenitor of humanity.",8.5,,,83,
Sucker Punch,tt0978764,2011,"Action, Adventure, Fantasy","Director:, Zack Snyder, | ,     Stars:, Emily Browning, , Vanessa Hudgens, , Abbie Cornish, , Jena Malone",A young girl institutionalized by her abusive stepfather retreats to an alternative reality as a coping strategy and envisions a plan to help her escape.,6.0,110 min,PG-13,246673,"36,392,502"
Midnight in Paris,tt1605783,2011,"Comedy, Fantasy, Romance","Director:, Woody Allen, | ,     Stars:, Owen Wilson, , Rachel McAdams, , Kathy Bates, , Kurt Fuller","While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",7.7,94 min,PG-13,435042,"56,816,662"
Time Bandits,tt0081633,1981,"Adventure, Comedy, Fantasy","Director:, Terry Gilliam, | ,     Stars:, Sean Connery, , Shelley Duvall, , John Cleese, , Katherine Helmond","A young boy accidentally joins a band of time travelling dwarves, as they jump from era to era looking for treasure to steal.",6.9,110 min,PG,65926,"42,365,581"
Chupa,tt14923260,2023,"Action, Adventure, Drama","Director:, Jonás Cuarón, | ,     Stars:, Demián Bichir, , Christian Slater, , Evan Whitten, , Ashley Ciarra","While visiting family in Mexico, teenage Alex gains an unlikely companion when he discovers a young chupacabra hiding in his grandpa's shed. To save the mythical creature, Alex and his cousins must embark on the adventure of a lifetime.",5.5,95 min,PG,5811,
Merlin,tt1199099,2008–2012,"Adventure, Drama, Fantasy","Stars:, John Hurt, , Colin Morgan, , Bradley James, , Richard Wilson","These are the brand new adventures of Merlin, the legendary sorcerer as a young man, when he was just a servant to young Prince Arthur on the royal court of Camelot, who has soon become his best friend, and turned Arthur into a great king and a legend.",7.9,45 min,TV-PG,84360,
The Little Mermaid,tt5493944,2018,"Adventure, Drama, Fantasy","Directors:, Blake Harris, , Chris Bouchard, | ,     Stars:, William Moseley, , Poppy Drayton, , Loreto Peralta, , Armando Gutierrez",A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,4.3,85 min,PG,9287,"7,147,175"
Life of Pi,tt0454876,2012,"Adventure, Drama, Fantasy","Director:, Ang Lee, | ,     Stars:, Suraj Sharma, , Irrfan Khan, , Adil Hussain, , Tabu","A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",7.9,127 min,PG,645771,"124,987,023"
Clash of the Titans,tt0800320,2010,"Action, Adventure, Fantasy","Director:, Louis Leterrier, | ,     Stars:, Sam Worthington, , Liam Neeson, , Ralph Fiennes, , Jason Flemyng","Perseus, a demigod and the son of Zeus, battles the minions of Hades and the Underworld in order to stop them from conquering Olympus and Earth.",5.8,106 min,PG-13,287206,"163,214,888"
Shadowhunters,tt4145054,2016–2019,"Action, Drama, Fantasy","Stars:, Katherine McNamara, , Dominic Sherwood, , Alberto Rosende, , Matthew Daddario","After her mother disappears, Clary must venture into the dark world of demon hunting, and embrace her new role among the Shadowhunters.",6.5,42 min,TV-14,66698,
The Emperor's New Groove,tt0120917,2000,"Animation, Adventure, Comedy","Director:, Mark Dindal, | ,     Stars:, David Spade, , John Goodman, , Eartha Kitt, , Patrick Warburton","Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder.",7.4,78 min,G,213163,"89,302,687"
The Nevers,tt8697870,2021–2023,"Action, Drama, Fantasy","Stars:, Laura Donnelly, , Ann Skelly, , Olivia Williams, , James Norton","An epic tale following a gang of Victorian women who find themselves with unusual abilities, relentless enemies, and a mission that might change the world.",7.4,58 min,TV-MA,26102,
Ms. Marvel,tt10857164,2022,"Action, Adventure, Comedy","Stars:, Iman Vellani, , Matt Lintz, , Zenobia Shroff, , Yasmeen Fletcher","Kamala, a superhero fan with an imagination--particularly when it comes to Captain Marvel--feels like she doesn't fit in at school and sometimes even at home, that is until she gets superpowers like the heroes she admires.",6.3,271 min,TV-PG,109396,
Vortex,tt15850486,2022,"Crime, Drama, Fantasy","Stars:, Tomer Sisley, , Camille Claris, , Zineb Triki, , Éric Pucheu","In 2025, thanks to a new technology, police officers can immerse themselves in crime scenes, reconstructed in virtual reality, to help them solve their investigations. When Ludovic, a ...                See full summary »",7.3,324 min,,602,
Mortal Kombat,tt0113855,1995,"Action, Adventure, Fantasy","Director:, Paul W.S. Anderson, | ,     Stars:, Christopher Lambert, , Robin Shou, , Linden Ashby, , Cary-Hiroyuki Tagawa",Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.,5.8,101 min,PG-13,121116,"70,454,098"
The Batman,tt0398417,2004–2008,"Animation, Action, Adventure","Stars:, Rino Romano, , Alastair Duncan, , Evan Sabara, , Danielle Judovits",Billionaire Bruce Wayne fights crime and evil as the mysterious Batman.,7.3,22 min,TV-Y7,12583,
Fantastic Four,tt0120667,I) (2005,"Action, Adventure, Fantasy","Director:, Tim Story, | ,     Stars:, Ioan Gruffudd, , Michael Chiklis, , Chris Evans, , Jessica Alba","A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom.",5.7,106 min,PG-13,336134,"154,696,080"
Toy Story 2,tt0120363,1999,"Animation, Adventure, Comedy","Directors:, John Lasseter, , Ash Brannon, , Lee Unkrich, | ,     Stars:, Tom Hanks, , Tim Allen, , Joan Cusack, , Kelsey Grammer","When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",7.9,92 min,G,596132,"245,852,179"
Dark City,tt0118929,1998,"Fantasy, Mystery, Sci-Fi","Director:, Alex Proyas, | ,     Stars:, Rufus Sewell, , Kiefer Sutherland, , Jennifer Connelly, , William Hurt","A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.",7.6,100 min,R,205099,"14,378,331"
Just Beyond,tt12286434,2021,"Comedy, Drama, Fantasy","Stars:, Mckenna Grace, , Izabela Vidovic, , Rachel Marsh, , Lexi Underwood",Genre anthology series based on the graphic novels by R.L. Stine.,6.2,24 min,TV-PG,1865,
The Quarry,tt18815410,2022 Video Game,"Action, Adventure, Drama","Director:, Will Byles, | ,     Stars:, Siobhan Williams, , Skyler Gisondo, , Ted Raimi, , Grace Zabriskie","When the sun goes down on the last night of summer camp, nine teenage counselors are plunged into an unpredictable night of horror.",8.0,,M,4118,
Mandy,tt6998518,I) (2018,"Action, Fantasy, Horror","Director:, Panos Cosmatos, | ,     Stars:, Nicolas Cage, , Andrea Riseborough, , Linus Roache, , Ned Dennehy","The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.",6.5,121 min,Not Rated,83809,"1,214,525"
The Time Traveler's Wife,tt8783930,2022,"Drama, Fantasy, Romance","Stars:, Rose Leslie, , Theo James, , Everleigh McDonell, , Gui Agustini","Tells the intricate love story of Clare and Henry, and a marriage with a problem... time travel.",7.7,45 min,TV-MA,16121,
The Lego Batman Movie,tt4116284,2017,"Animation, Action, Adventure","Director:, Chris McKay, | ,     Stars:, Will Arnett, , Michael Cera, , Rosario Dawson, , Ralph Fiennes","A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",7.3,104 min,PG,160429,"175,750,384"
Cinderella,tt10155932,I) (2021,"Comedy, Family, Fantasy","Director:, Kay Cannon, | ,     Stars:, Camila Cabello, , Billy Porter, , Nicholas Galitzine, , Idina Menzel","A modern movie musical with a bold take on the classic fairy tale. Our ambitious heroine has big dreams and with the help of her fab Godmother, she perseveres to make them come true.",4.4,113 min,PG,43646,
Frozen II,tt4520988,2019,"Animation, Adventure, Comedy","Directors:, Chris Buck, , Jennifer Lee, | ,     Stars:, Kristen Bell, , Idina Menzel, , Josh Gad, , Jonathan Groff","Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",6.8,103 min,PG,181586,"477,373,578"
The Craft,tt0115963,1996,"Drama, Fantasy, Horror","Director:, Andrew Fleming, | ,     Stars:, Robin Tunney, , Fairuza Balk, , Neve Campbell, , Rachel True","A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them.",6.4,101 min,R,99810,"24,881,000"
The Addams Family,tt0101272,1991,"Comedy, Fantasy","Director:, Barry Sonnenfeld, | ,     Stars:, Anjelica Huston, , Raul Julia, , Christopher Lloyd, , Dan Hedaya",Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.,6.9,99 min,PG-13,171140,"113,502,000"
Samaritan,tt5500218,2022,"Action, Drama, Fantasy","Director:, Julius Avery, | ,     Stars:, Sylvester Stallone, , Javon 'Wanna' Walton, , Pilou Asbæk, , Dascha Polanco",A young boy learns that a superhero who was thought to have died after an epic battle twenty-five years ago may in fact still be alive.,5.7,102 min,PG-13,50390,
Puss in Boots,tt0448694,2011,"Animation, Adventure, Comedy","Director:, Chris Miller, | ,     Stars:, Antonio Banderas, , Salma Hayek, , Zach Galifianakis, , Billy Bob Thornton","An outlaw cat, his childhood egg-friend, and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor, and regain the trust of his mother and town.",6.6,90 min,PG,181640,"149,260,504"
Trolls,tt1679335,2016,"Animation, Adventure, Comedy","Directors:, Mike Mitchell, , Walt Dohrn, | ,     Stars:, Anna Kendrick, , Justin Timberlake, , Zooey Deschanel, , Christopher Mintz-Plasse","After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends.",6.4,92 min,PG,86071,"153,707,064"
Who Framed Roger Rabbit,tt0096438,1988,"Animation, Adventure, Comedy","Director:, Robert Zemeckis, | ,     Stars:, Bob Hoskins, , Christopher Lloyd, , Joanna Cassidy, , Charles Fleischer",A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,7.7,104 min,PG,208124,"156,452,370"
Boruto: Naruto Next Generations,tt6342474,2017– ,"Animation, Action, Adventure","Stars:, Yûko Sanpei, , Kokoro Kikuchi, , Ryûichi Kijima, , Amanda Céline Miller","Son of Naruto Uzumaki, Boruto, follows his father's footsteps along with his friends to become great ninja. Throughout all their adventures, Boruto is determined to make his mark in the ninja world and live outside of his father's shadow.",6.6,23 min,TV-14,24308,
Legion,tt1038686,2010,"Action, Fantasy, Horror","Director:, Scott Stewart, | ,     Stars:, Paul Bettany, , Dennis Quaid, , Charles S. Dutton, , Lucas Black","When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last hope.",5.2,100 min,R,107942,"40,168,080"
Treasure Planet,tt0133240,2002,"Animation, Adventure, Family","Directors:, Ron Clements, , John Musker, | ,     Stars:, Joseph Gordon-Levitt, , Emma Thompson, , Martin Short, , Roscoe Lee Browne","In this science fiction rendering of the classic novel ""Treasure Island"", Jim Hawkins (Joseph Gordon-Levitt) is a rebellious teen seen by the world as an aimless slacker. After he receives ...                See full summary »",7.2,95 min,PG,125200,"38,176,783"
Tomorrowland,tt1964418,2015,"Action, Adventure, Family","Director:, Brad Bird, | ,     Stars:, George Clooney, , Britt Robertson, , Hugh Laurie, , Raffey Cassidy","Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",6.4,130 min,PG,186433,"93,436,322"
Dragonball Evolution,tt1098327,2009,"Action, Adventure, Fantasy","Director:, James Wong, | ,     Stars:, Justin Chatwin, , James Marsters, , Chow Yun-Fat, , Emmy Rossum","The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",2.6,85 min,PG,77054,"9,353,573"
"Crouching Tiger, Hidden Dragon",tt0190332,2000,"Action, Adventure, Drama","Director:, Ang Lee, | ,     Stars:, Chow Yun-Fat, , Michelle Yeoh, , Ziyi Zhang, , Chang Chen",A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,7.9,120 min,PG-13,275770,"128,078,872"
The Mummy: Tomb of the Dragon Emperor,tt0859163,2008,"Action, Adventure, Fantasy","Director:, Rob Cohen, | ,     Stars:, Brendan Fraser, , Jet Li, , Maria Bello, , Michelle Yeoh","In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.",5.2,112 min,PG-13,165967,"102,491,776"
Haven,tt1519931,2010–2015,"Crime, Drama, Fantasy","Stars:, Emily Rose, , Lucas Bryant, , Eric Balfour, , Richard Donat","Many in the coastal town of Haven, Maine have a dormant curse or ""trouble"" that could trigger at any time for any reason. FBI agent Audrey Parker, the sheriff and the town's black sheep must deal with the troubles' deadly effects.",7.5,60 min,TV-PG,39577,
Triangle,tt1187064,2009,"Fantasy, Mystery, Sci-Fi","Director:, Christopher Smith, | ,     Stars:, Melissa George, , Joshua McIvor, , Jack Taylor, , Michael Dorman","Five friends set sail and their yacht is overturned by a strange and sudden storm. A mysterious ship arrives to rescue them, and what happens next cannot be explained.",6.9,99 min,R,121695,
God of War: Ragnarök,tt13119450,2022 Video Game,"Action, Adventure, Drama","Director:, Eric Williams, | ,     Stars:, Christopher Judge, , Sunny Suljic, , Danielle Bisutti, , Robert Craighead","Kratos and his son Atreus face the oncoming Norse apocalypse, Ragnarok.",9.7,,M,13071,
Pink Floyd: The Wall,tt0084503,1982,"Drama, Fantasy, Music","Director:, Alan Parker, | ,     Stars:, Bob Geldof, , Christine Hargreaves, , James Laurenson, , Eleanor David",A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,8.0,95 min,R,83076,"22,244,207"
Night Sky,tt13361448,2022,"Adventure, Drama, Fantasy","Stars:, Sissy Spacek, , J.K. Simmons, , Chai Hansen, , Kiah McKirnan","Follows Franklin and Irene York, a couple who years ago discovered a chamber buried in their backyard which inexplicably leads to a strange, deserted planet.",7.4,55 min,TV-14,20378,
The League of Extraordinary Gentlemen,tt0311429,2003,"Action, Adventure, Fantasy","Director:, Stephen Norrington, | ,     Stars:, Sean Connery, , Stuart Townsend, , Peta Wilson, , Jason Flemyng","In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.",5.8,110 min,PG-13,179785,"66,465,204"
My Neighbor Totoro,tt0096283,1988,"Animation, Comedy, Family","Director:, Hayao Miyazaki, | ,     Stars:, Hitoshi Takagi, , Noriko Hidaka, , Chika Sakamoto, , Shigesato Itoi","When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",8.1,86 min,G,353208,"1,105,564"
Field of Dreams,tt0097351,1989,"Drama, Family, Fantasy","Director:, Phil Alden Robinson, | ,     Stars:, Kevin Costner, , James Earl Jones, , Ray Liotta, , Amy Madigan","Iowa farmer Ray Kinsella is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife, Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true.",7.5,107 min,PG,122955,"64,431,625"
The Outer Limits,tt0112111,1995–2002,"Drama, Fantasy, Horror","Stars:, Kevin Conway, , Alex Diakun, , Eric Schneider, , Garvin Cross","A modern revival of the classic science fiction horror anthology show The Outer Limits (1963). Episodes often have twist-endings and involve aliens. Sometimes, a story from one episode continues in a later episode.",7.7,44 min,TV-PG,13099,
Willow,tt0096446,1988,"Action, Adventure, Drama","Director:, Ron Howard, | ,     Stars:, Val Kilmer, , Joanne Whalley, , Warwick Davis, , Jean Marsh",A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,7.2,126 min,PG,126932,"57,269,863"
Into the Woods,tt2180411,2014,"Adventure, Comedy, Drama","Director:, Rob Marshall, | ,     Stars:, Anna Kendrick, , Meryl Streep, , Chris Pine, , Emily Blunt",A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.,5.9,125 min,PG,144476,"128,002,372"
Preacher,tt5016504,2016–2019,"Adventure, Drama, Fantasy","Stars:, Dominic Cooper, , Joe Gilgun, , Ruth Negga, , Ian Colletti","After a supernatural event at his church, a preacher enlists the help of a vampire and his ex to find God.",7.9,60 min,TV-MA,77677,
The Chronicles of Narnia: The Voyage of the Dawn Treader,tt0980970,2010,"Adventure, Family, Fantasy","Director:, Michael Apted, | ,     Stars:, Ben Barnes, , Skandar Keynes, , Georgie Henley, , Will Poulter","Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",6.3,113 min,PG,159769,"104,386,950"
Mary Poppins Returns,tt5028340,2018,"Adventure, Comedy, Family","Director:, Rob Marshall, | ,     Stars:, Emily Blunt, , Lin-Manuel Miranda, , Ben Whishaw, , Emily Mortimer","A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.",6.7,130 min,PG,91489,"171,958,438"
Dracula Untold,tt0829150,2014,"Action, Drama, Fantasy","Director:, Gary Shore, | ,     Stars:, Luke Evans, , Dominic Cooper, , Sarah Gadon, , Art Parkinson","As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom.",6.2,92 min,PG-13,201335,"56,280,355"
Shazam!,tt0071050,1974–1977,"Action, Family, Fantasy","Stars:, Michael Gray, , Les Tremayne, , Jackson Bostwick, , John Davey","A young boy, able to transform into the superhero Captain Marvel, travels the country fighting evil and helping people.",6.5,30 min,TV-Y7-FV,1592,
Enter the Void,tt1191111,2009,"Drama, Fantasy","Director:, Gaspar Noé, | ,     Stars:, Nathaniel Brown, , Paz de la Huerta, , Cyril Roy, , Olly Alexander","An American drug dealer living in Tokyo is betrayed by his best friend and killed in a drug deal. His soul, observing the repercussions of his death, seeks resurrection.",7.2,161 min,Not Rated,84105,"336,467"
Sleepy Hollow,tt0162661,1999,"Fantasy, Horror, Mystery","Director:, Tim Burton, | ,     Stars:, Johnny Depp, , Christina Ricci, , Miranda Richardson, , Michael Gambon",Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people; the culprit is legendary apparition The Headless Horseman.,7.3,105 min,R,370065,"101,071,502"
Splash,tt0088161,1984,"Comedy, Fantasy, Romance","Director:, Ron Howard, | ,     Stars:, Tom Hanks, , Daryl Hannah, , Eugene Levy, , John Candy","A young man is reunited with a mermaid who saved him from drowning as a boy. He falls in love with her, not knowing who or what she is.",6.3,111 min,PG,80110,"62,100,000"
The Brothers Grimm,tt0355295,2005,"Action, Adventure, Comedy","Director:, Terry Gilliam, | ,     Stars:, Matt Damon, , Heath Ledger, , Monica Bellucci, , Petr Ratimec",Will and Jake Grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.,5.9,118 min,PG-13,123878,"37,916,267"
Steven Universe,tt3061046,2013–2019,"Animation, Short, Action","Stars:, Zach Callison, , Deedee Magno, , Michaela Dietz, , Estelle","A team of intergalactic warriors fights to protect the Earth, but the combination of three highly trained beings and one quirky young boy leaves the team struggling to overcome the dangerous scenarios that are put in front of them.",8.2,11 min,TV-PG,36390,
Teenage Mutant Ninja Turtles,tt1877889,2012–2017,"Animation, Action, Adventure","Stars:, Sean Astin, , Rob Paulsen, , Greg Cipes, , Mae Whitman","Four ninja turtles, mutated by a mysterious alien substance, must rise up out of the sewers and defend their city against evil forces from both the past and present.",7.9,24 min,TV-Y7-FV,12531,
Brave,tt1217209,2012,"Animation, Adventure, Comedy","Directors:, Mark Andrews, , Brenda Chapman, , Steve Purcell, | ,     Stars:, Kelly Macdonald, , Billy Connolly, , Emma Thompson, , Julie Walters","Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",7.1,93 min,PG,424019,"237,283,207"
A Series of Unfortunate Events,tt0339291,2004,"Adventure, Comedy, Family","Director:, Brad Silberling, | ,     Stars:, Jim Carrey, , Jude Law, , Meryl Streep, , Liam Aiken","When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.",6.8,108 min,PG,214495,"118,627,117"
The Chronicles of Narnia: Prince Caspian,tt0499448,2008,"Action, Adventure, Family","Director:, Andrew Adamson, | ,     Stars:, Ben Barnes, , Skandar Keynes, , Georgie Henley, , William Moseley","The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",6.5,150 min,PG,217222,"141,621,490"
Dogma,tt0120655,1999,"Adventure, Comedy, Drama","Director:, Kevin Smith, | ,     Stars:, Ben Affleck, , Matt Damon, , Linda Fiorentino, , Bud Cort",An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loop-hole and reenter Heaven.,7.3,130 min,R,222825,"30,651,422"
The Twilight Saga: New Moon,tt1259571,2009,"Adventure, Drama, Fantasy","Director:, Chris Weitz, | ,     Stars:, Kristen Stewart, , Robert Pattinson, , Taylor Lautner, , Christina Jastrzembska","Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black.",4.8,130 min,PG-13,290890,"296,623,634"
Powder,tt0114168,1995,"Drama, Fantasy, Mystery","Director:, Victor Salva, | ,     Stars:, Mary Steenburgen, , Sean Patrick Flanery, , Lance Henriksen, , Jeff Goldblum",An off the charts genius who is home schooled and shunned after his last relative dies shows the unconscious residents of his town about connection awareness and the generosity of the spirit.,6.6,111 min,PG-13,31543,"30,862,146"
Cats,tt5697572,2019,"Comedy, Drama, Family","Director:, Tom Hooper, | ,     Stars:, James Corden, , Judi Dench, , Jason Derulo, , Idris Elba",A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,2.8,110 min,PG,53546,
The Change-Up,tt1488555,2011,"Comedy, Fantasy","Director:, David Dobkin, | ,     Stars:, Jason Bateman, , Ryan Reynolds, , Olivia Wilde, , Leslie Mann","Dave is a married man with three kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain, lightning strikes and they switch bodies.",6.3,112 min,R,189099,"37,243,418"
The Last Airbender,tt0938283,2010,"Action, Adventure, Family","Director:, M. Night Shyamalan, | ,     Stars:, Noah Ringer, , Nicola Peltz Beckham, , Jackson Rathbone, , Dev Patel","Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",4.0,103 min,PG,167368,"131,564,731"
Blood Red Sky,tt6402468,2021,"Action, Adventure, Drama","Director:, Peter Thorwarth, | ,     Stars:, Peri Baumeister, , Carl Anton Koch, , Alexander Scheer, , Kais Setti",A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.,6.1,121 min,TV-MA,51643,
How to Train Your Dragon: The Hidden World,tt2386490,2019,"Animation, Action, Adventure","Director:, Dean DeBlois, | ,     Stars:, Jay Baruchel, , America Ferrera, , F. Murray Abraham, , Cate Blanchett","When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.",7.4,104 min,PG,138446,"160,799,505"
Extraordinary,tt14531842,2023– ,"Action, Adventure, Comedy","Stars:, Máiréad Tyers, , Sofia Oxenham, , Bilal Hasna, , Luke Rollason",Jen is a self-aware young woman who lives in a world where everybody except her has a superpower.,7.8,25 min,TV-MA,10845,
Prince of Persia: The Sands of Time,tt0473075,2010,"Action, Adventure, Fantasy","Director:, Mike Newell, | ,     Stars:, Jake Gyllenhaal, , Gemma Arterton, , Ben Kingsley, , Alfred Molina",A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,6.6,116 min,PG-13,296225,"90,759,676"
Yesterday,tt8079248,III) (2019,"Comedy, Fantasy, Music","Director:, Danny Boyle, | ,     Stars:, Himesh Patel, , Lily James, , Sophia Di Martino, , Ellise Chappell",A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.,6.8,116 min,PG-13,159198,"73,286,650"
Tidelands,tt6898970,2018,"Crime, Drama, Fantasy","Stars:, Charlotte Best, , Marco Pigossi, , Aaron Jakubenko, , Mattias Inwood","After an ex-con returns to her fishing village, a dead body leads her to uncover the secrets of the town and its half-siren, half-human residents.",6.8,60 min,TV-MA,8495,
Kung Fu Hustle,tt0373074,2004,"Action, Comedy, Fantasy","Director:, Stephen Chow, | ,     Stars:, Stephen Chow, , Wah Yuen, , Qiu Yuen, , Siu-Lung Leung","In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.",7.7,99 min,R,144650,"17,108,591"
H2O: Just Add Water,tt0491603,2006–2010,"Drama, Family, Fantasy","Stars:, Cariba Heine, , Phoebe Tonkin, , Angus McLaren, , Burgess Abernethy",Three girls become mermaids after a mysterious island transforms them and gives them special powers.,7.2,23 min,TV-PG,16692,
Misfits,tt1548850,2009–2013,"Comedy, Drama, Fantasy","Stars:, Nathan Stewart-Jarrett, , Joe Gilgun, , Iwan Rheon, , Lauren Socha",A group of young offenders doing community service gets struck by lightning during a storm and start to develop superpowers.,8.2,60 min,TV-MA,103987,
A Cure for Wellness,tt4731136,2016,"Drama, Fantasy, Horror","Director:, Gore Verbinski, | ,     Stars:, Dane DeHaan, , Jason Isaacs, , Mia Goth, , Ivo Nandi","An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps, but soon suspects that the spa's treatments are not what they seem.",6.4,146 min,R,104104,"8,106,986"
Love and Monsters,tt2222042,2020,"Action, Adventure, Comedy","Director:, Michael Matthews, | ,     Stars:, Dylan O'Brien, , Jessica Henwick, , Michael Rooker, , Dan Ewing","Seven years after he survived the monster apocalypse, lovably hapless Joel leaves his cozy underground bunker behind on a quest to reunite with his ex.",6.9,109 min,PG-13,134545,"1,070,714"
