Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Date Night,tt1279935,2010,"Comedy, Crime, Romance","Director:, Shawn Levy, | ,     Stars:, Steve Carell, , Tina Fey, , Mark Wahlberg, , Taraji P. Henson","In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",6.3,88 min,PG-13,167072,"98,711,404"
Walk the Line,tt0358273,2005,"Biography, Drama, Music","Director:, James Mangold, | ,     Stars:, Joaquin Phoenix, , Reese Witherspoon, , Ginnifer Goodwin, , Robert Patrick","A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",7.8,136 min,PG-13,257496,"119,519,402"
Meet the Parents,tt0212338,2000,"Comedy, Romance","Director:, Jay Roach, | ,     Stars:, Ben Stiller, , Robert De Niro, , Teri Polo, , Blythe Danner","Male nurse Greg Focker meets his girlfriend's parents before proposing, but her suspicious father is every date's worst nightmare.",7.0,108 min,PG-13,343633,"166,244,045"
The Best of Me,tt1972779,2014,"Drama, Romance","Director:, Michael Hoffman, | ,     Stars:, James Marsden, , Michelle Monaghan, , Luke Bracey, , Liana Liberato",A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,6.6,118 min,PG-13,75018,"26,761,283"
The Voyeur,tt0111573,1994,"Drama, Romance","Director:, Tinto Brass, | ,     Stars:, Katarina Vasilissa, , Francesco Casale, , Cristina Garavaglia, , Raffaella Offidani",A troubled college professor becomes obsessed with the idea that his emotionally distant wife is having an affair with his invalid father.,5.5,98 min,Not Rated,3640,
Tie Me Up! Tie Me Down!,tt0101026,1989,"Comedy, Crime, Drama","Director:, Pedro Almodóvar, | ,     Stars:, Victoria Abril, , Antonio Banderas, , Loles León, , Julieta Serrano",An unbalanced but alluring former mental patient takes a porn star prisoner in the hopes of convincing her to marry him.,7.0,101 min,R,30651,"4,087,361"
The Bold and the Beautiful,tt0092325,1987– ,"Drama, Romance","Stars:, Katherine Kelly Lang, , Ronn Moss, , John McCook, , Susan Flannery","The saga of high fashion glamour, honor, romance, passion, and most importantly, family.",3.4,30 min,TV-14,8005,
Shallow Hal,tt0256380,2001,"Comedy, Drama, Fantasy","Directors:, Bobby Farrelly, , Peter Farrelly, | ,     Stars:, Jack Black, , Gwyneth Paltrow, , Jason Alexander, , Joe Viterelli",A shallow man falls in love with a 300-pound woman because of her inner beauty.,6.0,114 min,PG-13,138157,"70,836,296"
Last Holiday,tt0408985,2006,"Comedy, Drama, Romance","Director:, Wayne Wang, | ,     Stars:, Queen Latifah, , LL Cool J, , Timothy Hutton, , Giancarlo Esposito","Upon learning of a terminal illness, a shy woman decides to sell all her possessions and live it up at a posh Central European hotel.",6.5,112 min,PG-13,34290,"38,360,195"
Back to School,tt0090685,1986,"Comedy, Romance, Sport","Director:, Alan Metter, | ,     Stars:, Rodney Dangerfield, , Sally Kellerman, , Burt Young, , Keith Gordon","To help his discouraged son get through college, a funloving and obnoxious rich businessman decides to enter the school as a student himself.",6.6,96 min,PG-13,34360,"91,258,000"
Shrek the Third,tt0413267,2007,"Animation, Adventure, Comedy","Directors:, Chris Miller, , Raman Hui, | ,     Stars:, Mike Myers, , Cameron Diaz, , Eddie Murphy, , Antonio Banderas","Reluctantly designated as the heir to the land of Far, Far Away, Shrek hatches a plan to install the rebellious Artie as the new king while Princess Fiona tries to fend off a coup d'état by the jilted Prince Charming.",6.1,93 min,PG,318884,"320,706,665"
Singin' in the Rain,tt0045152,1952,"Comedy, Musical, Romance","Directors:, Stanley Donen, , Gene Kelly, | ,     Stars:, Gene Kelly, , Donald O'Connor, , Debbie Reynolds, , Jean Hagen",A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.,8.3,103 min,G,249181,"8,819,028"
The Little Hours,tt5666304,2017,"Comedy, Romance","Director:, Jeff Baena, | ,     Stars:, Alison Brie, , Dave Franco, , Kate Micucci, , Aubrey Plaza","In the Middle Ages, a young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns. Introduced as a deaf mute man, he must fight to hold his cover as the nuns try to resist temptation.",5.8,90 min,R,24244,"1,647,175"
Earth Girls Are Easy,tt0097257,1988,"Comedy, Musical, Romance","Director:, Julien Temple, | ,     Stars:, Geena Davis, , Jeff Goldblum, , Jim Carrey, , Damon Wayans",A Southern California girl befriends three furry aliens after their spaceship lands in her swimming pool.,5.4,100 min,PG,24192,"3,916,303"
American Honey,tt3721936,2016,"Adventure, Drama, Romance","Director:, Andrea Arnold, | ,     Stars:, Sasha Lane, , Shia LaBeouf, , Riley Keough, , McCaul Lombardi","A teenage girl with nothing to lose joins a traveling magazine sales crew, and gets caught up in a whirlwind of hard partying, law bending and young love as she criss-crosses the Midwest with a band of misfits.",7.0,163 min,R,44787,"662,786"
The Inspector Lynley Mysteries,tt0988820,2001–2007,"Crime, Drama, Mystery","Stars:, Nathaniel Parker, , Sharon Small, , Lesley Vickerage, , Paul Hickey","British crime investigation series based around aristocratic, Oxford-educated Detective Inspector Thomas Lynley and his working-class assistant Sergeant Barbara Havers.",7.4,90 min,TV-14,5388,
Les Misérables,tt5900600,2018–2019,"Drama, Romance","Stars:, Dominic West, , David Oyelowo, , Adeel Akhtar, , David Bradley","Television adaptation of Victor Hugo's classic novel, which follows Jean Valjean as he evades capture by the unyielding Inspector Javert. Set against a backdrop of post-Napoleonic France as unrest begins to grip the city of Paris once more.",7.8,372 min,TV-14,8695,
Snow White and the Seven Dwarfs,tt0029583,1937,"Animation, Adventure, Family","Directors:, William Cottrell, , David Hand, , Wilfred Jackson, , Larry Morey, , Perce Pearce, , Ben Sharpsteen, | ,     Stars:, Adriana Caselotti, , Harry Stockwell, , Lucille La Verne, , Roy Atwell","Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.",7.6,83 min,Approved,206198,"184,925,485"
Hairspray,tt0095270,1988,"Comedy, Drama, Family","Director:, John Waters, | ,     Stars:, Sonny Bono, , Ruth Brown, , Divine, , Debbie Harry",A 'pleasantly plump' teenager teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.,7.0,92 min,PG,22453,"6,671,108"
The Three Musketeers,tt0108333,1993,"Action, Adventure, Romance","Director:, Stephen Herek, | ,     Stars:, Charlie Sheen, , Kiefer Sutherland, , Chris O'Donnell, , Oliver Platt","France, 1625: Young d'Artagnan heads to Paris to join the Musketeers but the evil cardinal has disbanded them - save 3. He meets the 3, Athos, Porthos and Aramis, and joins them on their quest to save the king and country.",6.4,105 min,PG,56985,"53,898,845"
Risky Business,tt0086200,1983,"Comedy, Crime, Drama","Director:, Paul Brickman, | ,     Stars:, Tom Cruise, , Rebecca De Mornay, , Joe Pantoliano, , Richard Masur","A Chicago teenager is looking for fun at home while his parents are away, but the situation quickly gets out of hand.",6.8,99 min,R,95429,"63,500,000"
Sophie's Choice,tt0084707,1982,"Drama, Romance","Director:, Alan J. Pakula, | ,     Stars:, Meryl Streep, , Kevin Kline, , Peter MacNicol, , Rita Karin","Sophie is the survivor of Nazi concentration camps, who has found a reason to live with Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust.",7.5,150 min,R,50314,"30,036,000"
Melrose Place,tt0103491,1992–1999,"Drama, Romance","Stars:, Heather Locklear, , Andrew Shue, , Courtney Thorne-Smith, , Thomas Calabro","Classic serial drama around a group of friends living in Melrose Place, California.",5.9,60 min,TV-14,12694,
Four Weddings and a Funeral,tt0109831,1994,"Comedy, Drama, Romance","Director:, Mike Newell, | ,     Stars:, Hugh Grant, , Andie MacDowell, , James Fleet, , Simon Callow","Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",7.1,117 min,R,158692,"52,700,832"
Meet the Fockers,tt0290002,2004,"Comedy, Romance","Director:, Jay Roach, | ,     Stars:, Ben Stiller, , Robert De Niro, , Blythe Danner, , Teri Polo",All hell breaks loose when the Byrnes family meets the Focker family for the first time.,6.3,115 min,PG-13,278071,"279,261,160"
A Rainy Day in New York,tt7139936,2019,"Comedy, Romance","Director:, Woody Allen, | ,     Stars:, Timothée Chalamet, , Elle Fanning, , Liev Schreiber, , Suzanne Smith",A young couple arrives in New York for a weekend where they are met with bad weather and a series of adventures.,6.5,92 min,PG-13,47126,
George of the Jungle,tt0119190,1997,"Action, Adventure, Comedy","Director:, Sam Weisman, | ,     Stars:, Brendan Fraser, , Leslie Mann, , Thomas Haden Church, , Richard Roundtree",A man raised in the jungle by apes falls in love with a wealthy American heiress.,5.5,92 min,PG,81701,"105,263,257"
Safe Haven,tt1702439,I) (2013,"Drama, Romance, Thriller","Director:, Lasse Hallström, | ,     Stars:, Julianne Hough, , Josh Duhamel, , Cobie Smulders, , David Lyons","A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",6.6,115 min,PG-13,113381,"71,349,120"
"Two Guys, a Girl and a Pizza Place",tt0137330,1998–2001,"Comedy, Romance","Stars:, Traylor Howard, , Ryan Reynolds, , Richard Ruccolo, , Suzanne Cryer",Three twenty-somethings share a Boston apartment and hang around (and work) at a pizza place.,7.4,30 min,TV-PG,17465,
Deuce Bigalow: Male Gigolo,tt0205000,1999,"Comedy, Romance","Director:, Mike Mitchell, | ,     Stars:, Rob Schneider, , William Forsythe, , Eddie Griffin, , Arija Bareikis","An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.",5.7,88 min,R,77570,"65,538,755"
Indecent Proposal,tt0107211,1993,"Drama, Romance","Director:, Adrian Lyne, | ,     Stars:, Robert Redford, , Demi Moore, , Woody Harrelson, , Seymour Cassel","A billionaire offers $1,000,000 to a young married couple for one night with the wife.",6.0,117 min,R,74695,"106,614,100"
Buffalo '66,tt0118789,1998,"Comedy, Drama, Romance","Director:, Vincent Gallo, | ,     Stars:, Vincent Gallo, , Christina Ricci, , Ben Gazzara, , Mickey Rourke","After being released from prison, Billy is set to visit his parents with his wife, whom he does not actually have. This provokes Billy to act out, as he kidnaps a girl and forces her to act as his wife for the visit.",7.4,110 min,R,56764,"2,375,097"
Before Sunset,tt0381681,2004,"Drama, Romance","Director:, Richard Linklater, | ,     Stars:, Ethan Hawke, , Julie Delpy, , Vernon Dobtcheff, , Louise Lemoine Torrès","Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.",8.1,80 min,R,274160,"5,820,649"
I Now Pronounce You Chuck & Larry,tt0762107,2007,"Comedy, Romance","Director:, Dennis Dugan, | ,     Stars:, Adam Sandler, , Kevin James, , Jessica Biel, , Dan Aykroyd","Two straight, single Brooklyn firefighters pretend to be a gay couple in order to receive domestic partner benefits.",5.9,115 min,PG-13,150695,"120,059,556"
Blue Crush,tt0300532,2002,"Drama, Romance, Sport","Director:, John Stockwell, | ,     Stars:, Kate Bosworth, , Michelle Rodriguez, , Matthew Davis, , Sanoe Lake","As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.",5.7,104 min,PG-13,32173,"40,390,647"
Pretty Little Liars: Original Sin,tt13075042,2022– ,"Drama, Mystery, Romance","Stars:, Jordan Gonzalez, , Bailee Madison, , Chandler Kinney, , Zaria","Twenty years ago, a series of tragic events almost ripped Millwood apart. Now, in the present day, a brand-new set of Little Liars finds themselves tormented by an unknown assailant.",7.0,,TV-MA,7140,
The Age of Innocence,tt0106226,1993,"Drama, Romance","Director:, Martin Scorsese, | ,     Stars:, Daniel Day-Lewis, , Michelle Pfeiffer, , Winona Ryder, , Linda Faye Farkas","A tale of nineteenth-century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",7.2,139 min,PG,63218,"32,200,000"
The Other Boleyn Girl,tt0467200,2008,"Biography, Drama, History","Director:, Justin Chadwick, | ,     Stars:, Natalie Portman, , Scarlett Johansson, , Eric Bana, , Jim Sturgess",Two sisters contend for the affection of King Henry VIII.,6.7,115 min,PG-13,116360,"26,814,957"
Thelma,tt6304046,2017,"Drama, Fantasy, Horror","Director:, Joachim Trier, | ,     Stars:, Eili Harboe, , Kaya Wilkins, , Henrik Rafaelsen, , Ellen Dorrit Petersen",A confused religious girl tries to deny her feelings for a female friend who's in love with her. This causes her suppressed subconsciously-controlled psychokinetic powers to reemerge with devastating results.,7.0,116 min,Not Rated,34567,"147,391"
He's Just Not That Into You,tt1001508,2009,"Comedy, Drama, Romance","Director:, Ken Kwapis, | ,     Stars:, Ginnifer Goodwin, , Jennifer Aniston, , Jennifer Connelly, , Morgan Lily",This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.,6.4,129 min,PG-13,177757,"93,953,653"
"Love, Victor",tt10166602,2020–2022,"Comedy, Drama, Romance","Stars:, Michael Cimino, , Rachel Hilson, , Anthony Turpel, , Bebe Wood","Victor is a new student at Creekwood High School on his own journey of self-discovery, facing challenges at home, adjusting to a new city, and struggling with his sexual orientation.",8.0,30 min,TV-14,19520,
Step Up,tt0462590,2006,"Crime, Drama, Music","Director:, Anne Fletcher, | ,     Stars:, Channing Tatum, , Jenna Dewan, , Damaine Radcliff, , De'Shawn Washington","Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",6.5,104 min,PG-13,122453,"65,328,121"
A Room with a View,tt0091867,1985,"Drama, Romance","Director:, James Ivory, | ,     Stars:, Maggie Smith, , Helena Bonham Carter, , Denholm Elliott, , Julian Sands","Lucy Honeychurch (Helena Bonham-Carter) shares a brief romance with George Emerson in Florence. Yet as she tries to move on with her life and look for marriage elsewhere, can she truly forget the events of that summer?",7.2,117 min,Not Rated,45524,"20,966,644"
McLeod's Daughters,tt0292414,2001–2009,"Drama, Romance","Stars:, Aaron Jeffery, , Rachael Carpani, , Simmone Mackinnon, , Bridie Carter","Estranged sisters Claire and Tess are reunited after 20 years when they inherit their family's cattle station, ""Drover's Run"", in the outback of South Australia, following their father's death.",7.3,45 min,TV-14,6369,
The Mask of Zorro,tt0120746,1998,"Action, Adventure, Comedy","Director:, Martin Campbell, | ,     Stars:, Antonio Banderas, , Anthony Hopkins, , Catherine Zeta-Jones, , José María de Tavira","A young thief seeking revenge for his brother's death is trained by the once-great, aging Zorro, who is pursuing his own vengeance.",6.8,136 min,PG-13,191010,"94,095,523"
One Day,tt1563738,2011,"Drama, Romance","Director:, Lone Scherfig, | ,     Stars:, Anne Hathaway, , Jim Sturgess, , Patricia Clarkson, , Tom Mison","After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.",7.0,107 min,PG-13,158164,"13,843,771"
My Policeman,tt13139228,2022,"Drama, Romance","Director:, Michael Grandage, | ,     Stars:, Harry Styles, , Emma Corrin, , Gina McKee, , Linus Roache",The arrival of Patrick into Marion and Tom's home triggers the exploration of seismic events from 40 years previously.,6.5,113 min,R,18570,
The Spectacular Now,tt1714206,2013,"Drama, Romance","Director:, James Ponsoldt, | ,     Stars:, Miles Teller, , Shailene Woodley, , Kyle Chandler, , Jennifer Jason Leigh","A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",7.1,95 min,R,157543,"6,851,969"
Dangerous Liaisons,tt0094947,1988,"Drama, Romance","Director:, Stephen Frears, | ,     Stars:, Glenn Close, , John Malkovich, , Michelle Pfeiffer, , Swoosie Kurtz",A scheming widow and her manipulative ex-lover make a bet regarding the corruption of a recently married woman.,7.6,119 min,R,72676,"34,700,000"
Allied,tt3640424,2016,"Action, Drama, Romance","Director:, Robert Zemeckis, | ,     Stars:, Brad Pitt, , Marion Cotillard, , Jared Harris, , Vincent Ebrahim","In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",7.1,124 min,R,162739,"40,098,064"
Eat Pray Love,tt0879870,2010,"Biography, Drama, Romance","Director:, Ryan Murphy, | ,     Stars:, Julia Roberts, , Javier Bardem, , Richard Jenkins, , Viola Davis","A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",5.8,133 min,PG-13,101432,"80,574,010"
The Theory of Everything,tt2980516,2014,"Biography, Drama, Romance","Director:, James Marsh, | ,     Stars:, Eddie Redmayne, , Felicity Jones, , Tom Prior, , Sophie Perry",A look at the relationship between the famous physicist Stephen Hawking and his wife.,7.7,123 min,PG-13,464042,"35,893,537"
The Illusionist,tt0443543,2006,"Drama, Fantasy, Mystery","Director:, Neil Burger, | ,     Stars:, Edward Norton, , Jessica Biel, , Paul Giamatti, , Rufus Sewell","In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",7.5,110 min,PG-13,380399,"39,868,642"
Moonstruck,tt0093565,1987,"Comedy, Drama, Romance","Director:, Norman Jewison, | ,     Stars:, Cher, , Nicolas Cage, , Olympia Dukakis, , Danny Aiello","Loretta Castorini, a bookkeeper from Brooklyn, New York, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.",7.1,102 min,PG,63290,"80,640,528"
Punch-Drunk Love,tt0272338,2002,"Comedy, Drama, Romance","Director:, Paul Thomas Anderson, | ,     Stars:, Adam Sandler, , Emily Watson, , Philip Seymour Hoffman, , Jason Andrews",Socially frustrated Barry Egan calls a phone-sex line to curb his loneliness. Little does he know it will land him in deep trouble and will jeopardize his burgeoning romance with the mysterious Lena.,7.3,95 min,R,170446,"17,844,216"
Robin Hood,tt0070608,1973,"Animation, Adventure, Comedy","Directors:, Wolfgang Reitherman, , David Hand, | ,     Stars:, Brian Bedford, , Phil Harris, , Roger Miller, , Peter Ustinov",The story of the legendary British outlaw portrayed with the characters as anthropomorphic animals.,7.5,83 min,G,132661,"32,056,467"
The Twilight Saga: Breaking Dawn - Part 1,tt1324999,2011,"Adventure, Drama, Fantasy","Director:, Bill Condon, | ,     Stars:, Kristen Stewart, , Robert Pattinson, , Taylor Lautner, , Gil Birmingham","The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.",4.9,117 min,PG-13,246366,"281,287,133"
The Night Clerk,tt7979142,2020,"Crime, Drama, Mystery","Director:, Michael Cristofer, | ,     Stars:, Tye Sheridan, , Ana de Armas, , Helen Hunt, , John Leguizamo",A voyeuristic hotel clerk becomes the subject of a murder investigation.,5.6,90 min,R,17179,
The Hating Game,tt8718158,2021,"Comedy, Romance","Director:, Peter Hutchings, | ,     Stars:, Lucy Hale, , Austin Stowell, , Damon Daunno, , Sakina Jaffrey","Resolving to achieve professional success without compromising her ethics, Lucy embarks on a ruthless game of one-upmanship against cold and efficient nemesis Joshua, a rivalry that is complicated by her growing attraction to him.",6.2,102 min,R,20199,
Sliding Doors,tt0120148,1998,"Comedy, Drama, Fantasy","Director:, Peter Howitt, | ,     Stars:, Gwyneth Paltrow, , John Hannah, , John Lynch, , Jeanne Tripplehorn","A London woman's love life and career both hinge, unknown to her, on whether or not she catches a train. We see it both ways, in parallel.",6.7,99 min,PG-13,69334,"11,883,495"
The Other Woman,tt2203939,2014,"Comedy, Romance","Director:, Nick Cassavetes, | ,     Stars:, Cameron Diaz, , Leslie Mann, , Kate Upton, , Nikolaj Coster-Waldau","After discovering that her boyfriend is married, Carly meets the wife he's been betraying; when yet another affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.",6.0,109 min,PG-13,145126,"83,911,193"
Sideways,tt0375063,2004,"Comedy, Drama, Romance","Director:, Alexander Payne, | ,     Stars:, Paul Giamatti, , Thomas Haden Church, , Virginia Madsen, , Sandra Oh","Two men reaching middle age with not much to show but disappointment embark on a week-long road trip through California's wine country, just as one is about to take a trip down the aisle.",7.5,127 min,R,196195,"71,503,593"
According to Jim,tt0285351,2001–2009,"Comedy, Romance","Stars:, Jim Belushi, , Courtney Thorne-Smith, , Larry Joe Campbell, , Taylor Atelian","A television show centered around a macho everyman, his loving wife, and their three precocious children.",6.5,30 min,TV-PG,37237,
Flashdance,tt0085549,1983,"Drama, Music, Romance","Director:, Adrian Lyne, | ,     Stars:, Jennifer Beals, , Michael Nouri, , Lilia Skala, , Sunny Johnson",A Pittsburgh woman with two jobs as a welder and an exotic dancer wants to get into ballet school.,6.2,95 min,R,56739,"94,900,000"
Lois & Clark: The New Adventures of Superman,tt0106057,1993–1997,"Adventure, Comedy, Drama","Stars:, Dean Cain, , Teri Hatcher, , Lane Smith, , K Callan","In addition to fighting evil, Superman has a burning romance with Lois Lane in both of his identities.",6.7,46 min,TV-PG,25273,
No Way Out,tt0093640,1987,"Action, Crime, Drama","Director:, Roger Donaldson, | ,     Stars:, Kevin Costner, , Gene Hackman, , Sean Young, , Will Patton",A coverup and witchhunt occur after a politician accidentally kills his mistress.,7.1,114 min,R,42893,"35,509,515"
A Goofy Movie,tt0113198,1995,"Animation, Adventure, Comedy","Director:, Kevin Lima, | ,     Stars:, Bill Farmer, , Jason Marsden, , Jim Cummings, , Kellie Martin","When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy.",6.9,78 min,G,58650,"35,348,597"
The Sisterhood of the Traveling Pants,tt0403508,2005,"Comedy, Drama, Romance","Director:, Ken Kwapis, | ,     Stars:, Amber Tamblyn, , Alexis Bledel, , America Ferrera, , Blake Lively",Four best girlfriends hatch a plan to stay connected with one another as their lives start off in different directions: they pass around a pair of secondhand jeans that fits each of their bodies perfectly.,6.5,119 min,PG,62897,"39,008,741"
Kisi Ka Bhai Kisi Ki Jaan,tt3679040,2023,"Action, Comedy, Drama","Director:, Farhad Samji, | ,     Stars:, Salman Khan, , Pooja Hegde, , Venkatesh Daggubati, , Aamir Naik","The eldest brother refuses to marry since he believes it may create disharmony in his big family. His brothers, who've already found partners, come together to find a match for him.",6.8,145 min,Not Rated,36279,
Rookie Blue,tt1442065,2010–2015,"Action, Crime, Drama","Stars:, Missy Peregrym, , Gregory Smith, , Enuka Okuma, , Travis Milne",Andy McNally and her friends are out of the academy and must adjust to the challenging life of a police officer at the 15th Division in Toronto.,7.7,42 min,TV-14,17988,
The Fountain,tt0414993,2006,"Drama, Mystery, Romance","Director:, Darren Aronofsky, | ,     Stars:, Hugh Jackman, , Rachel Weisz, , Sean Patrick Thomas, , Ellen Burstyn","As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.",7.2,97 min,PG-13,243826,"10,144,010"
The Holiday,tt0457939,2006,"Comedy, Romance","Director:, Nancy Meyers, | ,     Stars:, Kate Winslet, , Cameron Diaz, , Jude Law, , Jack Black","Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.",6.9,136 min,PG-13,301103,"63,224,849"
Sword Art Online,tt2250192,2012– ,"Animation, Action, Adventure","Stars:, Yoshitsugu Matsuoka, , Haruka Tomatsu, , Bryce Papenbrook, , Cherami Leigh","In the year 2022, thousands of people get trapped in a new virtual MMORPG and the lone wolf player, Kirito, works to escape.",7.5,24 min,TV-14,48661,
Hatfields & McCoys,tt1985443,2012,"Drama, History, Romance","Stars:, Kevin Costner, , Bill Paxton, , Matt Barr, , Tom Berenger",Dramatization of the bitter blood feud between the two families on the West Virginia/Kentucky border in the years after the Civil War.,7.9,290 min,TV-14,28313,
Now and Then,tt0114011,1995,"Comedy, Drama, Romance","Director:, Lesli Linka Glatter, | ,     Stars:, Christina Ricci, , Demi Moore, , Rosie O'Donnell, , Thora Birch",Four 12-year-old girls grow up together during an eventful small-town summer in 1970.,6.8,102 min,PG-13,31262,"27,400,000"
Hall Pass,tt0480687,2011,"Comedy, Romance","Directors:, Bobby Farrelly, , Peter Farrelly, | ,     Stars:, Owen Wilson, , Jason Sudeikis, , Christina Applegate, , Jenna Fischer","Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.",5.9,105 min,R,128320,"45,060,734"
Crimson Peak,tt2554274,2015,"Drama, Horror, Mystery","Director:, Guillermo del Toro, | ,     Stars:, Mia Wasikowska, , Jessica Chastain, , Tom Hiddleston, , Charlie Hunnam","In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers.",6.5,119 min,R,152908,"31,090,320"
Mother's Day,tt4824302,I) (2016,"Comedy, Drama, Romance","Director:, Garry Marshall, | ,     Stars:, Jennifer Aniston, , Kate Hudson, , Julia Roberts, , Jason Sudeikis",Three generations come together in the week leading up to Mother's Day.,5.6,118 min,PG-13,38365,"32,463,917"
War & Peace,tt3910804,2016,"Drama, History, Romance","Stars:, Paul Dano, , James Norton, , Lily James, , Adrian Edmondson","As the Russian conflict with Napoleon reaches its peak, five aristocratic families face the possibility of their lives being changed forever.",8.1,380 min,TV-14,24703,
Rebecca,tt2235695,I) (2020,"Drama, Mystery, Romance","Director:, Ben Wheatley, | ,     Stars:, Lily James, , Armie Hammer, , Kristin Scott Thomas, , Keeley Hawes","A young newlywed arrives at her husband's imposing family estate on a windswept English coast and finds herself battling the shadow of his first wife, Rebecca, whose legacy lives on in the house long after her death.",6.0,123 min,PG-13,44279,
Monster's Ball,tt0285742,2001,"Drama, Romance","Director:, Marc Forster, | ,     Stars:, Billy Bob Thornton, , Halle Berry, , Taylor Simpson, , Gabrielle Witcher","After a family tragedy, a racist prison guard re-examines his attitudes while falling in love with the African-American wife of the last prisoner he executed.",7.1,111 min,R,91694,"31,273,922"
Before We Go,tt0443465,I) (2014,"Comedy, Drama, Romance","Director:, Chris Evans, | ,     Stars:, Chris Evans, , Alice Eve, , Emma Fitzpatrick, , John Cullum",Two strangers stuck in Manhattan for the night grow into each other's most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives.,6.8,95 min,PG-13,60801,"37,047"
An Officer and a Gentleman,tt0084434,1982,"Drama, Romance","Director:, Taylor Hackford, | ,     Stars:, Richard Gere, , Debra Winger, , David Keith, , Robert Loggia","A young man must complete his work at a Navy Officer Candidate School to become an aviator, with the help of a tough Gunnery Sergeant and his new girlfriend.",7.0,124 min,R,59332,"129,795,552"
Yoga Hosers,tt3838992,2016,"Action, Comedy, Horror","Director:, Kevin Smith, | ,     Stars:, Lily-Rose Depp, , Harley Quinn Smith, , Johnny Depp, , Adam Brody",Two teenage yoga enthusiasts must do battle with an evil presence that is threatening to rise from its underground lair and endanger their major party plans.,4.2,88 min,PG-13,14801,
Out of Africa,tt0089755,1985,"Biography, Drama, Romance","Director:, Sydney Pollack, | ,     Stars:, Meryl Streep, , Robert Redford, , Klaus Maria Brandauer, , Michael Kitchen","In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.",7.1,161 min,PG,83229,"87,100,000"
Beauty and the Beast,tt0092319,1987–1990,"Crime, Drama, Fantasy","Stars:, Ron Perlman, , Roy Dotrice, , Jay Acovone, , Linda Hamilton","The adventures and romance of a sensitive and cultured lion-man and a crusading assistant district attorney in Manhattan, New York City.",7.0,60 min,TV-PG,7465,
Marnie,tt0058329,1964,"Crime, Drama, Mystery","Director:, Alfred Hitchcock, | ,     Stars:, Tippi Hedren, , Sean Connery, , Martin Gabel, , Louise Latham","Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them.",7.1,130 min,PG,51839,"7,000,000"
