Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
The Dead Want Women,tt2125647,2012 Video,Horror,"Director:, Charles Band, | ,     Stars:, Jessica Morris, , Ariana Madix, , Eric Roberts, , Jean Louise O'Sullivan","Beginning at a stylish mansion in the roaring 1920's, a socialite, flappers, and the men who love them come to their ultimate demise. These ghosts continue to haunt the mansion throughout ...                See full summary »",2.9,74 min,R,588,
La mansión de los Cthulhu,tt0100108,1992,Horror,"Director:, Juan Piquer Simón, | ,     Stars:, Frank Finlay, , Marcia Layton, , Luis Fernando Alvés, , Brad Fisher","A group of drug dealing petty criminals fleeing from the police take a magician and his daughter hostage; but once they reach his mansion, all hell breaks loose.",4.0,92 min,R,902,
White Noise 2: The Light,tt0496436,2007,"Drama, Fantasy, Horror","Director:, Patrick Lussier, | ,     Stars:, Nathan Fillion, , Katee Sackhoff, , Craig Fairbrass, , Adrian Holmes","Following the loss of his family, a man attempts suicide only to discover upon waking that he can identify people who are about to die",5.7,99 min,PG-13,13471,
Getaway,tt6263490,II) (2020,"Crime, Fantasy, Horror","Director:, Toran Caudell, | ,     Stars:, Jaclyn Betham, , Scout Taylor-Compton, , Landry Allbright, , Toran Caudell","Tamara Miller has planned a weekend lake getaway with her lifelong two best friends. When she gets kidnapped by a backwoods cult, eerie and unexplained occurrences arise. Will she make it ...                See full summary »",4.9,76 min,,2533,
Killer Bean Forever,tt1340108,2008,"Animation, Action, Adventure","Director:, Jeff Lew, | ,     Stars:, Vegas J. Jenkins, , Bryan Session, , Matthew Tyler, , David Guilmette","Killer Bean is sent on a mission in Beantown, but when he attacks one of the warehouses owned by the mafia boss, Cappuccino, he gets the attention of Detective Cromwell, a bean who's trying to put Cappuccino, and possibly Killer Bean, behind bars.",6.5,85 min,TV-PG,4218,
Box Room,tt3625340,2014,"Short, Drama, Horror","Director:, Michael Lathrop, | ,     Stars:, David Joseph Magee, , Erika McGann, , Killian Coyle, , Roxanne Josephine",Jerry is a strange and solitary boy who lives with his young neglectful mother in a run down apartment. He spends his weekends hidden away in his bedroom making model figurines and watching...                See full summary »,6.1,16 min,,125,
Dies Irae,tt6931266,2017– ,"Animation, Action, Horror","Stars:, Brandon McInnis, , Jad Saxton, , Madeleine Morris, , Alex Moore",A teenager gets involved with a group of sorcerers from World War 2 who unleashed a force beyond their understanding.,4.4,25 min,TV-MA,151,
Los Habitantes,tt16427598,2023,"Horror, Thriller","Director:, Homero Bueno, | ,     Stars:, Jorge Luis Moreno, , Estefanía Hinojosa, , Angélica Aragón, , Luis Alberto Garcia","Emiliano returns to Monterrey after his accident, only to find himself face to face to the ghosts of his new life.",7.3,95 min,,76,
A Stranger Is Watching,tt0084735,1982,"Crime, Horror, Thriller","Director:, Sean S. Cunningham, | ,     Stars:, Kate Mulgrew, , Rip Torn, , James Naughton, , Shawn von Schreiber",The 11-year old daughter and girlfriend of a man whose wife had been raped and killed in front of his daughter three years earlier are kidnapped by the same killer. Held captive in a bunker...                See full summary »,5.3,92 min,R,819,
It Lives Again,tt0077756,1978,"Horror, Sci-Fi","Director:, Larry Cohen, | ,     Stars:, Frederic Forrest, , Kathleen Lloyd, , John P. Ryan, , John Marley",An epidemic of mutant monster babies sweeps America.,5.2,91 min,R,2512,
Night of the Pumpkin,tt1627926,2010,Horror,"Director:, Bill Zebub, | ,     Stars:, Chelsea O'Toole, , Kellyn Lindsay, , Shoshana McCallum, , Angelina Leigh",The Pumpkin Man embarks on a murderous spree on Mischief Night.,3.3,88 min,Not Rated,142,
Return to Castle Wolfenstein,tt0289421,2001 Video Game,"Action, Adventure, Fantasy","Directors:, Drew Markham, , Brandon James, | ,     Stars:, James Alcroft, , Steve Blum, , Cam Clarke, , Jonathan David Cook","In 1945, the Nazis are planning to resurrect Heinrich I. After being imprisoned, it is up to O.S.A. soldier B.J. Blazkowicz to foil the operation.",8.3,,M,2610,
Miruthan,tt5455344,2016,"Action, Adventure, Horror","Director:, Shakti Soundar Rajan, | ,     Stars:, Jayam Ravi, , Lakshmi Menon, , Kaali Venkat, , R.N.R. Manohar",A traffic police officer teams up with his friend and doctors in order to escape a deadly zombie apocalypse in the town and find out the possible antidote to stop it before time runs out.,5.9,106 min,Not Rated,1706,
The Devil in Miss Jonas,tt0072270,1974,"Horror, Mystery","Director:, Erwin C. Dietrich, | ,     Stars:, Christa Free, , Marianne Dupont, , Herbert Fux, , Michel Jacot","Miss Jonas, prone to a decadent life, has been sentenced to death. In Hell, she is told she's three days early and therefore sent back to life. Her friends are confused but expecting Hell anyway, she's determined to really deserve it.",4.7,71 min,,179,
Tahoe Joe,tt21329580,2022,Horror,"Directors:, Dillon Brown, , Michael Rock, | ,     Stars:, Dillon Brown, , Amanda Morgan, , Hunter Nino, , Michael Rock","In 2022, filmmaker Dillon Brown set out with Green Beret and wilderness survival expert, Michael Rock, to document an attempt to find a missing person. What they found instead was a horror thought to be a myth.",5.4,87 min,,138,
Bhram,tt10845722,2019– ,Horror,"Stars:, Kalki Koechlin, , Bhoomika Chawla, , Chandan Roy Sanyal, , Omkar Kapoor","A car accident turns Alisha Khanna's life upside down. The bestselling romance writer moves to Shimla to her sister's place in order to start over. However, she starts getting visions of a ...                See full summary »",6.4,22 min,,366,
Amityville in Space,tt18454132,2022,"Action, Horror, Sci-Fi","Director:, Mark Polonia, | ,     Stars:, Titus Himmelberger, , Cassandra Hayes, , Jeff Kirkendall, , Tim Hatch",The ultimate battle against the Amityville curse begins after the infamous murder house is exorcised from Earth and reappears in outer space.,3.5,75 min,,116,
Vampiri su medju nama,tt0181120,1989,"Comedy, Crime, Horror","Director:, Zoran Calic, | ,     Stars:, Velimir 'Bata' Zivojinovic, , Boro Stjepanovic, , Nikola Simic, , Lidija Vukicevic","In the first sequel of ""Hi Inspector"", the cops Boki and Pajko get bored in their quite little town until the arrival of foreign visitors. These people reside at the local hotel where ...                See full summary »",4.8,90 min,,419,
The Pact II,tt2924442,2014,"Horror, Mystery, Thriller","Directors:, Dallas Richard Hallam, , Patrick Horvath, | ,     Stars:, Camilla Luddington, , Patrick Fischler, , Scott Michael Foster, , Caity Lotz",A woman who is plagued by nightmares involving a serial killer learns her dreams have a horrifying connection to the real world.,4.4,96 min,Not Rated,3636,
Midnight Offerings,tt0082745,1981 TV Movie,Horror,"Director:, Rod Holcomb, | ,     Stars:, Melissa Sue Anderson, , Mary Beth McDonough, , Patrick Cassidy, , Marion Ross","Vivian has magic powers. She doesn't hesitate to save her boyfriend David from failing in school by murdering teachers. However, David has gotten tired of her and is putting his charm on a ...                See full summary »",5.8,100 min,Unrated,629,
Strix,tt11685140,2021,"Horror, Mystery, Thriller","Directors:, Abel Berry, , Jennifer Michelle Stone II, | ,     Stars:, Brinke Stevens, , Johnny Ray Gibbs, , Billy Blair, , Tamara Glynn","In the haunted October of 1977, people are disappearing. An investigation reveals the dark and disturbing truth. A nightmarish cult of witches is responsible. Now, one family has hired a ...                See full summary »",6.5,95 min,,207,
Sahipli,tt6573358,2017,"Drama, Horror, Thriller","Stars:, Funda Güray, , Baran Akbulut, , Ferit Kaya, , Koray Sahinbas","Two horny lovers of history. And the oddities that shaped around this love. Busra, who decided to return as a pseudo-doctor after years of disaster, takes an irrevocable journey with Selim....                See full summary »",6.9,43 min,,843,
Monkey Dust,tt0386224,2003–2005,"Animation, Comedy, Horror","Stars:, Tom Hillenbrand, , Morwenna Banks, , Brian Bowles, , Kulvinder Ghir",A definitely-not-for-children animated series with each episode made up of an array of perverse skits.,8.5,29 min,TV-MA,2209,
Baby Blues,tt0972359,2008 Video,"Drama, Horror, Thriller","Directors:, Lars Jacobson, , Amardeep Kaleka, | ,     Stars:, Colleen Porch, , Aiden Kersh, , Ridge Canipe, , Sean Johnson","On a secluded family farm, a mother suffers a psychotic break due to postpartum depression, forcing the eldest son to protect his siblings from the mother they have always known and loved.",5.7,85 min,R,2416,
Girl in Woods,tt2554842,2016,"Drama, Horror, Thriller","Director:, Jeremy Benson, | ,     Stars:, Charisma Carpenter, , Juliet Reeves London, , Jeremy London, , Lee Perkins",After a tragic accident Grace is lost and alone in the Smoky Mountains. Grace's struggle for survival is made more complicated by her troubled past. Battling the demons in her mind may be the only way to come out alive.,3.4,87 min,Not Rated,544,
X the Unknown,tt0049967,1956,"Horror, Sci-Fi","Directors:, Leslie Norman, , Joseph Losey, | ,     Stars:, Dean Jagger, , Edward Chapman, , Leo McKern, , Anthony Newley","A radioactive, mud-like creature terrorizes a Scottish village.",6.1,81 min,Approved,3093,
Red Water,tt0365677,2003 TV Movie,"Action, Adventure, Crime","Director:, Charles Robert Carner, | ,     Stars:, Lou Diamond Phillips, , Kristy Swanson, , Coolio, , Jaimz Woolvett",A group of oil workers being held hostage by a group of gangsters on a small oil rig are attacked by a freshwater bull shark.,4.1,92 min,R,2937,
American Guinea Pig: Bloodshock,tt5028388,2015,Horror,"Director:, Marcus Koch, | ,     Stars:, Dan Ellis, , Lillian McKinney, , Andy Winton, , Gene Palubicki","A man is imprisoned by a psychotic doctor who tortures him in increasingly gruesome ways in order to extract chemicals from his bloodstream. Along the way, he develops a relationship with a female prisoner.",4.6,98 min,,323,
Neverknock,tt6713802,2017 TV Movie,"Horror, Thriller","Director:, Sheldon Wilson, | ,     Stars:, Dominique Provost-Chalkley, , Jodelle Ferland, , Kiana Madeira, , Varun Saranga","Halloween fun turns to horror when young friends ignore the warnings of a local urban legend and unintentionally unleash a gruesome creature known as Never Knock, that uses their worst fears to stalk and kill them one by one.",4.7,86 min,TV-14,1124,
Make Me a Sandwich,tt11615812,2019,"Short, Horror","Directors:, Denman Hatch, , Matt Hamilton, | ,     Stars:, Anne Shepherd, , Peter Hodgins","Marcy and her husband live together in a constant state of disarray. Her husband demands that she make him sandwiches, ad nauseam. How long can she withstand his abuse before she finally cracks?",6.6,3 min,,439,
Mind Leech,tt23986476,2023,Horror,"Directors:, Chris Cheeseman, , Paul Krysinski, | ,     Stars:, Steff Ivory Conover, , Mischa O'Hoski, , Paul Krysinski, , Daniel James McGee","A very persuasive leech is wreaking havoc in rural Provinstate, 1998. On a mission to expand its horizons, our influential invertebrate enlists the help of the local townsfolk. The Police are soon on the tail of our pesky parasite.",6.6,,,15,
La monja,tt0371853,2005,"Drama, Horror, Thriller","Director:, Luis de la Madrid, | ,     Stars:, Aníta Briem, , Belén Blanco, , Manu Fullola, , Alistair Freeland","Years ago, a cruel and merciless nun turned boarding school into a living hell for her students until they could no longer bear the abuse, and she mysteriously disappeared. Now the alumnae are being brutally murdered one by one.",4.1,101 min,R,3445,
Humanoids from the Deep,tt0117506,1996 TV Movie,"Action, Drama, Horror","Director:, Jeff Yonis, | ,     Stars:, Emma Samms, , Robert Carradine, , Justin Walker, , Mark Rolston","While a town is in a state of alert, the monster of the sea keeps mutating the townspeople at an alarming rate. A researcher finds a genetic disorder that has been caused by a chemical that...                See full summary »",4.1,86 min,R,815,
The Strange Color of Your Body's Tears,tt2733258,2013,"Horror, Mystery, Thriller","Directors:, Hélène Cattet, , Bruno Forzani, | ,     Stars:, Klaus Tange, , Ursula Bedena, , Joe Koener, , Birgit Yew","Returning home from a business trip to discover his wife missing, a man delves deeper and deeper into a surreal kaleidoscope of half-baked leads, seduction, deceit, and murder. Does anyone in the building know something?",5.9,102 min,Not Rated,4242,"7,182"
Black Site,tt6964562,2018,"Action, Horror, Sci-Fi","Director:, Tom Paton, | ,     Stars:, Sophia Del Pizzo, , Lauren Ashley Carter, , Angela Dixon, , Bentley Kalu","An elite military unit encounters a supernatural entity, known as The Elder Gods, that forces them into battle against an army from another world.",3.7,91 min,,1254,
Murders in the Rue Morgue,tt0067457,1971,"Crime, Horror, Mystery","Director:, Gordon Hessler, | ,     Stars:, Jason Robards, , Herbert Lom, , Christine Kaufmann, , Adolfo Celi",Paris...at the turn of the century. Inspector Vidocq investigates a series of unexplained murders at a Grand Guignol-type theatre...where the players have suddenly become real-life victims. Based on the story by Edgar Allan Poe.,5.2,87 min,PG-13,1472,
Vampire on Bikini Beach,tt0177329,1988 Video,Horror,"Director:, Mark Headley, | ,     Stars:, Jennifer Badham, , Todd Kaufman, , Stephen Mathews, , Nancy Rogers","Two teenagers find a book called ""The Book of the Dead,"" and soon they discover that a vampire cult, which needs the book to raise the dead so they can take over the world, is after them.",1.9,80 min,,275,
The Thing That Couldn't Die,tt0052289,1958,Horror,"Director:, Will Cowan, | ,     Stars:, William Reynolds, , Andra Martin, , Jeffrey Stone, , Carolyn Kearney","A psychically gifted young woman discovers a centuries-old crate buried on her aunt's ranch. Opening it, her family discovers the living head of Gideon Drew, a 16th century devil worshiper ...                See full summary »",4.1,69 min,Unrated,1825,
Kamen Rider 555,tt0401021,2003–2004,"Action, Adventure, Drama","Stars:, Kento Handa, , Yuria Haga, , Louie Paraboles, , Masayuki Izumi","Smart Brain Corporation is trying to take over the world using Orphnoch, the next stage in humanity's evolution. The Rider Gears they develop are then stolen and used to stop them from achieving their goal and fight to save humanity.",8.4,25 min,TV-PG,585,
After School Lunch Special 2: Sloppy Seconds,tt11951960,2022,"Comedy, Horror","Director:, Andrew J Chambers, | ,     Stars:, Lloyd Kaufman, , Shawn C. Phillips, , Mark Torgl, , Stephanie Love",The Big Fat Man Child returns to watch another grotesquely funny anthology of madness.,4.4,74 min,,38,
The Doctor and the Devils,tt0089034,1985,"Crime, Drama, History","Director:, Freddie Francis, | ,     Stars:, Timothy Dalton, , Jonathan Pryce, , Twiggy, , Julian Sands","In Victorian England, two grave robbers supply a wealthy doctor with bodies to research anatomy on, but greed causes them to look for a more simple way to get the job done. Based on the horrifying Burke and Hare case.",6.1,93 min,R,1311,"147,070"
Abbott and Costello Meet the Mummy,tt0047795,1955,"Action, Adventure, Comedy","Director:, Charles Lamont, | ,     Stars:, Bud Abbott, , Lou Costello, , Marie Windsor, , Michael Ansara",Two bumbling Americans stumble on the discovery of a lifetime when their search for a mummy leads them to a sacred medallion that holds the key to buried treasure.,6.2,79 min,Passed,6060,
Fallen,tt16913072,I) (2022,Horror,"Director:, Nicolo Fumero, | ,     Stars:, Ortensia Fioravanti, , Daniel McVicar, , Alessia Pratolongo, , Fabio Tarditi","Living on a remote farm, a disgraced priest remains haunted by an exorcism gone wrong years earlier. He soon gets a shot at redemption when he finds himself in a battle against an army of demonic creatures.",2.2,84 min,R,248,
Monarch,tt0264916,2000,"Biography, Drama, History","Director:, John Walsh, | ,     Stars:, T.P. McKenna, , Jean Marsh, , James Coombes, , Peter Sowerbutts","Shortly before his death in 1547, the injured King Henry VIII is forced to take refuge a manor house closed for the season. While there, he must confront both his mortality and the ghosts of his past.",5.8,109 min,,138,
Come Out and Play,tt2341664,I) (2012,Horror,"Director:, Makinov, | ,     Stars:, Ebon Moss-Bachrach, , Vinessa Shaw, , Daniel Giménez Cacho, , Gerardo Taracena","A couple take a vacation to a remote island - their last holiday together before they become parents. Soon after their arrival, they notice that no adults seem to be present - an observation that quickly presents a nightmarish reality.",4.7,87 min,R,3322,
Dead Again,tt8077310,2021,"Action, Comedy, Horror","Director:, Steven M. Smith, | ,     Stars:, Donald Trump, , Boris Johnson, , Emmanuel Macron, , Elliot Cable","In a rural village where crime is non existent, a police sergeant is retiring out of boredom. He is sent a young recruit fresh out of police school. All hell is about to break loose in this apocalyptic horror film.",3.0,75 min,TV-14,557,
The Returned,tt2093270,2013,"Crime, Drama, Horror","Director:, Manuel Carballo, | ,     Stars:, Emily Hampshire, , Kris Holden-Ried, , Shawn Doyle, , Claudia Bassols","In a post-zombie world, where the infected live normal lives, their retroviral drug is running out.",5.9,98 min,,8639,
GEMINI HOME ENTERTAINMENT,tt17819196,2019– ,Horror,,"Various educational tapes that tell a story about strange creatures, an odd disease, and the end of the world.",8.7,,TV-MA,119,
Beaks: The Movie,tt0092625,1987,"Horror, Thriller","Director:, René Cardona Jr., | ,     Stars:, Christopher Atkins, , Michelle Johnson, , Sonia Infante, , Salvador Pineda","Vanessa, a television reporter covering a story of a farmer attacked by his chickens, discovers that this is not an isolated incident...",3.7,100 min,R,681,
Heartless,tt1220214,I) (2009,"Drama, Fantasy, Horror","Director:, Philip Ridley, | ,     Stars:, Jim Sturgess, , Luke Treadaway, , Clémence Poésy, , Justin Salinger","Jamie Morgan, a young man with a large heart-shaped birthmark on his face, discovers that there are demons on the streets of East London.",5.9,114 min,,10271,"2,033"
Amjeon,tt10801398,2019,"Horror, Mystery","Director:, Kim Jin-won, | ,     Stars:, Seo Ye-Ji, , Jin Seon-kyu, , Bo-ra Kim, , Cha Yup","Mi-Jung (Seo Ye-Ji ) is a rookie film director and she has been preparing a horror film for the past 8 years. One day, Mi-Jung hears about a movie which was banned. Mi-Jung wants to know ...                See full summary »",5.3,86 min,Not Rated,1058,
First Born,tt0470761,2007,"Drama, Horror, Mystery","Director:, Isaac Webb, | ,     Stars:, Elisabeth Shue, , Steven Mackintosh, , Kathleen Chalfant, , Khandi Alexander","A pregnant couple buys a mansion and moves out of NYC. Strange things start happening to the C-sectioned, anxious, new mom.",4.7,95 min,PG-13,3407,
The Orchard,tt15366528,2021 Podcast Series,"Crime, Horror, Mystery","Stars:, Eric Bana, , Ashleigh-Rose Nicholson, , Blake Draper, , Sam Winspear-Schillings","At the edge of an old orchard, on the grounds of an exclusive private girls school, a teenage boy is found dead. Was it murder, suicide, or something else...? Disaffected police detective ...                See full summary »",9.2,264 min,,17,
The Ghost of Frankenstein,tt0034786,1942,"Drama, Horror, Sci-Fi","Director:, Erle C. Kenton, | ,     Stars:, Cedric Hardwicke, , Lon Chaney Jr., , Ralph Bellamy, , Lionel Atwill",Dr. Frankenstein's plans to replace the brain of his monster are hijacked by his scheming and malevolent assistant Ygor.,6.1,67 min,Passed,6686,
Live Animals,tt1314363,2008,Horror,"Director:, Jeremy Benson, | ,     Stars:, Christian Walker, , John Still, , Jeanette Comans, , Patrick Cox",A group of college kids must decide what price they will pay to gain their freedom after being kidnapped by a ruthless White Slave trader.,3.4,84 min,Unrated,766,
Stay Out of the F**king Attic,tt11505692,2020,Horror,"Director:, Jerren Lauder, | ,     Stars:, Ryan Francis, , Morgan Alexandria, , Bryce Fernelius, , Michael Flynn","A group of ex-cons-turned-movers are convinced by their creepy client to pull an all-nighter. As the night progresses, they uncover the horrors that exist inside his old Victorian mansion.",4.5,80 min,,1725,
Phromajan Suay Phan Sayong,tt5389636,2015,Horror,"Director:, Atsajun Sattakovit, | ,     Stars:, Charm Onwarin Osathanond, , Russamee Thongsiripraisri, , Ivrin Osathanond, , Peera Panitphong","A woman with tragic past never felt secure enough to pursue a relationship, gets lost in the forest where she encounters a strange naked female monster with a tiger tattoo, who transforms her into a sexy seductive tiger beast.",4.1,80 min,,26,
The Sacred Riana: Beginning,tt9900552,2019,Horror,"Director:, Billy Christian, | ,     Stars:, The Sacred Riana, , Aura Kasih, , Agatha Chelsea, , Prabu Revolusi","In her childhood, Riana lived in a small town with her father and her mother who ran a funeral house business. A disaster required them move to Uncle Johan's house in Jakarta and Riana ...                See full summary »",4.6,111 min,,138,
The Changeover,tt5699060,2017,"Fantasy, Horror, Thriller","Directors:, Miranda Harcourt, , Stuart McKenzie, | ,     Stars:, Timothy Spall, , Melanie Lynskey, , Lucy Lawless, , Nicholas Galitzine",Laura is drawn into a supernatural battle with an ancient spirit who threatens her family.,5.4,95 min,Not Rated,1627,
Rise of the Zombies,tt2236182,2012,"Action, Adventure, Drama","Director:, Nick Lyon, | ,     Stars:, Mariel Hemingway, , Ethan Suplee, , LeVar Burton, , Danny Trejo","When zombies overrun San Francisco, a desperate group survives by locking themselves inside Alcatraz Prison. When the undead breach the island, our heroes are forced to return to the mainland overrun with the undead.",3.7,89 min,TV-14,3272,
Mockingbird,tt2125685,2014,"Horror, Thriller","Director:, Bryan Bertino, | ,     Stars:, Alexandra Lydon, , Todd Stashwick, , Audrey Marie Anderson, , Barak Hardley",A couple are given a camera and a set of instructions which they must follow or else someone will die.,4.1,81 min,Not Rated,2521,
Stranded,tt2268573,V) (2013,"Horror, Sci-Fi","Director:, Roger Christian, | ,     Stars:, Christian Slater, , Amy Matysio, , Michael Therriault, , Brendan Fehr","Four astronauts working at a lunar base suffer a meteor strike that brings an infection that leads to paranoia, fear and death.",3.5,84 min,Not Rated,4196,
Howling VI: The Freaks,tt0102067,1991 Video,"Comedy, Drama, Horror","Director:, Hope Perello, | ,     Stars:, Brendan Hughes, , Michele Matheson, , Sean Sullivan, , Antonio Fargas",A villainous carnival owner traps a young werewolf to include in his growing menagerie of inhuman exhibits.,4.2,100 min,R,2313,
Nightkill,tt0081232,1980,"Crime, Horror, Mystery","Director:, Ted Post, | ,     Stars:, Robert Mitchum, , Jaclyn Smith, , Mike Connors, , James Franciscus","A woman's lover poisons her cruel husband, a rich businessman, in front of her. She becomes more terrified when she finds the lover dead as well. A police detective suddenly shows up at her door.",5.5,97 min,R,826,
Night of the Howling Beast,tt0073338,1975,"Adventure, Horror","Director:, Miguel Iglesias, | ,     Stars:, Paul Naschy, , Mercedes Molina, , Silvia Solar, , Gil Vidal","Waldemar, the renowned adventurer, joins an expedition to find the Yeti in the Himalayas. While hiking the mountains, he's captured by two cannibalistic demon nymphets guarding a remote ...                See full summary »",5.3,87 min,R,808,
Ice Spiders,tt0840304,2007 TV Movie,"Action, Adventure, Comedy","Director:, Tibor Takács, | ,     Stars:, Patrick Muldoon, , Vanessa Williams, , Thomas Calabro, , David Millbern","A top-secret Government project has produced giant spiders and they have escaped, killing and eating everything in sight.",3.2,86 min,R,2931,
Faraday,tt2968136,2013,"Comedy, Fantasy, Horror","Director:, Norberto Ramos del Val, | ,     Stars:, Javier Bódalo, , Diana Gómez, , Daniela Costa, , Alba García","Faraday is a weirdo telepath who is starting to lose his faith in the paranormal. His girlfriend, Diana, is a blogger whose highest aspiration in life is to be famous on the Internet. They ...                See full summary »",4.1,82 min,,248,
Calamity of Snakes,tt0100472,1982,"Action, Comedy, Horror","Director:, Chi Chang, | ,     Stars:, Yun-Peng Hsiang, , Yuen Kao, , Ping-Ou Wei, , Lui Cheung","After a businessman kills thousands of snakes in a pit where they are building a new apartment building, the residents of the building are attacked by thousands of snakes as vengeance.",5.7,86 min,,227,
Navy Seals vs. Zombies,tt4511566,2015,"Action, Horror","Director:, Stanton Barrett, | ,     Stars:, Ed Quinn, , Michael Dudikoff, , Rick Fox, , Chad Lail",A team of Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead.,3.3,97 min,Not Rated,2271,
Rammbock: Berlin Undead,tt1583356,2010,"Action, Drama, Horror","Director:, Marvin Kren, | ,     Stars:, Michael Fuith, , Theo Trebs, , Anka Graczyk, , Emily Cox","Just when Michael arrives in Berlin to visit his ex-girlfriend Gabi, a terrible virus starts spreading across the city at a rapid pace, turning people into mindless homicidal maniacs. Much ...                See full summary »",6.3,63 min,R,5798,
The Curious Creations of Christine McConnell,tt8773080,2018,"Comedy, Horror, Talk-Show","Stars:, Morgana Ignis, , Christine H. McConnell, , Drew Massey, , Colleen Smith","Part cooking show, part sitcom in the vein of the Addams Family and the Muppet Show set inside the enchanted home of Christine McConnell, who has attracted hundreds of thousands of social media followers with her creepy edible creations.",7.7,26 min,TV-PG,2520,
Ruby Gloom,tt0946601,2006–2008,"Animation, Comedy, Family","Stars:, Sarah Gadon, , Stacey DePass, , Emily Hampshire, , Scott McCord","The adventures of Ruby Gloom, a curiously cheerful girl who lives in a gothic mansion along with her friends Skull Boy, Iris, Misery, Frank & Len, Poe, Boo Boo, and Doom Kitty.",7.7,,TV-G,1231,
The Third Eye,tt0166377,1966,"Thriller, Horror","Director:, Mino Guerrini, | ,     Stars:, Franco Nero, , Gioia Pascal, , Erika Blanc, , Olga Solbelli","A young count living with his domineering mother spirals into madness after his mother and fiancée are killed by his jealous, lovesick servant.",6.2,98 min,Not Rated,455,
Blood Glacier,tt2299206,2013,"Horror, Mystery, Sci-Fi","Director:, Marvin Kren, | ,     Stars:, Gerhard Liebmann, , Edita Malovcic, , Santos, , Hille Beseler",Scientists working in the Austrian Alps discover that a glacier is leaking a liquid that appears to be affecting local wildlife.,5.4,98 min,Not Rated,3956,
Midnight Movie,tt0981224,2008,"Fantasy, Horror, Thriller","Director:, Jack Messitt, | ,     Stars:, Rebekah Brandes, , Daniel Bonjour, , Greg Cirulnick, , Stan Ellsworth",A midnight showing of an early 1970's horror movie turns to chaos when the Killer from the movie comes out of the film to attack those in the theater.,5.0,82 min,R,4285,
The She-Creature,tt0050957,1956,"Crime, Fantasy, Horror","Director:, Edward L. Cahn, | ,     Stars:, Chester Morris, , Tom Conway, , Cathy Downs, , Lance Fuller",A mysterious hypnotist reverts his beautiful assistant back into the form of a prehistoric sea monster that she was in a past life.,3.8,77 min,Approved,1881,
Abrakadabra,tt8422146,2018,"Horror, Mystery, Thriller","Directors:, Luciano Onetti, , Nicolás Onetti, | ,     Stars:, Germán Baudino, , Maria Eugenia Rigon, , Gustavo Dalessanro, , Clara Kovacic",In the tradition of giallos of the early 70s a magician finds himself the target of a sadistic serial killer.,5.3,69 min,Not Rated,543,
Goddess of Love,tt3432552,2015,"Drama, Horror, Mystery","Director:, Jon Knautz, | ,     Stars:, Alexis Kendra, , Woody Naismith, , Elizabeth Sandy, , Monda Scott",A mentally unstable woman begins a volatile descent into madness when she suspects her lover has left her for another woman.,5.2,93 min,,1470,
Bunny the Killer Thing,tt3375286,2015,"Action, Comedy, Horror","Director:, Joonas Makkonen, | ,     Stars:, Enni Ojutkangas, , Jari Manninen, , Orwi Manny Ameh, , Veera W. Vilo","A group of Finnish and British people get stuck at a cabin when they are attacked by a creature that is a half human, half rabbit.",4.3,88 min,,1706,
The Playgirls and the Vampire,tt0056633,1960,Horror,"Director:, Piero Regnoli, | ,     Stars:, Walter Brandi, , Lyla Rocco, , Maria Giovannini, , Alfredo Rizzo","Five beautiful showgirls are trapped by a storm and find refuge in a creepy old castle. The owner of the castle, a strange nobleman, has a secret laboratory in the basement and has his own plans for the girls.",5.0,70 min,Not Rated,512,
The Legend of Sleepy Hollow,tt0079453,1980 TV Movie,"Comedy, Fantasy, Horror","Director:, Henning Schellerup, | ,     Stars:, Jeff Goldblum, , Paul Sand, , Meg Foster, , Laura Campbell","Angered that Katrina has grown fond of schoolmaster Crane, Brom Bones determines to scare off the interloper by filling his head with spooky tales of a Headless Horseman. Crane disparages ...                See full summary »",6.0,104 min,PG,775,
Crush,tt1170350,II) (2009,"Horror, Mystery, Thriller","Directors:, Jeffrey Gerritsen, , John V. Soto, | ,     Stars:, Christopher Egan, , Brooke Harman, , Emma Lung, , Christian Clark",An American student studying in Australia mistakenly gets involved with a mysterious and unhinged girl while house-sitting for a rich family on vacation.,4.3,82 min,R,1660,
Dracula and Son,tt0079075,1976,"Comedy, Horror","Director:, Édouard Molinaro, | ,     Stars:, Christopher Lee, , Bernard Menez, , Marie-Hélène Breillat, , Catherine Breillat","Son grows up with father, leaves to go to big city in 1979. Father follows and tries to survive as a vampire in a modern world. Son finds girl, decides not to be a vampire anymore. Great ending!",5.4,78 min,PG,697,
Oculus: Chapter 3 - The Man with the Plan,tt0791134,2006,"Short, Horror","Director:, Mike Flanagan, | ,     Stars:, Scott Graham, , Brandyn Feldman, , Joe Wicker, , Matthew Reynolds",A man sets out to prove an antique mirror is haunted.,6.3,32 min,,821,
Perjanjian di Malam Keramat,tt1603909,1991,Horror,"Director:, Sisworo Gautama Putra, | ,     Stars:, Anita Anjani, , Alex Bernard, , Malino Djunaedy, , Yongki Dp",A greedy businessman wants a promotion so bad he arranges for a work rival and his entire family to be murdered. The wife / mother then returns as a vengeful ghost armed with a steel-clawed gloved.,6.4,82 min,,37,
