Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Deadwax,tt9018490,2018,"Horror, Music, Mystery","Stars:, Hannah Gross, , Evan Gamble, , Tracy Perez, , Dohn Norwood","A mind-bending neo-noir set in the obsessive world of vinyl collecting. Etta Pryce, a vinyl tracker, is hired by a rich collector to hunt a legendary rare record that has driven its owners mad and killed anyone that has dared to play it.",6.7,,,429,
Jabberjaw,tt0177447,1976–1978,"Animation, Comedy, Family","Stars:, Tommy Cook, , Regis Cordic, , Ron Feinberg, , Barry Gordon",The futuristic undersea adventures of a goofy talking shark and his human musical band companions.,5.9,30 min,TV-G,1036,
Benny Benassi: Satisfaction,tt7543964,2002 Music Video,Music,"Directors:, Mauro Vecchi, , Dougal Wilson, | ,     Stars:, Alessandro 'Alle' Benassi, , Benny Benassi, , The Biz, , Jerri Byrne",The second and most famous version of the music video features women in skimpy construction outfits. The video plays almost like a virtual advertisement for a variety of power tools. All ...                See full summary »,6.5,3 min,Not Rated,66,
The Weeknd: Live at SoFi Stadium,tt26685153,2023,Music,"Director:, Micah Bickham, | ,     Stars:, Jennifer Bermeo, , The Weeknd",Experience the sold-out show like never before.,8.0,97 min,TV-MA,409,
Wild Tango,tt0108291,1993,"Biography, Drama, Music","Director:, Marcelo Piñeyro, | ,     Stars:, Fernán Mirás, , Cecilia Dopazo, , Imanol Arias, , Antonio Birabent","A biopic based on the life of one of the pioneer argentine rock stars 'Tanguito'. The movie tells the story of his rise and fall from grace, encompassed in violent times of a military regime.",6.7,124 min,R,1680,
The Old Grey Whistle Test,tt0259795,1971–2018,Music,"Stars:, Bob Harris, , Anne Nightingale, , David Hepworth, , Mark Ellen",Contemporary music show featuring live performances and interviews with an emphasis on album acts.,8.2,45 min,,225,
Ana e Vitória,tt8583378,2018,"Biography, Comedy, Music","Director:, Matheus Souza, | ,     Stars:, Ana Caetano, , Vitória Falcão, , Clarissa Müller, , Thati Lopes","Two girls have a chance encounter and instantly befriend. While trying to find themselves, they decide to pursue music together.",6.4,115 min,,656,
Sound of Noise,tt1278449,2010,"Comedy, Crime, Music","Directors:, Ola Simonsson, , Johannes Stjärne Nilsson, | ,     Stars:, Bengt Braskered, , Sanna Persson, , Magnus Börjeson, , Johannes Björk",A tone-deaf cop works to track down a group of guerilla percussionists whose anarchic public performances are terrorizing the city.,7.2,102 min,R,9699,"24,376"
XXXTentacion: Sauce!,tt9824140,2019 Music Video,"Animation, Music","Director:, Tristan Zammit, | ,     Star:, XXXTentacion","Official music video for ""Sauce!"" by XXXTENTACION.",6.6,2 min,,45,
Punk Rock Vegan Movie,tt23709132,2023,"Documentary, Music","Director:, Moby, | ,     Stars:, Julie Mintz, , Pearline Young, , Junia Daily, , Julian Hunt",The ongoing relationship between the worlds of punk rock and animal rights and how the music became a breeding ground for vegan activism.,7.5,86 min,,84,
Exposed,tt0085513,1983,"Drama, Music","Director:, James Toback, | ,     Stars:, Nastassja Kinski, , Rudolf Nureyev, , Harvey Keitel, , Ian McShane","Wisconsin farm girl Elizabeth Carlson leaves her family and her English-teacher lover behind, and escapes to New York City, where she soon makes a career for herself as a fashion model. ...                See full summary »",5.0,100 min,R,926,"1,818,910"
Tina Turner: I Don't Wanna Fight,tt7457352,1993 Music Video,Music,"Director:, Peter Care, | ,     Star:, Tina Turner",Promo video for Tina Turner: I Don't Wanna Fight.,7.1,4 min,G,16,
Cynthia,tt0039293,1947,"Comedy, Drama, Music","Director:, Robert Z. Leonard, | ,     Stars:, Elizabeth Taylor, , George Murphy, , S.Z. Sakall, , Mary Astor",Sickly girl finds an outlet in music.,6.2,98 min,Approved,677,
Guns N' Roses: November Rain,tt5118992,1992 Music Video,"Drama, Music","Director:, Andrew Morahan, | ,     Stars:, Michael Ascolese, , Nicole Brandon, , Jorga Caye, , Peter J. Chevalier","A music video for Guns N' Roses's song ""November Rain"".",7.9,9 min,,1531,
Cyndi Lauper: Time After Time,tt4649410,1984 Music Video,"Drama, Music, Romance","Director:, Edd Griles, | ,     Stars:, Charles Boyer, , Marlene Dietrich, , Francis Larkin, , Cyndi Lauper","Cyndi Lauper performs in the music video ""Time After Time"" from the album ""She's So Unusual"" recorded for Epic Records. Cyndi Lauper plays a young woman who is forced to leave her boyfriend...                See full summary »",7.2,5 min,,782,
Cold Dead Hand with Jim Carrey,tt2801056,2013 Music Video,"Short, Comedy, Music","Directors:, Nick Corirossi, , Charles Ingram, | ,     Stars:, Tia Barr, , Cate Beehan, , Jim Carrey, , Justin Michael Kelley",A cowboy tells stuff about funny things.,6.4,6 min,,648,
BTS: Yet to Come in Cinemas,tt24807190,2023,Music,"Director:, Oh Yoon-Dong, | ,     Star:, BTS","It showcases BTS' massive free show at Busan's World Expo in October, which welcomed more than 50,000 in-person guests.",8.6,104 min,Not Rated,856,
Remember Me: The Mahalia Jackson Story,tt13880832,2022,"Biography, Drama, Music","Director:, Denise Dowse, | ,     Stars:, Keith David, , Corbin Bleu, , Columbus Short, , Vanessa Williams",Follows the successful career of Jackson as well as her unique friendship and devotion to Martin Luther King Jr. and her unsung contribution to the Civil Rights Movement.,6.6,82 min,,117,
Elvis on Tour,tt0068537,1972,"Documentary, Music","Directors:, Robert Abel, , Pierre Adidge, | ,     Stars:, Elvis Presley, , Bill Baize, , Estell Brown, , James Burton",Concert footage and offstage documentary of singer Elvis Presley.,7.5,93 min,G,1766,
Wonder Bar,tt0026007,1934,"Crime, Drama, Music","Director:, Lloyd Bacon, | ,     Stars:, Al Jolson, , Kay Francis, , Dolores del Rio, , Ricardo Cortez","Harry and Inez are a dance team at the Wonder Bar. Inez loves Harry, but he is in love with Liane, the wife of a wealthy business man. Al Wonder and the conductor/singer Tommy are in love ...                See full summary »",6.6,84 min,Passed,694,
The Sing-Off,tt1565059,2009– ,"Family, Game-Show, Music","Stars:, Nick Lachey, , Shawn Stockman, , Ben Folds, , Keven Kaddi",Eight a cappella singing groups compete for a recording contract.,7.3,120 min,,803,
Jackie's Back!,tt0202409,1999 TV Movie,"Comedy, Music","Director:, Robert Townsend, | ,     Stars:, Jenifer Lewis, , Tim Curry, , T.V. Blake, , Tangie Ambrose","""Mockumentry"" 60's diva Jackie Washington (Jenifer Lewis) (her ancestors were George Washington's slaves). Lewis is our leading lady with an incredible singing voice. Jackie is planning her...                See full summary »",7.1,120 min,TV-14,690,
Jagged,tt14911244,2021,"Documentary, Biography, Music","Director:, Alison Klayman, | ,     Stars:, Alanis Morissette, , Nicola Gledhill, , Lorraine Ali, , Glen Ballard",Documentary centers on the life and work of Canadian singer-songwriter Alanis Morissette while making her breakout album 'Jagged Little Pill',7.3,99 min,TV-MA,1700,
Buddy's Song,tt0099184,1991,"Drama, Music","Director:, Claude Whatham, | ,     Stars:, Roger Daltrey, , Chesney Hawkes, , Sharon Duce, , Michael Elphick",Buddy is an aspiring teenager who is a very good musician and has pressure to go further than his Dad's teddy boy rocker days. However when his father is sent away for a year for covering ...                See full summary »,5.2,102 min,R,352,
Aimee Mann: Save Me,tt5094696,1999 Music Video,"Short, Music","Director:, Paul Thomas Anderson, | ,     Stars:, Aimee Mann, , Jim Beaver, , Jeremy Blackman, , Tom Cruise",Paul Thomas Anderson-directed music video of Aimee Mann's Academy Award-nominated song. Shot during production of Anderson's 'Magnolia' and featuring the film's ensemble cast.,6.7,4 min,,439,
All Things Must Pass,tt3272570,2015,"Documentary, History, Music","Director:, Colin Hanks, | ,     Stars:, Russ Solomon, , Michael Solomon, , Heidi Cotler, , Paul Brown","'All Things Must Pass' is a documentary that explores the rise and fall of Tower Records, and its legacy forged by its rebellious founder, Russ Solomon.",7.3,94 min,Not Rated,3430,"166,872"
Weekend Warriors,tt0092195,1986,"Action, Comedy, Music","Director:, Bert Convy, | ,     Stars:, Chris Lemmon, , Vic Tayback, , Lloyd Bridges, , Graham Jarvis","In 1961, with war looming in Berlin, an Air National Guard unit of actors, journalists and studio personnel is up for military academy consideration.",4.4,89 min,R,343,"351,623"
That's My Jam,tt21270848,2022– ,"Game-Show, Music","Stars:, Mo Gilligan, , Adam Blackstone, , Maurice Deloach, , Kenyon Dixon","Two teams of two celebrities compete in a series of music, dance, and trivia-based games and musical performances for a charity of their choice.",4.6,,,86,
The Filth and the Fury,tt0236216,2000,"Documentary, Biography, Music","Director:, Julien Temple, | ,     Stars:, Paul Cook, , Steve Jones, , John Lydon, , Glen Matlock","A film about the career of the notorious punk rock band, the Sex Pistols.",7.6,108 min,R,6112,"606,643"
Christmas at Graceland,tt8694374,2018 TV Movie,"Comedy, Drama, Family","Director:, Eric Close, | ,     Stars:, Kellie Pickler, , Wes Brown, , Claire Elizabeth Green, , Rhoda Griffis","A Chicago-based business executive travels to Memphis to secure one of the city's oldest family-owned banks. While in Memphis, Laurel reunites with an old flame Clay, a local music promoter with loftier aspirations.",5.7,85 min,TV-G,1634,
Callas Forever,tt0274407,2002,"Biography, Drama, Music","Director:, Franco Zeffirelli, | ,     Stars:, Fanny Ardant, , Jeremy Irons, , Joan Plowright, , Jay Rodan",The last days of legendary opera singer Maria Callas.,6.4,111 min,PG-13,2373,"445,996"
Jennifer Love Hewitt: Big Spender,tt7143944,2012 Music Video,Music,"Star:, Jennifer Love Hewitt",There is no plot at all. None whatsoever,5.8,2 min,Not Rated,61,
Kidd Video,tt0086743,1984–1985,"Animation, Adventure, Comedy","Stars:, Bryan Scott, , Gabriela Nelson, , Robbie Rist, , Steve Alterman",A teen rock band is abducted to a cartoon fantasy world where music is the key to defeating their enemies and finding their way home.,7.3,30 min,TV-Y7,298,
Everybody Street,tt2784462,2013,"Documentary, Biography, History","Director:, Cheryl Dunn, | ,     Stars:, Boogie, , Martha Cooper, , Bruce Davidson, , Elliott Erwitt","Everybody Street"" highlights the lives and work of New York's iconic street photographers and the unparalleled city that has inspired them for decades.",7.7,83 min,Not Rated,900,
Boygenius: The Film,tt27389694,2023 Video,"Short, Music","Director:, Kristen Stewart, | ,     Stars:, Julien Baker, , Phoebe Bridgers, , Lucy Dacus, , Jennifer Daley",A special presentation of three songs by the US indie rock band Boygenius.,8.2,14 min,,82,
Come on Danger,tt0033478,1942,"Drama, Music, Western","Director:, Edward Killy, | ,     Stars:, Tim Holt, , Frances E. Neal, , Ray Whitley, , Lee 'Lasses' White","Ranger Jack Mason is sent to Manzanita to bring in Ann Jordan, head of the Jordan gang, reputed to have murdered a rancher and stolen his herd. Mason helps her out during an ambush and, ...                See full summary »",5.9,59 min,Passed,143,
Glen Campbell: I'll Be Me,tt2049586,2014,"Documentary, Biography, Family","Director:, James Keach, | ,     Stars:, Glen Campbell, , Kim Campbell, , Ronald Petersen, , Dave Kaplan","As he struggles with Alzheimer's disease, country-music legend Glen Campbell embarks on his farewell tour in the U.S., Australia, and Europe.",7.9,104 min,PG,1677,"365,522"
Dislyte,tt17544552,2022 Video Game,"Action, Fantasy, Music","Stars:, Daniel Amerman, , Rex Anderson, , Mar Andersons, , Alejandro Arias","The Miracles blinked into existence across the world, after which their destructive Miramon streamed outwards to wreak havoc. Certain individuals somehow attuned to the sonic emanations ...                See full summary »",8.2,,E10+,18,
The Spoils Before Dying,tt3864034,2015,"Comedy, Crime, Music","Stars:, Michael Kenneth Williams, , Kristen Wiig, , Bérénice Marlohe, , Will Ferrell","Fictional author and filmmaker, Eric Jonrosh, adapts his epic tale of a pianist-turned-detective investigating a murder in the 1950s underground jazz scene.",6.5,,,1018,
The Man I Love,tt0038721,1946,"Drama, Film-Noir, Music","Director:, Raoul Walsh, | ,     Stars:, Ida Lupino, , Robert Alda, , Andrea King, , Martha Vickers","A homesick, no-nonsense, lounge singer decides to leave New York City to spend some time visiting her two sisters and brother on the West Coast, and eventually falling in love with down-and-out ex-jazz pianist.",6.7,96 min,,1153,
The Music Teacher,tt0095606,1988,"Drama, Music","Director:, Gérard Corbiau, | ,     Stars:, José van Dam, , Anne Roussel, , Philippe Volter, , Sylvie Fennec","Aging opera singer Joachim Dallayrac retires from the stage and retreats to the countryside to school two young singers, Sophie and Jean. Although the rigorous training takes its toll on ...                See full summary »",7.1,95 min,PG,943,"1,086,894"
DKC: Return to Krocodile Isle,tt27722963,2023,"Animation, Short, Music","Director:, Martin Lis, | ,     Stars:, Benedict Campbell, , Adrian Truss, , Ron Rubin, , Stuart Hutson","After a ten year absence, the Kremling King returns in a musical tribute featuring the original voice cast of the late 90s animated television show.",9.4,10 min,,10,
Rough Diamonds,tt0111023,1995,"Comedy, Crime, Music","Director:, Donald Crombie, | ,     Stars:, Jason Donovan, , Angie Milliken, , Peter Phelps, , Jocelyn Gabriel","In Queensland's outback, a single mother from Brisbane, who's tired of her old life as a singer, bonds with a handsome truck driver, who can also sing but would rather be a cattle breeder, over their love for country music.",6.3,90 min,,68,
The Song,tt2517044,I) (2014,"Drama, Music, Romance","Director:, Richard L. Ramsey, | ,     Stars:, Alan Powell, , Ali Faulkner, , Caitlin Nicol-Thomas, , Danny Vinson",An aspiring singer-songwriter's life and marriage suffer when the song he writes for his wife propels him to stardom.,5.9,116 min,PG-13,2280,"1,009,620"
Roadie,tt1450330,2011,"Comedy, Drama, Music","Director:, Michael Cuesta, | ,     Stars:, Ron Eldard, , Bobby Cannavale, , Jill Hennessy, , Lois Smith","After 20 years on the road with Blue Oyster Cult, Jimmy Testagros returns to his hometown to life with his ailing mother. Complications arise when he falls for an old friend, who is now married to his longtime nemesis.",6.0,95 min,R,1260,"7,556"
I Feel Fantastic,tt6828388,2004 Video,"Short, Horror, Music","Director:, John Bergeron, | ,     Star:, Tara","The video first surfaced on the Internet in 2004 along with other videos/songs with the same android. The android is named Tara, and was created by a man named John Bergeron.",7.6,3 min,16+,75,
Crock of Gold: A Few Rounds with Shane MacGowan,tt11778272,2020,"Documentary, Biography, Music","Director:, Julien Temple, | ,     Stars:, Shane MacGowan, , The Pogues, , Siobhan MacGowan, , Gerry Adams",A look at the life of Irish singer/songwriter and Pogues frontman Shane MacGowan.,7.7,124 min,,1670,
Playlist,tt11002900,2021,"Comedy, Drama, Music","Director:, Nine Antico, | ,     Stars:, Sara Forestier, , Laetitia Dosch, , Bertrand Belin, , Pierre Lottin","Sophie lands a job with a comic book publisher despite being unqualified for the position. However, her newfound security is threatened when she breaks up with her boyfriend, the father of the child she is carrying.",6.3,84 min,,739,
Sueur,tt1867611,2008 Video,"Short, Music","Director:, Abdellatif Kechiche, | ,     Stars:, Hafsia Herzi, , Henri Cohen, , Carole Franck, , Rabah Khaïfa","Filmed in a reformed train Wagon, sueur follows the performance as a belly dancer of The secret of the Grain lead actress, Hafsia Herzi, who dances on hot and popular musics, Night belly dance in a resturant.",6.7,44 min,,110,
Death Row Chronicles,tt7895644,2018,"Documentary, Crime, Music","Stars:, Carter Harris, , Funkmaster Flex, , Chris The Glove Taylor, , Leonard Jefferson","A six-part documentary that chronicles the rise and fall of one of the most iconic Hip-Hop recording labels ""Death Row Records"" in the 1990s and during the Golden Age of Hip-Hop.",8.1,60 min,TV-14,351,
Seminole,tt0046294,1953,"Adventure, Drama, Music","Director:, Budd Boetticher, | ,     Stars:, Rock Hudson, , Barbara Hale, , Anthony Quinn, , Richard Carlson","A cavalry lieutenant recounts his efforts to make peace with the Seminole Indian tribe, under an evil major.",6.1,87 min,Approved,1215,
A Night to Remember,tt0036203,1942,"Comedy, Crime, Music","Director:, Richard Wallace, | ,     Stars:, Loretta Young, , Brian Aherne, , Jeff Donnell, , William Wright",A mystery writer and his newlywed wife move into a Greenwich Village apartment and find themselves with a corpse and a half dozen red herrings.,6.6,91 min,Approved,1248,
Crossing the Bridge: The Sound of Istanbul,tt0459242,2005,"Documentary, History, Music","Director:, Fatih Akin, | ,     Stars:, Alexander Hacke, , Ahmed Ulug, , Cem Yegul, , Mehmed Ulug","Award-winning director Fatih Akin takes us on a journey through Istanbul, the city that bridges Europe and Asia, and challenges familiar notions of east and west. He looks at the vibrant ...                See full summary »",7.8,90 min,Not Rated,6404,"70,535"
The Climax,tt0036715,1944,"Horror, Music, Thriller","Director:, George Waggner, | ,     Stars:, Boris Karloff, , Susanna Foster, , Turhan Bey, , Gale Sondergaard",A demented physician becomes obsessed with a young singer whose voice sounds similar to his late mistress.,5.4,86 min,Passed,970,
Secret,tt1037850,2007,"Drama, Music, Romance","Director:, Jay Chou, | ,     Stars:, Jay Chou, , Gwei Lun-Mei, , Anthony Chau-Sang Wong, , Ming-Ming Su","Ye Xiang Lun, a talented piano player is a new student at the prestigious Tamkang School. On his first day, he meets Lu Xiao Yu, a pretty girl playing a mysterious piece of music.",7.5,101 min,Not Rated,8997,
O Ses Türkiye,tt8960548,2011– ,"Game-Show, Music, Reality-TV","Stars:, Sergen Sesli, , Acun Ilicali, , Hadise, , Murat Boz",O Ses Türkiye is a Turkish reality singing competition and local version of The Voice. It started on 10 October 2011. O Ses Türkiye is presented by Acun Ilicali. One of the important ...                See full summary »,3.7,100 min,,801,
Country's Family Reunion,tt9247992,2008–2020,Music,"Stars:, T. Graham Brown, , Sheb Wooley, , Skeeter Davis, , Larry Black",30 country legends sharing their stories and songs.,8.9,,,16,
La crise,tt0104025,1992,"Comedy, Music","Director:, Coline Serreau, | ,     Stars:, Vincent Lindon, , Patrick Timsit, , Zabou Breitman, , Maria Pacôme","Victor's wife leaves him, and on the same day he loses his job. Depressed, he tries to find someone to listen to his grief, but the only person ready to show some empathy is the simple-minded Michou whom Victor finds irritating.",6.8,95 min,,1391,
Luis Fonsi feat. Daddy Yankee: Despacito,tt6837464,2017 Music Video,"Music, Musical","Director:, Carlos Perez, | ,     Stars:, Luis Fonsi, , Zuleyka Rivera Mendoza, , Daddy Yankee","Official music video for ""Despacito"" by Luis Fonsi featuring Daddy Yankee.",5.9,5 min,,507,
Score: A Film Music Documentary,tt4207112,2016,"Documentary, Music","Director:, Matt Schrader, | ,     Stars:, Marco Beltrami, , Jon Burlingame, , Leonard Maltin, , Bill Field","A look at the cinematic art of the film musical score, and the artists who create them.",7.5,93 min,Not Rated,4738,"101,382"
Songs of Praise,tt0165064,1961– ,Music,"Stars:, Aled Jones, , Kate Bottley, , Katherine Jenkins, , Pam Rhodes",Long-running religious programme broadcasting church services and in particular the singing of Christian hymns from a different place of worship each week. Also featuring interviews and news segments of interest to the Christian community.,5.0,35 min,,120,
Johnny Cash: God's Gonna Cut You Down,tt4530638,2006 Music Video,Music,"Director:, Tony Kaye, | ,     Stars:, Johnny Cash, , Patricia Arquette, , Corinne Bailey Rae, , Travis Barker",This is a music video for God's Gonna Cut you Down,7.6,3 min,,178,
Thunderbolt,tt0020499,1929,"Crime, Drama, Film-Noir","Director:, Josef von Sternberg, | ,     Stars:, George Bancroft, , Fay Wray, , Richard Arlen, , Eugenie Besserer","A criminal known as Thunderbolt is imprisoned and facing execution. Into the next cell is placed Bob Moran, an innocent man who has been framed and who is in love with Thunderbolt's girl. ...                See full summary »",6.5,85 min,Passed,786,
Beat-Club,tt0239161,1965–1981,Music,"Stars:, Uschi Nerke, , Dave Lee Travis, , Gitta Weidhaas, , Karin Weidhaas","Rock''s legendary performers graced the stage of this famed television show. Performing on television with no time limitations, these artists were able to pull out all the stops on, what today are, some of their most recognizable songs.",8.5,30 min,,73,
The Muppet Show: Sex and Violence,tt0454507,1975 TV Special,"Comedy, Family, Music","Director:, Dave Wilson, | ,     Stars:, Jim Henson, , Frank Oz, , Jerry Nelson, , Richard Hunt",The original Muppet Show Pilot. The guests include the Seven Deadly Sins.,7.4,30 min,,497,
Grace Jones: Bloodlight and Bami,tt6903636,2017,"Documentary, Biography, Music","Director:, Sophie Fiennes, | ,     Stars:, Grace Jones, , Lowell 'Sly' Dunbar, , Jean-Paul Goude, , Marjorie Jones","Electrifying concert performances and intimate, personal footage showcase the life and talent of singer and actress Grace Jones.",6.2,115 min,,1259,"374,494"
Garage Days,tt0280696,2002,"Comedy, Drama, Music","Director:, Alex Proyas, | ,     Stars:, Kick Gurry, , Maya Stange, , Pia Miranda, , Russell Dykstra","The story of a young garage band in Sydney, Australia trying to make it big.",5.8,105 min,R,2876,"20,600"
Blackpink: Ddu-Du Ddu-Du,tt9054288,2018 Music Video,Music,"Director:, Seo Hyun-Seung, | ,     Stars:, Blackpink, , Jennie Kim, , Jisoo Kim, , Lalisa Manoban","Music video for Blackpink's ""Ddu-Du Ddu-Du""",7.8,4 min,,331,
Attila,tt0366197,2001 TV Movie,"Action, Drama, Music","Director:, Josée Dayan, | ,     Stars:, Samuel Ramey, , Carlo Guelfi, , Maria Guleghina, , Franco Farina",A vengeful beauty foils the plans of the bloodthirsty Hun warrior to conquer Rome.,6.2,120 min,Not Rated,166,
"Swing Out, Sweet Land",tt0262030,1970 TV Movie,"Comedy, Family, History","Director:, Stan Harris, | ,     Stars:, John Wayne, , Ann-Margret, , Lucille Ball, , Jack Benny",John Wayne and an all-star cast tell the story of America.,7.6,73 min,,210,
Thunderstruck,tt0316763,2004,"Comedy, Drama, Music","Director:, Darren Ashton, | ,     Stars:, Damon Gameau, , Stephen Curry, , Ryan Johnson, , Callan Mulvey","After a near death experience, five Boys, all devoted AC/DC fans, make a pact to bury their best friend next to the grave of Bon Scott. 12 years later, having gone their different ways, they come together to fulfill the promise.",6.2,98 min,Not Rated,953,
Ariana Grande: 7 Rings,tt9624514,2019 Music Video,Music,"Director:, Hannah Lux Davis, | ,     Stars:, Ariana Grande, , Courtney Chipolone, , Alexa Luria, , Victoria Monét","Ariana Grande is platinum-queen in her music video for ""7 Rings"", proving that her reign ain't ending anytime soon.",6.5,3 min,TV-14,411,
Los héroes del norte,tt1750695,2010– ,"Comedy, Music, Romance","Stars:, Andrés Almeida, , Miguel Rodarte, , Karla Souza, , Humberto Busto","A country music band from a small Mexican town, created by random bizarre members, strives to achieve fame and fortune.",7.1,60 min,,244,
Dance Craze,tt0150265,1981,"Documentary, Music","Director:, Joe Massot, | ,     Stars:, The Beat, , The Bodysnatchers, , The Selecter, , The Specials",Documentary on Britain's 2 Tone Ska Era from the late seventies to the early eighties.,8.3,50 min,,195,
Justin Bieber's Believe,tt3165608,2013,"Documentary, Music","Director:, Jon M. Chu, | ,     Stars:, Justin Bieber, , Scooter Braun, , Ryan Good, , Usher",A backstage and on-stage look at Justin Bieber during his rise to super stardom.,1.5,92 min,PG,17895,"884,857"
Sia: Chandelier,tt4235706,2014 Music Video,"Drama, Music, Musical","Directors:, Daniel Askill, , Sia, | ,     Stars:, Sia, , Maddie Ziegler",A contemporary dance performed by Maddie Ziegler to Chandelier by Sia.,8.4,4 min,,1359,
Ed Sheeran: Dusty,tt27698374,2023 Music Video,Music,"Director:, Mia Barnes, | ,     Star:, Ed Sheeran",Add a Plot,7.0,4 min,,6,
A Song to Remember,tt0038104,1945,"Biography, Drama, Music","Director:, Charles Vidor, | ,     Stars:, Paul Muni, , Merle Oberon, , Cornel Wilde, , Nina Foch",Biography of Frederic Chopin.,6.6,113 min,Approved,1554,
Mavi Mavi,tt1101654,1985,"Drama, Music, Romance","Director:, Ibrahim Tatlises, | ,     Stars:, Ibrahim Tatlises, , Hülya Avsar, , Pembe Mutlu, , Tuncay Akça",A poor bus drive falls in love with a rich but the customs of his world forces him otherwise.,3.6,85 min,,581,
Inbal Perlmutter - If you let me go,tt27773741,2023,"Documentary, Biography, Music","Directors:, Sharon Luzon, , Avigail Sperber, | ,     Stars:, HaMachshefot, , Inbal Perlmuter","Many remember the evening of Rosh Ha'Shana 25 years ago, when the news announced that 26-year-old Inbal Perlmutter was killed in a car crash. Despite her young age, the rebellious rocker ...                See full summary »",7.7,85 min,,21,
Goldie Sohel: Aaj Sajeya,tt14401394,2021 Music Video,Music,"Director:, Punit Malhotra, | ,     Stars:, Taha Shah Badussha, , Alaya F, , Goldie Sohel",Add a Plot,7.9,4 min,,9,
Tonight and Every Night,tt0038178,1945,"Drama, Music, Musical","Director:, Victor Saville, | ,     Stars:, Rita Hayworth, , Lee Bowman, , Janet Blair, , Marc Platt",The theater in which this film is set was called The Windmill and performers there refused to be deterred by the blitz that was leveling much of London at the time.,6.2,92 min,Approved,1040,
Grojband,tt2406986,2012–2015,"Animation, Adventure, Comedy","Stars:, Bryn McAuley, , Sergio Di Zio, , Lyon Smith, , Graeme Cornies",The story about 12 year old Corey that emotionally torments his sister so that she will write the ultimate lyrics for his garage band.,7.0,22 min,TV-PG,1451,
Queen: I Want to Break Free,tt6730154,1984 Music Video,"Comedy, Music","Director:, David Mallet, | ,     Stars:, John Deacon, , Brian May, , Freddie Mercury, , Queen","Queen's video for ""I Want to Break Free"", which is considered a camp classic in the UK but effectively ended their career in the United States, where it received a negative reaction and was boycotted by MTV.",7.9,4 min,Not Rated,919,
Simply Red: Holding Back the Years,tt6875160,1985 Music Video,Music,"Director:, Tony van den Ende, | ,     Stars:, Simply Red, , Tony Bowers, , Sadie Frost, , Mick Hucknall","Simply Red performs in the music video for ""Holding Back the Years"" from the album ""Picture Book"" recorded for Elektra Records. Mick Hucknall plays a man traveling through the English ...                See full summary »",7.0,5 min,,78,
Allegro non troppo,tt0074121,1976,"Animation, Comedy, Fantasy","Director:, Bruno Bozzetto, | ,     Stars:, Maurizio Nichetti, , Maurizio Micheli, , Marialuisa Giovannini, , Néstor Garay","An enthusiastic filmmaker thinks he's come up with a totally original idea: animation set to classical music! When he is informed that some American named ""Prisney"" (or something) has ...                See full summary »",7.4,75 min,PG,3098,
The T.A.M.I. Show,tt0058631,1964,"Documentary, Music","Director:, Steve Binder, | ,     Stars:, The Beach Boys, , The Barbarians, , Chuck Berry, , The Blossoms","Surf pop duo, Jan and Dean host this showcase of performances by well-known Rock, R&B, and pop stars of the era.",8.2,123 min,,981,
Bad Reputation,tt7525514,2018,"Documentary, Biography, Music","Director:, Kevin Kerslake, | ,     Stars:, Joan Jett, , David Bowie, , Evelyn McDonnell, , Don Bolles",Documentary about rock star Joan Jett.,7.3,93 min,R,1352,"148,568"
A Spinal Tap Reunion: The 25th Anniversary London Sell-Out,tt0123278,1992 TV Movie,"Comedy, Music","Director:, Jim Di Bergi, | ,     Stars:, Christopher Guest, , Michael McKean, , Harry Shearer, , June Chadwick","The return of Spinal Tap, one of England's loudest bands, on a sad final reunion.",6.4,58 min,,647,
Maytime,tt0029222,1937,"Drama, Music, Musical","Director:, Robert Z. Leonard, | ,     Stars:, Jeanette MacDonald, , Nelson Eddy, , John Barrymore, , Herman Bing","An aging opera singer looks back on her long life, including her relationships with her vocal teacher and a student.",7.3,132 min,Passed,1153,
Bella Poarch: Build a Bitch,tt14644206,2021 Music Video,"Music, Sci-Fi","Director:, Andrew Donoho, | ,     Stars:, Jax Binkert, , Dina, , Josh Harp, , Mia Khalifa",In a matchmaking store people get to build the girl of their dreams yet a defective girl wises up and decides to take a stand for flawed girls.,7.5,3 min,,54,
Maggie & Bianca: Fashion Friends,tt6155478,2016–2017,"Comedy, Drama, Family","Stars:, Emanuela Rei, , Giorgia Boni, , Sergio Ruggeri, , Luca Murphy","First announced under the working title ""MY AMERICAN FRIEND"", this series is about the bond between two girls, MAGGIE (an American fashion student) and BIANCA (the daughter of an industry mogul). Together they start a rock band in Milan.",6.0,24 min,TV-Y7,178,
Seal: Kiss from a Rose (Batman Forever Version),tt7154122,1995 Music Video,Music,"Director:, Joel Schumacher, | ,     Stars:, Seal, , Val Kilmer","Seal performs in the second version of the music video ""Kiss from a Rose"" from the original motion picture soundtrack for the film Batman Forever (1995) recorded for Warner Brothers Records...                See full summary »",6.9,4 min,,130,
Blonde Crazy,tt0021673,1931,"Comedy, Crime, Drama","Director:, Roy Del Ruth, | ,     Stars:, James Cagney, , Joan Blondell, , Louis Calhern, , Noel Francis",The adventures of an egoistic con man and his glamorous accomplice.,7.1,79 min,TV-G,2183,
