Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
25 Hill,tt1618368,2011,"Drama, Family, Sport","Director:, Corbin Bernsen, | ,     Stars:, Nathan Gamble, , Timothy Omundson, , Maureen Flannigan, , Ronal Fergeson","The story of an 11-year-old boy whose derby dreams are left in pieces when his soldier father is killed in Afghanistan. The boy teams up with a father figure whose own son, a firefighter, ...                See full summary »",5.9,108 min,G,245,
The Great American Cowboy,tt0070135,1974,"Documentary, Sport","Director:, Kieth Merrill, | ,     Stars:, Larry Mahan, , Phil Lyne, , Joel McCrea","A documentary about the rivalry between veteran Larry Mahan and newcomer Phil Lyne, as the two vie for the National Finals Rodeo Championship title.",6.9,89 min,G,115,
Wimbledon,tt3770700,1937– ,Sport,"Stars:, Sue Barker, , John McEnroe, , Andy Murray, , Tim Henman",Live BBC coverage of the Wimbledon Tennis Championships at the All England Club.,8.0,,,168,
Thunder in Carolina,tt0054385,1960,"Action, Drama, Sport","Director:, Paul Helmick, | ,     Stars:, Rory Calhoun, , Alan Hale Jr., , Connie Hines, , Race Gentry",Professional stock car racer Mitch Cooper wrecks his car and hurts his ankle in a brutal smash-up. Mitch takes time off from racing to teach cocky eager beaver kid Les York how to drive ...                See full summary »,4.5,92 min,Not Rated,437,
Slamma Jamma,tt5319866,2017,"Drama, Sport","Director:, Timothy A. Chey, | ,     Stars:, Chris Staples, , Michael Irvin, , Jose Canseco, , Ryan Gunnarson","Wrongfully accused and sent to prison, a former basketball star prepares for the national slam dunk competition while finding redemption in Christ and in those he loves.",5.9,104 min,PG,1662,"1,687,000"
The Gridiron,tt2361150,2016,"Comedy, Drama, Sport","Director:, Gary Delaney, | ,     Stars:, Michael Dixon, , Rebecca Summers, , Andrew Harwood Mills, , Stephen Marcus",Based on a true story in 1985. Derek is a dreamer and a loser. No matter how hard he tries he fails at everything he attempts. Determined to show the world he can succeed at something he ...                See full summary »,5.3,97 min,Not Rated,138,
The Last Race,tt3261114,2018,"Documentary, Sport","Director:, Michael Dweck, | ,     Stars:, Marty Berger, , Barbara Cromarty, , Jim Cromarty, , Bob Finan","A sumptuous Sundance doc depicting the Long Island birthplace of stock car racing where only one track remains. Located on prime real estate, the real tors are circling. The property is ...                See full summary »",5.9,75 min,Not Rated,296,"11,947"
Black Ice,tt2606788,2013,"Action, Crime, Sport","Director:, Johnny Gogan, | ,     Stars:, Jane McGrath, , Killian Scott, , Dermot Murphy, , Marian Quinn",A story of youthful misadventure set against the backdrop of a lawless border terrain during the last gasps of the Irish boom.,5.7,100 min,PG,106,
My Italian Secret: The Forgotten Heroes,tt3233904,2014,"Documentary, History, Sport","Director:, Oren Jacoby, | ,     Stars:, Andrea Bartali, , Suor Benedetta, , Pietro Borromeo, , Giorgio Goldenberg","MY ITALIAN SECRET tells a heroic story that was all but lost to history, until now. The film recounts how WWII bicycling idol Gino Bartali, physician Giovanni Borromeo and other Italians ...                See full summary »",7.5,92 min,TV-PG,177,
Q Ball,tt10254986,2019,"Documentary, Sport","Director:, Michael Tolajian, | ,     Stars:, Obada Adnan, , Anthony Ammons, , Lenny Costa, , Rafael Cuevas","Documentary that explores the San Quentin Prison basketball squad - teammates and inmates at ""the Q"" - along their journey of rehabilitation and possible redemption.",6.8,96 min,,651,
WWF All-Star Wrestling,tt1552964,1972–1986,Sport,"Stars:, Vince McMahon, , Merced Solis, , Hulk Hogan, , Khosrow Vaziri",Wrestling action featuring all your favorite WWF stars!,7.7,,,61,
Dempsey,tt0084160,1983 TV Movie,"Biography, Drama, Sport","Director:, Gus Trikonis, | ,     Stars:, Treat Williams, , Sam Waterston, , Sally Kellerman, , Victoria Tennant","True story about Jack Dempsey, one of the most famous professional US boxers who made his name in the 1920's as the world heavyweight champion and media sensation.",6.2,100 min,Not Rated,209,
The All-American Boy,tt0069689,1973,"Drama, Sport","Director:, Charles Eastman, | ,     Stars:, Jon Voight, , Nancie Phillips, , Art Metrano, , Kathy Mahoney","Episodic story in six acts (""The Manly Art in Six Rounds"") about young boxer Vic Bealer (played by Jon Voight) in search for some direction in his life.",5.2,118 min,R,188,
Fastest,tt1721677,2011,"Documentary, Action, Sport","Director:, Mark Neale, | ,     Stars:, Jorge Lorenzo, , Ewan McGregor, , Valentino Rossi, , Ben Spies","Fastest explores the greatest feeling coupled with the greatest risk in MotoGP racing, asking the question every rider - even the greatest of all time - must face: Who's fastest now?",7.7,111 min,PG-13,2365,
The Great John L.,tt0037750,1945,"Biography, Drama, Sport","Director:, Frank Tuttle, | ,     Stars:, Linda Darnell, , Barbara Britton, , Greg McClure, , Otto Kruger",Women in the life of prizefighter John L. Sullivan.,6.9,96 min,Approved,72,
Let the Girls Play,tt6096948,2018,"Comedy, Drama, History","Director:, Julien Hallard, | ,     Stars:, Max Boublil, , Vanessa Guide, , Bruno Lochet, , Carole Franck","The story of the first all-female soccer team in France, which started as a provocation but became a revolution.",6.0,90 min,Not Rated,604,
Hell on Wheels,tt0061757,1967,"Action, Sport","Director:, Will Zens, | ,     Stars:, Marty Robbins, , John Ashley, , Gigi Perreau, , Robert Dornan","Two brothers, one a popular race car driver that all the women love and the other a brilliant mechanic who makes the winning possible, become enemies when one messes with the other's girlfriend.",3.6,97 min,G,164,
Die Wilden Kerle 5,tt1058579,2008,"Action, Adventure, Family","Director:, Joachim Masannek, | ,     Stars:, Jimi Blue Ochsenknecht, , Sarah Kim Gries, , Marlon Wessel, , Leon Wessel-Masannek","A team of heroes faces their most dangerous opponents in the Shadow Realm, soccer playing vampires.",3.6,107 min,,855,
Pardon My Take,tt14887176,2016 Podcast Series,Sport,"Stars:, Eric Sollenberger, , Dan Katz, , Kirk Herbstreit, , Jerry O'Connell","Pardon My Take (abbreviated ""PMT"") is a comedy sports podcast released three times a week by Barstool Sports.",9.5,,,38,
Tony Hawk's Underground,tt0385178,2003 Video Game,Sport,"Stars:, Larry Cedar, , Ben Diskin, , Melissa Disney, , Jeff Fischer","You and your friend Eric Sparrow are local skaters in New Jersey, discovered by professional skater Chad Muska, he tells you to find a sponsorship. You travel around the world to get noticed and meet other skaters.",7.8,,T,1032,
PowerNation: Engine Power,tt3560876,2014– ,Sport,"Star:, Courtney Hansen",Pro engine builders and hosts Pat Topolinski and Frankie Forman give viewers the secrets on assembling and tuning everything from mild performance street machines to full race monsters.,7.8,,,8,
Ballmastrz: Rubicon,tt23862276,2023 TV Special,"Animation, Short, Action","Director:, Christy Karacas, | ,     Stars:, Eric Bauza, , Jessica DiCicco, , Joshua Henry, , Christy Karacas","Ballmastrz: Rubicon follows the events of the second season of the Adult Swim series Ballmastrz: 9009. When secrets from Crayzar's past threaten the future of the planet, will he grow some ...                See full summary »",8.4,,,52,
La jefa del Campeón,tt8489522,2018,"Drama, Sport","Stars:, Rodrigo Brand, , Carlos Ferro, , África Zavala, , Vanessa Bauche","A spirited, humble woman named Tita vows to do everything she can to make her son Rey's dream of becoming a professional soccer player come true.",7.6,,TV-14,14,
"Elmer, the Great",tt0023982,1933,"Comedy, Family, Romance","Director:, Mervyn LeRoy, | ,     Stars:, Joe E. Brown, , Patricia Ellis, , Frank McHugh, , Claire Dodd","Country bumpkin Elmer Kane joins the Chicago Cubs as the greatest hitter in baseball. His skill with a bat takes the team to the World Series, but on the way to the championship he has to deal with gamblers and crooked pitchers.",6.1,72 min,Not Rated,566,
Made for This,tt15067426,2023,Sport,"Director:, Jordan Currie, | ,     Stars:, Bryan Carstarphen, , Antoine Jackson, , Kristin Clarke, , Tony Harrison","Xavier Hall is an amateur boxer making the transition to the pros. After a once in a lifetime offer is presented to him, the world around him begins to change based on his decision",8.8,,,6,
Rollerboys,tt0438963,1995,"Action, Adventure, Comedy","Director:, Jose Javier Reyes, | ,     Stars:, Tirso Cruz III, , Gloria Romero, , Edgar Mortiz, , Eric Fructuoso",Add a Plot,5.8,,,30,
Hurricanes,tt0115209,1993–1997,"Animation, Adventure, Comedy","Stars:, Chris Humphreys, , Andrew Airlie, , Michael Benyaer, , Jay Brazeau",Traveling soccer team that encounters new Teams and hurdles at each stop!,6.9,30 min,,191,
Mi Amigo Alexis,tt9747396,2019,"Adventure, Comedy, Drama","Director:, Alejandro Fernández Almendras, | ,     Stars:, Luciano González, , Alexis Sánchez, , Daniel Muñoz, , Ignacia Uribe","Tito is a 12 year old boy with talent for soccer and, by accident, he meets his idol Alexis Sánchez. The unexpected friendship between both leads Tito to discover his true path in life and Alexis remembers the reason why he loves soccer.",5.1,100 min,,370,
The Pac McAfee Show,tt13173774,2017– ,"Comedy, News, Sport","Stars:, Pat McAfee, , Ty Schmit, , BostonConnr, , Tone Digz",A daily show airing on Youtube hosted by NFL veteran and multimedia personality Pat Mcaffee. Co-hosted by fellow NFL vet AJ Hawk and joined by a full compliment of Pats lifetime friends and...                See full summary »,8.8,,,77,
Gangstar Vegas,tt7346796,2013 Video Game,"Action, Adventure, Crime","Stars:, Sean Schemmel, , Suzy Myers Jackson, , Selena Greenwood, , J. David Brimmer","A rookie boxer, Jason is on a run, as he accidentally wins a boxing match he wasn't supposed to. As he get help from his cousin's boss, Vera, he realises that he has to work hard to get to the top of the game.",7.4,,M,75,
They Think It's All Over,tt0112193,1995–2011,"Comedy, Game-Show, Sport","Stars:, Rory McGrath, , Nick Hancock, , Gary Lineker, , David Gower",Comedy panel quiz show on the theme of sport.,6.7,,,1260,
The Milky Way,tt0027969,1936,"Comedy, Family, Sport","Directors:, Leo McCarey, , Ray McCarey, , Norman Z. McLeod, | ,     Stars:, Harold Lloyd, , Adolphe Menjou, , Verree Teasdale, , Helen Mack","Timid milkman, Burleigh Sullivan (Lloyd), somehow knocks out a boxing champ in a brawl. The fighter's manager decides to build up the milkman's reputation in a series of fixed fights and ...                See full summary »",6.5,89 min,Passed,1753,"1,170,000"
Cock & Bull Story,tt0271798,2002,"Crime, Drama, Sport","Director:, Billy Hayes, | ,     Stars:, Brian Austin Green, , Bret Roberts, , Wendy Fowler, , Greg Mullavey",Two friends are torn apart by passion and ambition in the violent world of amateur boxing.,5.4,106 min,R,231,
Sonsational,tt13895638,2021,"Documentary, Sport","Director:, Jonghoon Park, | ,     Stars:, Son Heung-yun, , Heung-Min Son, , Son Woong-Jung","South Korean football megastar Heung-Min Son has rapidly become one of Asia's most famous football exports. We follow Son's journey from childhood, to his first professional contract in ...                See full summary »",6.1,88 min,,98,
A Kid from Coney Island,tt9567112,2019,"Documentary, Biography, Sport","Directors:, Coodie, , Chike Ozah, | ,     Stars:, Stephon Marbury, , Ronald Stewart","Feature documentary about the rise and fall, and rebirth of ex-NBA star, Stephon Marbury.",7.0,95 min,TV-MA,602,
All or Nothing: New Zealand All Blacks,tt8169088,2018,"Documentary, Reality-TV, Sport","Stars:, Taika Waititi, , Ian Foster, , Rieko Ioane, , Kieran Read","Behind-the-scenes series following the New Zealand All Blacks rugby team throughout 2017, taking an in-depth look at the players and coaches on and off the field.",8.1,45 min,TV-14,1073,
"Rebels of Oakland: The A's, the Raiders, the '70s",tt0391416,2003 TV Movie,"Documentary, Sport","Stars:, Tom Hanks, , John Madden, , Chuck Santana, , Kenny Stabler",Documentary that shows the dynasty years of the Oakland Raiders and Oakland A's in the 1970's.,8.3,55 min,,91,
Away Days,tt7553526,2016,Sport,"Director:, Matt Irving, | ,     Stars:, Silas Baxter-Neal, , Klaus Bohms, , Dennis Busenitz, , Chewy Cannon","Filmed over the course of three years and spanning shoots in more than 100 cities around the globe, Away Days is the first full-length skateboarding film from Adidas. Anchored by unique ...                See full summary »",8.8,69 min,Not Rated,20,
Star Crossed,tt1156464,2009,"Drama, Romance, Sport","Director:, Mark Heller, | ,     Stars:, Kyle Redmond-Jones, , Teresa Tavares, , Neil Fluellen, , António Fonseca",Follows the fictional rivalry between two of Portugal's most prominent football teams - Invicta e Castelo and how their mutual disdain has spread further than the pitch.,5.6,100 min,,461,
The Carter Effect,tt7284952,2017,"Documentary, Sport","Director:, Sean Menard, | ,     Stars:, David Stern, , Drake, , Steve Nash, , Director X.","In his latest documentary, Sean Menard gives viewers an unprecedented look at Vince Carter: the six-foot-six, eight-time NBA All-Star from Daytona Beach who made waves in the Canadian basketball scene when he joined the Raptors in 1998.",7.0,60 min,TV-14,2465,
Rabbit Punch,tt0040718,1948,"Animation, Short, Comedy","Director:, Chuck Jones, | ,     Stars:, Mel Blanc, , Billy Bletcher",Heckling the Champ gets Bugs into the world championship fight as the challenger.,7.7,8 min,Approved,886,
WWE Divas Do New York,tt0814390,2006 Video,"Documentary, Sport","Stars:, Maria Kanellis, , Kristal Marshall, , Lisa Marie Varon, , Torrie Wilson",The lovely ladies of WWE take to the NYC streets in their sexiest lingerie.,7.4,180 min,,84,
Versus,tt5909128,2016,"Drama, Sport","Director:, Nurbek Egen, | ,     Stars:, Aleksey Chadov, , Oksana Akinshina, , Anton Shagin, , Sergey Chirkov",Victor aka Hammer is an MMA champion with the world title fight ahead. After running into the mobster Shark Hammer gets injured but is still determined to win. Victor doesn't know Shark will stick at nothing to make Victor lose.,4.7,111 min,,915,
Revenge of the Boarding School Dropouts,tt1379197,2009 Video,"Comedy, Sport","Director:, David Mitchell, | ,     Stars:, Tom Green, , Dave England, , Jason Bothe, , Carlo Marks","Max and Eddie are stoner snowboarders living the life of rock stars. But all the photo shoots, video stardom, and parties are threatening the will of their snowboarding team. Their nemesis ...                See full summary »",3.2,97 min,R,446,
Skating to New York,tt2784036,2013,"Drama, Sport","Director:, Charles Minsky, | ,     Stars:, Connor Jessup, , Wesley Morgan, , Gage Munroe, , Matthew Knight","The coming-of-age journey of 5 teenage boys who leave their small, Canadian town behind and risk skating across Lake Ontario to New York on the coldest day of the year.",5.6,93 min,PG-13,502,
Passing Glory,tt0178821,1999 TV Movie,"Drama, Sport","Director:, Steve James, | ,     Stars:, Andre Braugher, , Rip Torn, , Sean Squire, , Ruby Dee",A talented all-black high school basketball team challenges the top all-white team in civil-rights-era New Orleans.,6.6,100 min,TV-PG,281,
Bobby Robson: More Than a Manager,tt6864864,2018,"Documentary, Sport","Directors:, Gabriel Clarke, , Torquil Jones, | ,     Stars:, Pep Guardiola, , Gary Lineker, , José Mourinho, , Ronaldo","The definitive portrait of the late English football manager Sir Bobby Robson, one of the game's most inspirational and influential figures, whose legacy lives on far beyond the football field.",8.1,104 min,,3218,
eFootball Pro Evolution Soccer 2021,tt14956926,2020 Video Game,"Animation, Sport",,Add a Plot,6.3,,,151,
Freewheelin',tt0198494,1976,"Documentary, Drama, Sport","Director:, Scott Dittrich, | ,     Stars:, Stacy Peralta, , Camille Darrin, , Russell Howell, , Kenny Means","Stacy and his friends are the best skateboarders around. They know all the latest tricks and stunts, and each has mastered his own incredible style. This fascinating movie will bring you ...                See full summary »",6.7,80 min,G,73,
Sesame Street: Elmocize,tt1992129,1996 Video,"Short, Family, Sport","Directors:, Lisa Simon, , Emily Squires, , Jon Stone, | ,     Stars:, Caroll Spinney, , Kevin Clash, , Martin P. Robinson, , David Rudman","Come along to ""Elmo's Exercise Camp,"" a fun-filled place where kids and Muppets from Sesame Street bend, stretch, and hop their way to feeling good. There's plenty of fun including a ""...                See full summary »",6.9,30 min,Not Rated,156,
Stars,tt5947364,2017,"Biography, Drama, Sport","Director:, Jan Kidawa-Blonski, | ,     Stars:, Mateusz Kosciukiewicz, , Sebastian Fabijanski, , Karolina Szymczak, , Magdalena Cielecka","A story of passion, rivalry, love, and friendship. Jan Banas, acclaimed Silesian football player of the 1960s and 1970s, struggles to makes his dreams come true on and off the field. Stars ...                See full summary »",5.5,102 min,,324,
Brutal,tt2292948,2014,"Action, Drama, Horror","Directors:, Donald Flaherty Fajardo, , Colin Follenweider, | ,     Stars:, Morgan Benoit, , Jeff Hatch, , David Mattey, , Renata Green-Gaber","Abducted without explanation, two men are forced into a daily steel cage brawl testing their will to live.",2.6,90 min,TV-MA,224,
Wingmen,tt10715254,2015,"Documentary, Sport","Directors:, Thomas O. Christensen, , Preben Peter Winther Hansen","Three of the world's most renowned BASE jumpers, Jokke Sommer, Espen Fadnes and Ludovic Woerth embark on an adventure around the world seeking out unique and challenging places to wingsuit ...                See full summary »",7.1,52 min,Not Rated,119,
All Elite Wrestling: Double or Nothing,tt18341158,2022 TV Special,"Action, Sport","Stars:, Stevie Woltz, , Phil Brooks, , Melissa Cervantes, , Serena Deeb","""Hangman"" Adam Page vs. CM Punk for the AEW world championship will headline Double or Nothing pay-per-view in Las Vegas",7.5,279 min,,98,
Haaland: Valget,tt21976454,2022 TV Movie,"Documentary, Sport","Director:, Tommy Barstein, | ,     Stars:, Sander Berge, , Jan Åge Fjørtoft, , Alf-Inge Haaland, , Astor Haaland",From Bryne i Norway to Manchester City in Premier League. But how were the way and the choice? Now you'll know.,6.3,48 min,,119,
Swing Your Lady,tt0030820,1938,"Comedy, Music, Romance","Director:, Ray Enright, | ,     Stars:, Humphrey Bogart, , Frank McHugh, , Louise Fazenda, , Nat Pendleton","Promoter Ed Hatch comes to the Ozarks with his slow-witted wrestler Joe Skopapoulos whom he pits against a hillbilly Amazon blacksmith, Sadie Horn. Joe falls in love with her and won't fight. At least not until Sadie's beau Noah shows up.",5.0,77 min,Passed,575,
Footlight Serenade,tt0034745,1942,"Comedy, Musical, Romance","Director:, Gregory Ratoff, | ,     Stars:, John Payne, , Betty Grable, , Victor Mature, , Jane Wyman",A boxing champ gets involved with a Broadway show and a shapely chorine...who's engaged to his new sparring partner.,6.2,80 min,Approved,249,
Friendship,tt11730922,II) (2021,"Action, Crime, Drama","Directors:, ShamSurya JohnPaulRaj, , Jpr, , John Paul Raj, , Sham Surya, | ,     Stars:, Harbhajan Singh, , Arjun Sarja, , Losliya Mariyanesan, , Sathish","Set in college, Friendship is an emotional saga where two friends go out of their way to help a girl get justice, who is sexually abused and killed by goons. Will they succeed? After all, justice delayed is justice denied.",5.4,113 min,,935,
One piece: Yume no sakka-o!,tt0997083,2002,"Animation, Short, Comedy","Stars:, Shigeru Chiba, , Mika Doi, , Hiroaki Hirata, , Toshiyuki Morikawa","At a huge pillar stadium, the Grand Line Cup Final is being held. The ""Straw Hat Pirate Team""(Luffy, Zoro, Usopp, Sanji, and Chopper) are having a tie breaker shoot out against the ""Villian...                See full summary »",6.7,6 min,,487,
Palio,tt3669520,2015,"Documentary, Drama, Sport","Director:, Cosima Spender","Twice a year the Italian city of Siena goes crazy for the oldest horse race in the world: the Palio. Not your average race: strategy, bribery and corruption play as much a part as the skill...                See full summary »",7.3,91 min,Not Rated,726,
Strike Force,tt0073758,1975 TV Movie,"Crime, Drama, Sport","Director:, Barry Shear, | ,     Stars:, Cliff Gorman, , Don Blakely, , Richard Gere, , Edward Grover",A New York City detective teams up with a federal agent and a state trooper to bust up a drug ring.,4.2,73 min,Not Rated,248,
Nike's Big Bet,tt14403518,2021,"Documentary, Sport","Director:, Paul Kemp, | ,     Stars:, Ben Andrews, , Chris Chavez, , Malcolm Gladwell, , Ken Goe","On October 1, 2019 Alberto Salazar, perhaps the greatest track coach on Earth, was suspended for doping violations. Did he do it? Or is Salazar being victimized for his obsessive methods of pushing athletes to their absolute limits.",6.4,82 min,,154,
WrestleMania VII,tt0252104,1991 TV Special,"Action, Sport","Stars:, Hulk Hogan, , Robert Remus, , Randy Savage, , Jim Hellwig","WWF Title: Sgt. Slaughter vs. Hulk Hogan, WWF Intercontinental Title: Mr. Perfect vs. The Big Boss Man, WWF Tag Team Titles: The Hart Foundation vs. The Nasty Boys, Retirement Match: Randy ...                See full summary »",6.9,211 min,TV-14,952,
Deadly Bet,tt0104066,1992,"Action, Crime, Drama","Director:, Richard W. Munchkin, | ,     Stars:, Jeff Wincott, , Steven Vincent Leigh, , Charlene Tilton, , Michael DeLano",Jeff Wincott plays a gambler who puts his life on the line to buy his way out of the clutches of a mobster.,4.9,92 min,R,381,
The Chump Champ,tt0042330,1950,"Animation, Short, Comedy","Director:, Tex Avery, | ,     Stars:, Daws Butler, , Frank Graham, , Don Messick, , Bill Thompson","Droopy and Spike compete in a series of athletics contests, and no prizes for guessing who starts cheating...",7.2,7 min,Approved,515,
WWE Hell in a Cell,tt14663108,2021 TV Special,"Action, Sport","Stars:, Bobby Lashley, , Drew Galloway, , Antonio Burke Jr., , Bianca Blair",Drew McIntyre will have one final opportunity to dethrone The All Mighty WWE Champion Bobby Lashley with this battle coming inside the unforgiving Hell in a Cell.,5.7,,TV-PG,139,
Rapid Response,tt10276114,2019,"Documentary, Sport","Directors:, Roger Hinze, , Michael William Miles, | ,     Stars:, Stephen Olvey, , Terry Trammell, , Mario Andretti, , Bobby Unser","Rapid Response is a fast-paced documentary that tells the story of medical and safety professionals who refused to accept the high mortality rate among American race car drivers, fundamentally altering the history of Motorsports.",8.4,99 min,PG-13,67,"4,497"
Ground Swell: The Other Side of Fear,tt23489848,2023,"Documentary, Sport","Director:, Paul Taublieb, | ,     Stars:, Matt Bromley, , Kai Lenny, , Torrey Meister, , Makua Rothman","An in-depth look at the 2021-22 big wave season through the eyes of Nic Von Rupp, Kai Lenny, Matt Bromley, Torrey Meister and pioneering female surfer Bianca Valenti.",8.0,79 min,,12,
Bert & Dickie,tt2075121,2012,"Biography, Drama, History","Director:, David Blair, | ,     Stars:, Matt Smith, , Sam Hoare, , James Frain, , Douglas Hodge","Thrown together just five weeks before the final of the 1948 London Olympics, Bert Bushnell and Dickie Burnell row together in the the double sculls.",6.6,89 min,TV-PG,374,
The Herd,tt5170162,2015– ,"News, Sport, Talk-Show","Stars:, Colin Cowherd, , Kristine Leahy, , Joy Taylor, , Chris Broussard",Edgy radio show that reacts to sports news,5.7,,,165,
WWE WrestleMania Backlash,tt14425568,2021 TV Special,"Action, Sport","Stars:, Joe Anoa'i, , Claudio Castagnoli, , Bobby Lashley, , Drew Galloway",Roman Reigns defending his Universal title against Cesaro. Bobby Lashley defending his WWE Championship against Braun Strowman and Drew McIntyre in a Triple threat match. Bayley challenges ...                See full summary »,6.1,,TV-PG,150,
Fight Quest,tt0965364,2007– ,"Reality-TV, Sport","Stars:, Douglass Anderson, , Jimmy Smith, , Birol Tarkan Yildiz, , Rickson Gracie",Two MMA fighters go on quests around the world regarding other fighting styles.,8.1,,,615,
The Harlem Globetrotters,tt0043621,1951,"Drama, Sport","Directors:, Phil Brown, , Will Jason, | ,     Stars:, Harlem Globetrotters, , Thomas Gomez, , Dorothy Dandridge, , Bill Walker","Abe Saperstein, owner/manager of the world-famous ""Harlem Globetrotters"", an all-Negro professional basketball team, signs Billy Townsend, an All-American, to play with the ""Globetrotters.""...                See full summary »",6.1,78 min,Approved,242,
Detective Conan: The Eleventh Striker,tt2131586,2012,"Animation, Action, Adventure","Director:, Kôbun Shizuno, | ,     Stars:, Minami Takayama, , Rikiya Koyama, , Wakana Yamazaki, , Chafûrin","Due to past tragedies, someone looking for revenge hides bombs in soccer arenas multiple times and it's Conan's job to save everyone once again.",6.4,110 min,,1683,
La Dream Team,tt4676238,2016,"Comedy, Sport","Director:, Thomas Sorriaux, | ,     Stars:, Medi Sadoun, , Gérard Depardieu, , Chantal Lauby, , Barbara Cabrita","When a fit of anger leads to a serious injury, a sidelined soccer star returns to his hometown and reluctantly agrees to train the local youth.",5.5,95 min,,790,
Creed: Rise to Glory,tt8878456,2018 Video Game,"Action, Family, Sport","Directors:, James Iliff, , Chris Niosi, | ,     Stars:, Michael B. Jordan, , David Lodge, , Avery Kidd Waddell, , Alex Hernandez","Play through the origins of Adonis Creed. Start from his rough start fighting in the underground boxing scene of Mexico, to his rise to glory to become the best fighter he can be.",7.0,,T,280,
1992 Cricket World Cup,tt0432466,1992,Sport,"Stars:, Wasim Akram, , Martin Crowe, , Imran Khan, , Ian Botham","The 1992 Cricket World Cup (officially the Benson and Hedges World Cup 1992) was the fifth staging of the Cricket World Cup, organised by the International Cricket Council (ICC). It was ...                See full summary »",8.0,,,28,
Men in the Arena,tt4477888,2017,"Documentary, News, Sport","Director:, J.R. Biersmith, | ,     Stars:, Barkhad Abdi, , Mark Bowden, , Sa'ad Hussein, , Saadiq Mohammed",Two Somali soccer stars chase impossible dreams in this human rights story born out of civil war and terror.,8.0,85 min,,48,
The Cost of Winning,tt13399526,2020,"Documentary, Sport",,"This four-part documentary series follows the 2019 campaign of the St. Frances Academy Panthers football team. Located in one of Baltimore's poorest neighborhoods, a city plagued by ...                See full summary »",7.5,,TV-14,138,
Lance et compte III,tt0170966,1989– ,Sport,"Stars:, Carl Marotte, , Macha Méril, , Marc Messier, , Yvan Ponton","While the ""Quebec Nationals"" hockey team tries to cope with its plays' many plots, the team faces a relocation to Hamilton, Ontario as the NH catches its current owner with gambling problems.",7.1,47 min,,105,
All or Nothing: The Michigan Wolverines,tt8134160,2018,"Documentary, Sport","Stars:, Jim Harbaugh, , Chase Winovich, , Pep Hamilton, , John O'Korn",The series goes behind-the-scenes of the winningest program in college football to chronicle Michigan's 2017 season. Head coach Jim Harbaugh leads his alma mater's young team as the series ...                See full summary »,7.6,42 min,TV-MA,748,
Religion of Sports,tt5872732,2016– ,"Documentary, Sport","Stars:, Gotham Chopra, , Teo Hunter, , Cat Zingano, , Reed Rudy","From Executive Producers Tom Brady, Michael Strahan, and Gotham Chopra comes 'Religion of Sports', a docuseries that travels the world to answer the question: why do sports matter?",7.4,60 min,,81,
Ginga e Kickoff,tt17422266,2012–2013,"Animation, Sport","Star:, Kenichiro Ohashi","After his team was disbanded, Sho Ota is 6th grader determined on finding new members to reassemble the Momotaro Predators.",7.8,,,34,
Wrath of Grapes: The Don Cherry Story II,tt2163913,2012– ,"Biography, Drama, Sport","Stars:, Jared Keeso, , Sarah Manninen, , Tyler Johnston, , Stephen McHattie","2 part miniseries on Don Cherry, following his days coaching in the AHL and his time spent on Hockey Night in Canada with Ron MacLean.",7.8,120 min,,233,
Pros vs. Joes,tt0497304,2006–2010,"Game-Show, Reality-TV, Sport","Stars:, Richard Padilla, , Michael Strahan, , Jay Glazer, , Petros Papadakis","Pros vs. Joes returns to Spike TV with new hosts Michael Strahan and Jay Glazer. Each episode features average joes competing against retired greats from the football and basketball world with the chance of winning $10,000!",6.4,,,197,
Becoming,tt12944764,2020,"Documentary, Short, Biography","Stars:, Adam Devine, , Nick Cannon, , Caleb McLaughlin, , Rob Gronkowski",Becoming chronicles the origin stories of entertainers and athletes in their own words. Each subject takes a trip down memory lane for an intimate look at the struggles and successes that led them to where they are today.,7.2,24 min,TV-14,66,
Pokémon Diamond Version,tt2009554,2006 Video Game,"Action, Adventure, Family","Director:, Junichi Masuda","Pokémon Diamond chronicles the adventures of a young Pokémon trainer, who also thwarts the schemes of a criminal organization. Diamond has new features, such as Internet play over the Nintendo Wi-Fi Connection and 107 new Pokémon.",8.1,,E,965,
Big Brother Trouble,tt0243927,2000,"Comedy, Family, Romance","Director:, Ralph E. Portillo, | ,     Stars:, Dick Van Patten, , Bo Hopkins, , Mario Lopez, , Michal Suchánek",Younger brother Mitch is having all kinds of problems competing with his older brother Sean over a girl that just moved in next door.,4.8,105 min,G,114,"500,976"
Break Point,tt15368922,2021– ,"Documentary, Sport","Stars:, Sania Mirza, , Leander Paes, , Mahesh Bhupathi","The series traces the incredible journey of Indian tennis legends Leander Paes and Mahesh Bhupathi. From their meteoric rise to their shocking split, watch their story of hard work, conflict, and hope.",8.7,38 min,,208,
Ring of Fire: The Emile Griffith Story,tt0436720,2005,"Documentary, Sport","Directors:, Ron Berger, , Dan Klores, | ,     Stars:, Don Dunphy, , Benny Paret, , Emile Griffith, , Pete Hamill","A story of violence, love, sex, politics and media centered around the life of Griffith, a six-time world welterweight champion.",7.5,87 min,,379,
Fantasy Football League,tt0108769,1994–2004,"Comedy, Sport","Stars:, David Baddiel, , Frank Skinner, , Angus Loughran, , Dani Behr",Add a Plot,8.2,30 min,,160,
