Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Unfriended: Dark Web,tt4761916,2018,"Horror, Mystery, Thriller","Director:, Stephen Susco, | ,     Stars:, Colin Woodell, , Stephanie Nogueras, , Betty Gabriel, , Rebecca Rittenhouse",A teen comes into possession of a new laptop and soon discovers that the previous owner is not only watching him but will also do anything to get it back.,6.0,92 min,R,35159,"8,783,985"
Willow Creek,tt2885364,2013,"Horror, Mystery, Thriller","Director:, Bobcat Goldthwait, | ,     Stars:, Alexie Gilmore, , Bryce Johnson, , Laura Montagna, , Bucky Sinister",A man and his girlfriend camp in the woods to capture firsthand evidence of Bigfoot.,5.1,80 min,Not Rated,12132,
Metal Gear Solid V: The Phantom Pain,tt2370518,2015 Video Game,"Action, Adventure, Drama","Directors:, Hideo Kojima, , Junji Tago, | ,     Stars:, Kiefer Sutherland, , Robin Atkin Downes, , Troy Baker, , Stefanie Joosten","After awakening from a nine year coma, Big Boss forms a new mercenary group called, Diamond Dogs, and teams up with his former rival, Ocelot, to track down the men responsible for the destruction of MSF.",8.8,,M,8004,
A Most Wanted Man,tt1972571,2014,"Crime, Drama, Thriller","Director:, Anton Corbijn, | ,     Stars:, Philip Seymour Hoffman, , Rachel McAdams, , Daniel Brühl, , Robin Wright","A Chechen Muslim illegally immigrates to Hamburg, where he gets caught in the international war on terror.",6.7,122 min,R,78092,"17,237,244"
Hellbound: Hellraiser II,tt0095294,1988,"Horror, Thriller","Director:, Tony Randel, | ,     Stars:, Doug Bradley, , Ashley Laurence, , Clare Higgins, , Kenneth Cranham","Kirsty is brought to an institution after the horrible events of Hellraiser (1987), where the occult-obsessive head doctor resurrects Julia and unleashes the Cenobites and their demonic underworld.",6.4,97 min,R,53185,"11,090,735"
Hours,tt2094018,2013,"Drama, Thriller","Director:, Eric Heisserer, | ,     Stars:, Paul Walker, , Genesis Rodriguez, , Nancy Nave, , Shane Jacobsen",A father struggles to keep his infant daughter alive in the wake of Hurricane Katrina.,6.4,97 min,PG-13,30235,
Faraaz,tt15175188,2022,"Action, Thriller","Director:, Hansal Mehta, | ,     Stars:, Jatin Sarin, , Anirban Adhikary, , Aamir Ali, , Aneeta","Based on the real-life terrorist attack that ravaged a Dhaka cafe, Faraaz is a tense hostage drama that unfolds over one claustrophobic night.",4.9,112 min,,1405,
Duty After School,tt26672563,2023– ,"Sci-Fi, Thriller","Stars:, Eun-Bin Kwon, , Kim Ki Hae, , Kim Min Chul, , So-hee Kim",A science fiction thriller that depicts all students across the country fighting against unidentified objects ahead of the CSAT and fighting for extra points.,6.8,,16+,1146,
The Divide,tt1535616,2011,"Drama, Horror, Sci-Fi","Director:, Xavier Gens, | ,     Stars:, Lauren German, , Michael Biehn, , Milo Ventimiglia, , Courtney B. Vance","Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic.",5.8,112 min,R,37672,"22,000"
Section 8,tt14950412,II) (2022,"Action, Thriller","Director:, Christian Sesma, | ,     Stars:, Ryan Kwanten, , Dolph Lundgren, , Dermot Mulroney, , Mickey Rourke","After avenging the murder of his family, a former soldier is sprung from prison and recruited by a shadowy government agency.",4.2,98 min,,1266,
Premonition,tt0477071,I) (2007,"Drama, Fantasy, Mystery","Director:, Mennan Yapo, | ,     Stars:, Sandra Bullock, , Julian McMahon, , Amber Valletta, , Shyann McClure","A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.",5.9,96 min,PG-13,80126,"47,852,604"
Edge of Darkness,tt1226273,2010,"Action, Drama, Thriller","Director:, Martin Campbell, | ,     Stars:, Mel Gibson, , Ray Winstone, , Danny Huston, , Bojana Novakovic","As homicide detective Thomas Craven investigates the murder of his activist daughter, he uncovers a corporate cover-up and government conspiracy that attracts an agent tasked with cleaning up the evidence.",6.6,117 min,R,96502,"43,313,890"
The Postcard Killings,tt4106514,2020,"Crime, Drama, Mystery","Director:, Danis Tanovic, | ,     Stars:, Jeffrey Dean Morgan, , Famke Janssen, , Cush Jumbo, , Joachim Król",A New York detective investigates the death of his daughter who was murdered while on her honeymoon in London; he recruits the help of a Scandinavian journalist when other couples throughout Europe suffer a similar fate.,5.7,104 min,Not Rated,12575,
Lux Æterna,tt10272534,2019,"Drama, Thriller","Director:, Gaspar Noé, | ,     Stars:, Béatrice Dalle, , Charlotte Gainsbourg, , Abbey Lee, , Claude-Emmanuelle Gajan-Maull","Two actresses, Béatrice Dalle and Charlotte Gainsbourg, are on a film set telling stories about witches - but that's not all. 'Lux Æterna' is also an essay on cinema, the love of film, and on-set hysterics.",6.3,51 min,,6431,
Whiskey Cavalier,tt7599942,2019,"Action, Adventure, Comedy","Stars:, Scott Foley, , Lauren Cohan, , Ana Ortiz, , Tyler James Williams","An FBI agent and his new partner, a CIA operative, embark on missions to save the world, but have to put up with each other first.",7.1,,TV-14,10092,
Halloween III: Season of the Witch,tt0085636,1982,"Horror, Mystery, Sci-Fi","Director:, Tommy Lee Wallace, | ,     Stars:, Tom Atkins, , Stacey Nelkin, , Dan O'Herlihy, , Michael Currie",Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,5.1,98 min,R,57207,"14,400,000"
Ilsa: She Wolf of the SS,tt0071650,1975,"Drama, Horror, Thriller","Director:, Don Edmonds, | ,     Stars:, Dyanne Thorne, , Gregory Knoph, , Tony Mumolo, , Maria Marx","Ilsa is an evil Nazi warden at a death camp that conducts ""medical experiments."" Ilsa's goal is to prove women can withstand more pain and suffering than men, and therefore should be allowed to fight on the front lines.",5.1,96 min,R,7927,
The Boarding School: Las Cumbres,tt11709206,2021–2023,"Drama, Mystery, Thriller","Stars:, Albert Salazar, , Joel Bosqued, , Mina El Hammani, , Claudia Riera","A school for problem children located next to an old monastery, in an inaccessible and isolated spot between the mountains.",6.5,,Not Rated,2037,
Lost River,tt2366608,2014,"Drama, Fantasy, Mystery","Director:, Ryan Gosling, | ,     Stars:, Christina Hendricks, , Iain De Caestecker, , Matt Smith, , Saoirse Ronan","A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town.",5.7,95 min,R,18673,"43,282"
Suburbicon,tt0491175,2017,"Comedy, Crime, Drama","Director:, George Clooney, | ,     Stars:, Matt Damon, , Julianne Moore, , Oscar Isaac, , Noah Jupe","As a 1950s suburban community self-destructs, a home invasion has sinister consequences for one seemingly normal family.",5.8,105 min,R,45858,"5,775,178"
November,tt14542254,2022,"Crime, Drama, Thriller","Director:, Cédric Jimenez, | ,     Stars:, Jean Dujardin, , Anaïs Demoustier, , Sandrine Kiberlain, , Jérémie Renier",5 days into the heart of the French anti-terrorism services during the hunt for suspects after the 13/11/2015 attacks in Paris.,6.8,106 min,,3811,
Tequila Sunrise,tt0096244,1988,"Crime, Drama, Romance","Director:, Robert Towne, | ,     Stars:, Mel Gibson, , Michelle Pfeiffer, , Kurt Russell, , Raul Julia","A former L.A. drug dealer tries to go straight but his past and his underworld connections bring him into the focus of the DEA, the Mexican feds and the Mexican drug cartels.",6.0,115 min,R,32755,"41,292,551"
Knight Rider,tt1213404,2008–2009,"Adventure, Mystery, Thriller","Stars:, Justin Bruening, , Deanna Russo, , Paul Campbell, , Smith Cho","A former Army Ranger, an FBI agent and a young woman search for the culprits who want the crime-fighting car KITT.",5.6,60 min,TV-14,9735,
The Red Sea Diving Resort,tt4995776,2019,"Drama, History, Thriller","Director:, Gideon Raff, | ,     Stars:, Mbulelo Grootboom, , Sizo Mahlangu, , Michael Kenneth Williams, , Masasa Mbangeni",Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979.,6.6,129 min,TV-MA,30883,
The A List,tt9185110,2018–2021,"Crime, Drama, Mystery","Stars:, Lisa Ambalavanar, , Ellie Duckles, , Rosie Dwyer, , Jack Kane","Mia arrives at an idyllic summer camp expecting to be Queen Bee, but the ""holiday of a lifetime"" turns into a twisted nightmare.",5.5,25 min,TV-14,3244,
Maigret,tt15074312,2016–2017,"Crime, Drama, Mystery","Stars:, Rowan Atkinson, , Shaun Dingwall, , Leo Staar, , Lucy Cohu",Cases of hard-working Parisian detective Chief Inspector Jules Maigret.,7.7,90 min,,1393,
Deadly Blessing,tt0082245,1981,"Horror, Thriller","Director:, Wes Craven, | ,     Stars:, Maren Jensen, , Sharon Stone, , Susan Buckner, , Jeff East","After her husband dies under mysterious circumstances, a widow becomes increasingly paranoid of the neighboring religious community that may have diabolical plans for her.",5.5,100 min,R,6560,"8,279,042"
Baki the Grappler,tt0981456,2001–2007,"Animation, Action, Drama","Stars:, Bob Carter, , Masami Kikuchi, , Robert McCollum, , Naomi Kusumi",Baki Hanma competes in an underground fighting tournament organized by Tokugawa. Masters of various fighting styles come from all over the world in order to determine who is the strongest fighter on Earth.,7.5,24 min,TV-PG,1820,
Midnight,tt14757872,2021,"Crime, Thriller","Director:, Oh-Seung Kwon, | ,     Stars:, Wi Ha-joon, , Park Hoon, , Ki-joo Jin, , Kim Hye-yoon",A serial killer ruthlessly hunts down a deaf woman through the streets of South Korea after she witnesses his brutal crime.,6.4,103 min,,5704,
The Take,tt1366321,2009,"Crime, Drama, Thriller","Stars:, Shaun Evans, , Tom Hardy, , Charlotte Riley, , Kierston Wareing","Based upon the novel by Martina Cole, this TV series is mostly about Freddie Jackson, portrayed by Tom Hardy, who is just out of prison. He has the right connections and now he's ready to use them.",7.7,180 min,TV-MA,8758,
The Wolf of Snow Hollow,tt11140488,2020,"Comedy, Horror, Mystery","Director:, Jim Cummings, | ,     Stars:, Jim Cummings, , Riki Lindhome, , Robert Forster, , Chloe East","Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as werewolves.",6.2,85 min,R,23020,
Chambers,tt7949204,2019,"Drama, Fantasy, Horror","Stars:, Sivan Alyra Rose, , Marcus LaVoi, , Nicholas Galitzine, , Kyanna Simone",A woman survives a heart transplant and begins to develop different personality traits.,6.4,60 min,TV-MA,8972,
Seed of Chucky,tt0387575,2004,"Comedy, Horror, Thriller","Director:, Don Mancini, | ,     Stars:, Jennifer Tilly, , Brad Dourif, , John Waters, , Billy Boyd","Chucky and Tiffany are resurrected by their innocent gender-confused daughter, Glenda, and hit Hollywood, where a movie depicting the killer dolls' murder spree is underway.",4.9,87 min,R,47512,"17,083,732"
Night at the Museum: Kahmunrah Rises Again,tt13623880,2022,"Animation, Adventure, Comedy","Directors:, Matt Danner, , Justin Lovell, | ,     Stars:, Joshua Bassett, , Jamie Demetriou, , Alice Isaaz, , Christie Bahna",Nick Daley hesitates becoming a museum nightwatchman and Kahmunrah returns to conquer the world.,5.1,77 min,PG,2097,
Little Bone Lodge,tt19858164,2023,"Crime, Horror, Thriller","Director:, Matthias Hoene, | ,     Stars:, Joely Richardson, , Neil Linpow, , Sadie Soverall, , Harry Cadby","Set during a vicious storm, two criminal brothers on the run seek refuge in a desolate farmhouse. Taking the resident family captive, they find the house holds dark secrets of its own.",7.9,93 min,,101,
A Nurse to Die For,tt26742022,2023 TV Movie,Thriller,"Director:, Peter Sullivan, | ,     Stars:, Allison McAtee, , Jeremy John Wells, , Hailey Gray, , Caryn Richman","A father hires a live-in nurse to help care for his sick daughter, however, as she suffers a series of setbacks, he starts to wonder if the nurse might actually be the one keeping her sick.",5.4,,,112,
Exit to Eden,tt0109758,1994,"Comedy, Crime, Romance","Director:, Garry Marshall, | ,     Stars:, Dana Delany, , Dan Aykroyd, , Rosie O'Donnell, , Paul Mercurio","Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden.",4.2,113 min,R,7132,"6,841,570"
One for the Money,tt1598828,2012,"Action, Comedy, Crime","Director:, Julie Anne Robinson, | ,     Stars:, Katherine Heigl, , Jason O'Mara, , Daniel Sunjata, , John Leguizamo","Unemployed and newly-divorced Stephanie Plum lands a job at her cousin's bail-bond business, where her first assignment puts her on the trail of a wanted local cop from her romantic past.",5.3,91 min,PG-13,43331,"26,414,527"
The Passage,tt1074206,2019,"Action, Adventure, Drama","Stars:, Mark-Paul Gosselaar, , Saniyya Sidney, , Jamie McShane, , Caroline Chikezie","When a botched U.S. government experiment turns a group of death row inmates into highly infectious vampires, an orphan girl might be the only person able to stop the ensuing crisis.",7.3,60 min,TV-14,12129,
Vanguard,tt9695722,2020,"Action, Adventure, Comedy","Director:, Stanley Tong, | ,     Stars:, Jackie Chan, , Yang Yang, , Lun Ai, , Miya Muqi",Covert security company Vanguard is the last hope of survival for an accountant after he is targeted by the world's deadliest mercenary organization.,4.7,107 min,PG-13,6140,
La Unidad,tt10230502,2020–2023,"Action, Adventure, Crime","Stars:, Nathalie Poza, , Michel Noher, , Marian Álvarez, , Fariba Sheikhan",A secret unit of cops is assembled to stop a terrorist band from attacking Spain after their leader is arrested there.,7.3,,,1638,
The Killer Inside Me,tt0954947,2010,"Crime, Drama, Thriller","Director:, Michael Winterbottom, | ,     Stars:, Casey Affleck, , Kate Hudson, , Jessica Alba, , Ned Beatty",A West Texas Deputy Sheriff is slowly unmasked as a psychotic killer.,6.1,109 min,R,34985,"214,966"
I Am the Pretty Thing That Lives in the House,tt5059406,2016,"Drama, Horror, Mystery","Director:, Oz Perkins, | ,     Stars:, Ruth Wilson, , Paula Prentiss, , Bob Balaban, , Lucy Boynton",A young nurse takes care of an elderly author who lives in a haunted house.,4.6,89 min,,15270,
Shirley,tt8430598,2020,"Biography, Drama, Horror","Director:, Josephine Decker, | ,     Stars:, Elisabeth Moss, , Odessa Young, , Michael Stuhlbarg, , Logan Lerman",A famous horror writer finds inspiration for her next book after she and her husband take in a young couple.,6.1,107 min,R,12329,
The Last Days of American Crime,tt1552211,2020,"Action, Crime, Drama","Director:, Olivier Megaton, | ,     Stars:, Neels Clasen, , Edgar Ramírez, , Tony Caprari, , Kate Normington","In the not-too-distant future, as a final response to terrorism and crime, the U.S. government plans to broadcast a signal making it impossible for anyone to knowingly commit unlawful acts.",3.8,148 min,TV-MA,12042,
Batman: The Killing Joke,tt4853102,2016,"Animation, Action, Crime","Director:, Sam Liu, | ,     Stars:, Kevin Conroy, , Mark Hamill, , Tara Strong, , Ray Wise","As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",6.4,76 min,R,59260,"3,775,000"
Balloon,tt7125774,2018,"Drama, History, Thriller","Director:, Michael Herbig, | ,     Stars:, Friedrich Mücke, , Karoline Schuch, , David Kross, , Alicia von Rittberg","East Germany, 1979. After initially failing to flee from the East to the West in a self-built hot-air balloon, two families struggle to make a second attempt, while the East German State Police are chasing them.",7.5,125 min,PG-13,12523,"6,033"
The Fan,tt0116277,1996,"Action, Drama, Sport","Director:, Tony Scott, | ,     Stars:, Robert De Niro, , Wesley Snipes, , Ellen Barkin, , John Leguizamo",An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,5.9,116 min,R,49978,"18,573,791"
Timecop,tt0111438,1994,"Action, Crime, Sci-Fi","Director:, Peter Hyams, | ,     Stars:, Jean-Claude Van Damme, , Mia Sara, , Ron Silver, , Bruce McGill","Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future.",5.9,99 min,R,61552,"44,853,581"
Prom Night,tt0081383,1980,"Horror, Mystery, Thriller","Director:, Paul Lynch, | ,     Stars:, Leslie Nielsen, , Jamie Lee Curtis, , Casey Stevens, , Anne-Marie Martin","At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years previously.",5.3,92 min,R,19479,"14,796,236"
A Call to Spy,tt7698468,2019,"Biography, Crime, Drama","Director:, Lydia Dean Pilcher, | ,     Stars:, Sarah Megan Thomas, , Stana Katic, , Radhika Apte, , Linus Roache","In the beginning of WWII, with Britain becoming desperate, Churchill orders his new spy agency - SOE - to recruit and train women as spies.",6.6,123 min,PG-13,8700,
Agent Cody Banks,tt0313911,2003,"Action, Adventure, Comedy","Director:, Harald Zwart, | ,     Stars:, Frankie Muniz, , Hilary Duff, , Andrew Francis, , Angie Harmon",A government agent trains Cody Banks in the ways of covert operations that require younger participants.,5.1,102 min,PG,35991,"47,938,330"
Abduction,tt1600195,I) (2011,"Action, Mystery, Thriller","Director:, John Singleton, | ,     Stars:, Taylor Lautner, , Lily Collins, , Alfred Molina, , Jake Andolina",A young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,5.1,106 min,PG-13,81902,"28,087,155"
Perfume,tt6811236,2018– ,"Drama, Thriller","Stars:, Friederike Becht, , August Diehl, , Wotan Wilke Möhring, , Natalia Belitski","When a singer is found murdered, with her scent glands excised from her body, detectives probe a group of friends who attended boarding school with her.",7.0,45 min,TV-MA,9517,
Mother/Android,tt13029044,2021,"Drama, Sci-Fi, Thriller","Director:, Mattson Tomlin, | ,     Stars:, Chloë Grace Moretz, , Algee Smith, , Raúl Castillo, , Linnea Gardner","In a post-apocalyptic world rocked by a violent android uprising, a young pregnant woman and her boyfriend desperately search for safety.",4.9,110 min,R,20198,
Heroes Reborn,tt3556944,2015–2016,"Drama, Fantasy, Sci-Fi","Stars:, Jack Coleman, , Zachary Levi, , Robbie Kay, , Kiki Sukezane","A year ago, a terrorist attack in Odessa, Texas left the city decimated. Blamed for the tragic event, those with extraordinary abilities are in hiding or on the run from those with nefarious motives.",6.7,60 min,TV-14,28584,
Supercop,tt0104558,1992,"Action, Comedy, Crime","Director:, Stanley Tong, | ,     Stars:, Jackie Chan, , Michelle Yeoh, , Maggie Cheung, , Kenneth Tsang",A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.,6.9,91 min,R,23076,"16,270,600"
Bug,tt0470705,2006,"Drama, Horror, Thriller","Director:, William Friedkin, | ,     Stars:, Ashley Judd, , Michael Shannon, , Harry Connick Jr., , Lynn Collins",An unhinged war veteran holes up with a lonely woman in a spooky Oklahoma motel room. The line between reality and delusion is blurred as they discover a bug infestation.,6.1,102 min,R,36310,"7,006,708"
Black Box,tt12298506,II) (2020,"Horror, Mystery, Sci-Fi","Director:, Emmanuel Osei-Kuffour, | ,     Stars:, Mamoudou Athie, , Phylicia Rashad, , Amanda Christine, , Tosin Morohunfola","After losing his wife and his memory in a car accident, a single father undergoes an agonizing experimental treatment that causes him to question who he really is.",6.2,100 min,Not Rated,16002,
Frantic,tt0095174,1988,"Crime, Drama, Mystery","Director:, Roman Polanski, | ,     Stars:, Harrison Ford, , Betty Buckley, , Emmanuelle Seigner, , Djiby Soumare","In a hotel room in Paris, a doctor comes out of the shower and finds that his wife has disappeared. He soon finds himself caught up in a world of intrigue, espionage, gangsters, drugs and murder.",6.9,120 min,R,55674,"17,637,950"
The Relic,tt0120004,1997,"Horror, Mystery, Sci-Fi","Director:, Peter Hyams, | ,     Stars:, Penelope Ann Miller, , Tom Sizemore, , Linda Hunt, , James Whitmore","A homicide detective and an anthropologist try to destroy a South American lizard-like god, who's on a people eating rampage in a Chicago museum.",5.8,110 min,R,29004,"33,956,608"
Blood and Money,tt9248110,2020,"Drama, Thriller","Director:, John Barr, | ,     Stars:, Tom Berenger, , Kristen Hager, , Paul Ben-Victor, , Jimmy LeBlanc",A retired veteran hunting in Northern Maine stumbles across a dead woman and a large sum of money.,5.2,89 min,,2484,"5,726"
Skyscraper,tt0114467,1996 Video,"Action, Thriller","Director:, Raymond Martino, | ,     Stars:, Anna Nicole Smith, , Richard Steinmetz, , Branimir Cikatiæ, , Calvin Levels",A helicopter charter soon turns deadly when the female pilot finds that she is on a building held by terrorists. It is up to her and her husband to save the hostages.,2.9,96 min,R,2662,
Fatman,tt10310140,2020,"Action, Adventure, Comedy","Directors:, Eshom Nelms, , Ian Nelms, | ,     Stars:, Mel Gibson, , Walton Goggins, , Marianne Jean-Baptiste, , Chance Hurstfield","A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking.",5.9,100 min,R,27824,
Child's Play 2,tt0099253,1990,"Horror, Thriller","Director:, John Lafia, | ,     Stars:, Alex Vincent, , Jenny Agutter, , Gerrit Graham, , Christine Elise","While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",5.9,84 min,R,54482,"28,501,605"
Escape Plan: The Extractors,tt6772804,2019,"Action, Crime, Thriller","Director:, John Herzfeld, | ,     Stars:, Sylvester Stallone, , Dave Bautista, , 50 Cent, , Jin Zhang","After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured.",4.4,97 min,R,15560,
K-19: The Widowmaker,tt0267626,2002,"Drama, History, Thriller","Director:, Kathryn Bigelow, | ,     Stars:, Harrison Ford, , Sam Spruell, , Peter Stebbings, , Christian Camargo","When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster.",6.7,138 min,PG-13,65228,"35,168,966"
The One I Love,tt2756032,2014,"Comedy, Drama, Fantasy","Director:, Charlie McDowell, | ,     Stars:, Mark Duplass, , Elisabeth Moss, , Ted Danson, , Kiana Cason","A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation.",7.0,91 min,R,41506,"511,635"
I Still Know What You Did Last Summer,tt0130018,1998,"Horror, Mystery, Thriller","Director:, Danny Cannon, | ,     Stars:, Jennifer Love Hewitt, , Freddie Prinze Jr., , Brandy Norwood, , Mekhi Phifer","The murderous fisherman with a hook is back to once again stalk the two surviving teens, Julie and Ray, who had left him for dead, as well as cause even more murder and mayhem, this time at a posh island resort.",4.7,100 min,R,76268,"40,002,112"
The Painted Bird,tt1667354,2019,"Drama, Thriller, War","Director:, Václav Marhoul, | ,     Stars:, Petr Kotlár, , Nina Sunevic, , Alla Sokolova, , Stanislav Bilyi",A young Jewish boy somewhere in Eastern Europe seeks refuge during World War II where he encounters many different characters.,7.3,169 min,Unrated,6892,
Marked for Death,tt0100114,1990,"Action, Crime, Drama","Director:, Dwight H. Little, | ,     Stars:, Steven Seagal, , Joanna Pacula, , Basil Wallace, , Keith David",A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,5.9,93 min,R,23327,"46,044,400"
Dublin Murders,tt7768192,2019,"Crime, Drama, Mystery","Stars:, Sarah Greene, , Killian Scott, , Michael D'Arcy, , Eugene O'Hare","In the Dublin Murder Squad, Garda detectives Rob Reilly and Cassie Maddox investigate murder cases that tap into Ireland's past and also touch on their own personal lives.",7.1,60 min,TV-MA,11141,
Death Race 2,tt1500491,2010 Video,"Action, Crime, Sci-Fi","Director:, Roel Reiné, | ,     Stars:, Luke Goss, , Lauren Cohan, , Sean Bean, , Ving Rhames","Explores the origins of the first ""Frankenstein"" car driver, Carl ""Luke"" Lucas, who died in a race at the beginning of the first film.",5.6,96 min,R,33855,
The Hurricane Heist,tt5360952,2018,"Action, Adventure, Crime","Director:, Rob Cohen, | ,     Stars:, Toby Kebbell, , Maggie Grace, , Ryan Kwanten, , Ralph Ineson",Thieves attempt a massive heist against the U.S. Treasury as a Category 5 hurricane approaches one of its Mint facilities.,5.1,103 min,PG-13,21591,"6,115,825"
Baby Ruby,tt21448540,2022,"Drama, Horror, Thriller","Director:, Bess Wohl, | ,     Stars:, Noémie Merlant, , Kit Harington, , Meredith Hagner, , Reed Birney","The tightly scripted world of a vlogger and influencer unravels after she becomes a mother, in noted playwright Bess Wohl's feature debut.",4.8,93 min,,1382,
The Good Neighbor,tt14349032,I) (2022,Thriller,"Director:, Stephan Rick, | ,     Stars:, Inga Alsina, , Jonathan Rhys Meyers, , Henrijs Arajs, , Karlis Arnolds Avots",The budding friendship between two very different neighbours takes a tragic turn when David runs over a young woman and causes her death.,6.0,106 min,R,9386,
Scarface,tt0023427,1932,"Action, Crime, Drama","Directors:, Howard Hawks, , Richard Rosson, | ,     Stars:, Paul Muni, , Ann Dvorak, , Karen Morley, , Osgood Perkins","An ambitious and nearly insane violent gangster climbs the ladder of success in the mob, but his weaknesses prove to be his downfall.",7.7,93 min,PG,29119,
X,tt1661099,XIII) (2011,"Crime, Drama, Thriller","Director:, Jon Hewitt, | ,     Stars:, Viva Bianca, , Hanna Mangan Lawrence, , Peter Docker, , Stephen Phillips",A veteran call girl and a runaway prostitute witness a murder and must evade the killer as he chases them through Sydney.,5.5,90 min,Not Rated,7300,
The Glass House,tt0221218,2001,"Crime, Drama, Mystery","Director:, Daniel Sackheim, | ,     Stars:, Diane Lane, , Leelee Sobieski, , Stellan Skarsgård, , Bruce Dern",An orphaned teenager is taken in by a Malibu couple but discovers they aren't the caring friends they seemed to be.,5.8,106 min,PG-13,38756,"18,001,232"
Nightflyers,tt6903284,2018,"Drama, Horror, Mystery","Stars:, Eoin Macken, , David Ajala, , Jodie Turner-Smith, , Angus Sampson","A crew of scientists embarks on a mission aboard a ship called the Nightflyer to investigate a mysterious alien signal, but they soon begin to question if something is already on the ship with them.",5.9,60 min,TV-14,13764,
Offender,tt1821427,2012,"Action, Crime, Drama","Director:, Ron Scalpello, | ,     Stars:, Joe Cole, , English Frank, , Kimberley Nixon, , Shaun Dooley",Justice needs to be served at Britain's most notorious young offenders institute.,6.0,102 min,Not Rated,4683,
Terror on the Prairie,tt14043966,2022,"Drama, Thriller, Western","Director:, Michael Polish, | ,     Stars:, Gina Carano, , Nick Searcy, , Donald Cerrone, , Heath Freeman","On the Montana plains, a frontier woman must protect herself against a ruthless gang of outlaws hell-bent on revenge.",5.2,107 min,TV-MA,6595,
Night Train to Lisbon,tt1654523,2013,"Mystery, Romance, Thriller","Director:, Bille August, | ,     Stars:, Jeremy Irons, , Mélanie Laurent, , Jack Huston, , Martina Gedeck",Swiss Professor Raimund Gregorius (Jeremy Irons) abandons his lectures and buttoned-down life to embark on a thrilling adventure that will take him on a journey to the very heart of himself.,6.8,111 min,R,20094,
Something Walks in the Woods,tt21915352,2023,"Documentary, Horror, Thriller","Director:, William J Howard III, | ,     Stars:, William J Howard III, , Paul Hurley, , Walt Gryczan, , Bill Hitchcock","A viral video shows a mysterious figure walking along the edge of the woods each day, and filmmaker Bill Howard sets out to spend a night there to find out exactly what it is.",5.3,81 min,,102,
End of the Road,tt13655328,II) (2022,"Action, Crime, Drama","Director:, Millicent Shelton, | ,     Stars:, Queen Latifah, , Ludacris, , Mychala Lee, , Shaun Dixon","In this high-octane action thriller, a cross-country road trip becomes a highway to hell for Brenda and her family. Alone in the New Mexico desert, they have to fight for their lives when they become the targets of a mysterious killer.",4.8,89 min,R,8122,
See No Evil,tt0437179,2006,"Action, Horror, Thriller","Director:, Gregory Dark, | ,     Stars:, Glenn Jacobs, , Christina Vidal, , Michael J. Pagan, , Samantha Noble","A group of delinquents are sent to clean the Blackwell Hotel. Little do they know reclusive psychopath Jacob Goodnight has holed away in the rotting hotel. When one of the teens is captured, those who remain - a group that includes the cop who put a bullet in Goodnight's head four years ago - band together to survive against the brutal killer.",5.0,84 min,R,28052,"15,032,800"
The Twin,tt12390572,2022,"Drama, Horror, Mystery","Director:, Taneli Mustonen, | ,     Stars:, Teresa Palmer, , Steven Cree, , Barbara Marten, , Tristan Ruggeri",A mother has to confront the unbearable truth about her surviving twin son.,5.1,109 min,,3552,
True Crime,tt0139668,1999,"Crime, Drama, Mystery","Director:, Clint Eastwood, | ,     Stars:, Clint Eastwood, , Isaiah Washington, , LisaGay Hamilton, , James Woods",Can an over-the-hill journalist uncover the evidence that can prove a death row inmate's innocence just hours before his execution?,6.6,127 min,R,37422,"16,635,339"
